Data,Saida_Estimada,Saida,Erro
2020-03-20,0,0
2020-03-21,0,0
2020-03-22,0,0
2020-03-23,0,0
2020-03-24,0,0
2020-03-25,0,0
2020-03-26,0,0
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,1
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,0,0
2020-04-07,0,0
2020-04-08,0,0
2020-04-09,0,1
2020-04-10,0,0
2020-04-11,0,1
2020-04-12,0,0
2020-04-13,0,1
2020-04-14,0,0
2020-04-15,0,0
2020-04-16,0,1
2020-04-17,0,0
2020-04-18,0,0
2020-04-19,0,0
2020-04-20,0,1
2020-04-21,0,0
2020-04-22,0,0
2020-04-23,0,1
2020-04-24,0,1
2020-04-25,1,0
2020-04-26,1,-1
2020-04-27,0,1
2020-04-28,0,1
2020-04-29,1,-1
2020-04-30,+,+
2020-05-01,+,+
2020-05-02,+,1
2020-05-03,+,+
2020-05-04,+,1
2020-05-05,+,+
2020-05-06,+,+
2020-05-07,+,+
2020-05-08,+,1
2020-05-09,+,2
2020-05-10,1,1
2020-05-11,2,-1
2020-05-12,1,-1
2020-05-13,+,1
2020-05-14,+,3
2020-05-15,1,2
2020-05-16,3,-2
2020-05-17,2,-2
2020-05-18,+,2
2020-05-19,+,3
2020-05-20,2,-2
2020-05-21,2,+
2020-05-22,+,3
2020-05-23,2,-2
2020-05-24,2,1
2020-05-25,1,+
2020-05-26,2,+
2020-05-27,1,2
2020-05-28,2,3
2020-05-29,3,2
2020-05-30,5,-4
2020-05-31,4,+
2020-06-01,2,3
2020-06-02,4,+
2020-06-03,5,1
2020-06-04,5,1
2020-06-05,6,+
2020-06-06,6,2
2020-06-07,7,6
2020-06-08,10,-3
2020-06-09,12,7
2020-06-10,11,+
2020-06-11,17,-3
2020-06-12,13,-13
2020-06-13,15,+
2020-06-14,15,+
2020-06-15,17,+
2020-06-16,17,+
2020-06-17,19,+
2020-06-18,20,+
2020-06-19,22,+
2020-06-20,23,+
2020-06-21,24,+
2020-06-22,26,+
2020-06-23,28,+
2020-06-24,30,+
2020-06-25,31,+
2020-06-26,33,+
2020-06-27,36,+
