Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,1,0
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,0,0
2020-04-07,0,0
2020-04-08,0,0
2020-04-09,0,0
2020-04-10,0,0
2020-04-11,0,0
2020-04-12,0,0
2020-04-13,0,0
2020-04-14,0,1
2020-04-15,0,1
2020-04-16,1,0
2020-04-17,1,0
2020-04-18,1,0
2020-04-19,1,0
2020-04-20,1,0
2020-04-21,1,0
2020-04-22,1,0
2020-04-23,1,0
2020-04-24,1,0
2020-04-25,1,0
2020-04-26,1,0
2020-04-27,1,0
2020-04-28,1,0
2020-04-29,1,0
2020-04-30,1,0
2020-05-01,1,0
2020-05-02,1,0
2020-05-03,1,0
2020-05-04,1,0
2020-05-05,1,0
2020-05-06,1,0
2020-05-07,1,2
2020-05-08,2,1
2020-05-09,3,+
2020-05-10,3,2
2020-05-11,4,2
2020-05-12,6,2
2020-05-13,7,2
2020-05-14,9,1
2020-05-15,10,1
2020-05-16,11,1
2020-05-17,12,+
2020-05-18,12,+
2020-05-19,12,4
2020-05-20,15,1
2020-05-21,16,1
2020-05-22,17,+
2020-05-23,17,1
2020-05-24,18,2
2020-05-25,20,+
2020-05-26,20,+
2020-05-27,20,1
2020-05-28,21,2
2020-05-29,23,1
2020-05-30,24,3
2020-05-31,27,6
2020-06-01,33,-1
2020-06-02,33,-1
2020-06-03,32,+
2020-06-04,32,4
2020-06-05,36,2
2020-06-06,38,+
2020-06-07,39,-1
2020-06-08,39,-1
2020-06-09,39,+
2020-06-10,40,8
2020-06-11,48,+
2020-06-12,49,2
2020-06-13,52,+
2020-06-14,53,-4
2020-06-15,50,-1
2020-06-16,50,-1
2020-06-17,50,4
2020-06-18,55,5
2020-06-19,61,5
2020-06-20,67,-2
2020-06-21,67,+
2020-06-22,68,5
2020-06-23,74,-1
2020-06-24,75,3
2020-06-25,79,2
2020-06-26,83,1
2020-06-27,86,3
2020-06-28,91,3
2020-06-29,96,2
2020-06-30,100,1
2020-07-01,103,2
2020-07-02,107,3
2020-07-03,112,9
2020-07-04,123,6
2020-07-05,131,10
2020-07-06,143,-2
2020-07-07,145,-3
2020-07-08,146,5
2020-07-09,154,-3
2020-07-10,155,16
2020-07-11,173,12
2020-07-12,188,5
2020-07-13,197,-3
2020-07-14,199,-4
2020-07-15,200,6
2020-07-16,210,8
2020-07-17,223,8
2020-07-18,236,5
2020-07-19,247,-2
2020-07-20,252,10
2020-07-21,267,12
2020-07-22,285,-285
2020-07-23,291,+
2020-07-24,297,+
2020-07-25,304,+
2020-07-26,310,+
2020-07-27,317,+
2020-07-28,324,+
2020-07-29,332,+
2020-07-30,339,+
2020-07-31,347,+
2020-08-01,354,+
2020-08-02,363,+
2020-08-03,371,+
2020-08-04,379,+
2020-08-05,388,+
2020-08-06,397,+
