Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,2,0
2020-03-29,2,0
2020-03-30,3,0
2020-03-31,3,0
2020-04-01,3,0
2020-04-02,3,0
2020-04-03,3,0
2020-04-04,3,0
2020-04-05,3,0
2020-04-06,3,1
2020-04-07,4,0
2020-04-08,4,2
2020-04-09,7,-1
2020-04-10,6,1
2020-04-11,7,-1
2020-04-12,5,6
2020-04-13,14,-3
2020-04-14,11,0
2020-04-15,11,0
2020-04-16,11,2
2020-04-17,14,0
2020-04-18,14,1
2020-04-19,15,22
2020-04-20,53,-10
2020-04-21,47,10
2020-04-22,67,-3
2020-04-23,69,12
2020-04-24,94,0
2020-04-25,104,9
2020-04-26,127,6
2020-04-27,148,-11
2020-04-28,141,45
2020-04-29,223,8
2020-04-30,265,-7
2020-05-01,279,6
2020-05-02,307,14
2020-05-03,349,-1
2020-05-04,370,-9
2020-05-05,373,45
2020-05-06,463,28
2020-05-07,548,-24
2020-05-08,552,9
2020-05-09,592,15
2020-05-10,645,-6
2020-05-11,667,5
2020-05-12,701,26
2020-05-13,773,29
2020-05-14,863,3
2020-05-15,919,22
2020-05-16,1003,45
2020-05-17,1134,-42
2020-05-18,1133,-5
2020-05-19,1163,33
2020-05-20,1255,42
2020-05-21,1381,34
2020-05-22,1512,28
2020-05-23,1644,36
2020-05-24,1796,-38
2020-05-25,1829,-23
2020-05-26,1856,65
2020-05-27,2020,12
2020-05-28,2130,9
2020-05-29,2235,44
2020-05-30,2400,-37
2020-05-31,2444,-54
2020-06-01,2429,4
2020-06-02,2484,13
2020-06-03,2564,19
2020-06-04,2667,8
2020-06-05,2764,8
2020-06-06,2866,33
2020-06-07,3016,-54
2020-06-08,3032,-39
2020-06-09,3040,53
2020-06-10,3191,-16
2020-06-11,3261,35
2020-06-12,3411,-48
2020-06-13,3440,-3
2020-06-14,3519,-32
2020-06-15,3552,-36
2020-06-16,3566,15
2020-06-17,3658,-3658
2020-06-18,3725,+
2020-06-19,3795,+
2020-06-20,3867,+
2020-06-21,3941,+
2020-06-22,4017,+
2020-06-23,4095,+
2020-06-24,4176,+
2020-06-25,4259,+
2020-06-26,4344,+
2020-06-27,4432,+
2020-06-28,4522,+
2020-06-29,4615,+
2020-06-30,4711,+
2020-07-01,4809,+
2020-07-02,4910,+
