Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,25,2020-03-28
2020-03-29,34,2020-03-29
2020-03-30,42,2020-03-30
2020-03-31,42,2020-03-31
2020-04-01,43,2020-04-01
2020-04-02,43,2020-04-02
2020-04-03,46,2020-04-03
2020-04-04,46,2020-04-04
2020-04-05,48,2020-04-05
2020-04-06,48,2020-04-06
2020-04-07,51,2020-04-07
2020-04-08,50,2020-04-08
2020-04-09,56,2020-04-09
2020-04-10,66,2020-04-10
2020-04-11,74,2020-04-11
2020-04-12,73,2020-04-12
2020-04-13,80,2020-04-13
2020-04-14,94,2020-04-14
2020-04-15,102,2020-04-15
2020-04-16,100,2020-04-16
2020-04-17,113,2020-04-17
2020-04-18,147,2020-04-18
2020-04-19,144,2020-04-19
2020-04-20,168,2020-04-20
2020-04-21,179,2020-04-21
2020-04-22,201,2020-04-22
2020-04-23,220,2020-04-23
2020-04-24,230,2020-04-24
2020-04-25,233,2020-04-25
2020-04-26,267,2020-04-26
2020-04-27,287,2020-04-27
2020-04-28,309,2020-04-28
2020-04-29,312,2020-04-29
2020-04-30,368,2020-04-30
2020-05-01,415,2020-05-01
2020-05-02,505,2020-05-02
2020-05-03,569,2020-05-03
2020-05-04,693,2020-05-04
2020-05-05,752,2020-05-05
2020-05-06,815,2020-05-06
2020-05-07,969,2020-05-07
2020-05-08,1006,2020-05-08
2020-05-09,1188,2020-05-09
2020-05-10,1344,2020-05-10
2020-05-11,1389,2020-05-11
2020-05-12,1353,2020-05-12
2020-05-13,1524,2020-05-13
2020-05-14,1557,2020-05-14
2020-05-15,1556,2020-05-15
2020-05-16,1575,2020-05-16
2020-05-17,1599,2020-05-17
2020-05-18,1776,2020-05-18
2020-05-19,2069,2020-05-19
2020-05-20,2248,2020-05-20
2020-05-21,2498,2020-05-21
2020-05-22,2683,2020-05-22
2020-05-23,2758,2020-05-23
2020-05-24,3422,2020-05-24
2020-05-25,3599,2020-05-25
2020-05-26,3956,2020-05-26
2020-05-27,4164,2020-05-27
2020-05-28,4557,2020-05-28
2020-05-29,4648,2020-05-29
2020-05-30,4836,2020-05-30
2020-05-31,4989,2020-05-31
2020-06-01,5063,2020-06-01
2020-06-02,5138,2020-06-02
2020-06-03,5232,2020-06-03
2020-06-04,5278,2020-06-04
2020-06-05,5536,2020-06-05
2020-06-06,5609,2020-06-06
2020-06-07,5641,2020-06-07
2020-06-08,5714,2020-06-08
2020-06-09,5836,2020-06-09
2020-06-10,6009,2020-06-10
2020-06-11,5983,2020-06-11
2020-06-12,6392,2020-06-12
2020-06-13,6472,2020-06-13
2020-06-14,6676,2020-06-14
2020-06-15,6660,2020-06-15
2020-06-16,6807,2020-06-16
2020-06-17,7032,2020-06-17
2020-06-18,7272,2020-06-18
2020-06-19,7355,2020-06-19
2020-06-20,7590,2020-06-20
2020-06-21,7762,2020-06-21
2020-06-22,7834,2020-06-22
2020-06-23,7931,2020-06-23
2020-06-24,8150,2020-06-24
2020-06-25,8212,2020-06-25
2020-06-26,8490,2020-06-26
2020-06-27,8658,2020-06-27
2020-06-28,8896,2020-06-28
2020-06-29,8959,2020-06-29
2020-06-30,8956,2020-06-30
2020-07-01,9084,2020-07-01
2020-07-02,9397,2020-07-02
2020-07-03,9558,2020-07-03
2020-07-04,9550,2020-07-04
2020-07-05,9822,2020-07-05
2020-07-06,9881,2020-07-06
2020-07-07,9900,2020-07-07
2020-07-08,10044,2020-07-08
2020-07-09,10286,2020-07-09
2020-07-10,10451,2020-07-10
2020-07-11,10608,2020-07-11
2020-07-12,10690,2020-07-12
2020-07-13,10734,2020-07-13
2020-07-14,10782,2020-07-14
2020-07-15,10914,2020-07-15
2020-07-16,10993,2020-07-16
2020-07-17,11089,2020-07-17
2020-07-18,11134,2020-07-18
2020-07-19,11310,2020-07-19
2020-07-20,11309,2020-07-20
2020-07-21,11393,2020-07-21
2020-07-22,11575,2020-07-22
2020-07-23,11646,2020-07-23
'2020-07-24',11682,+
'2020-07-25',11777,+
'2020-07-26',11880,+
'2020-07-27',11989,+
'2020-07-28',12101,+
'2020-07-29',12215,+
'2020-07-30',12332,+
'2020-07-31',12449,+
'2020-08-01',12569,+
'2020-08-02',12689,+
'2020-08-03',12811,+
'2020-08-04',12934,+
'2020-08-05',13058,+
'2020-08-06',13183,+
'2020-08-07',13310,+
'2020-08-08',13438,+
