Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,1,1,0
2020-03-29,1,1,0
2020-03-30,1,1,0
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,1,0
2020-04-04,1,1,0
2020-04-05,1,3,2
2020-04-06,3,3,0
2020-04-07,3,3,0
2020-04-08,3,3,0
2020-04-09,3,3,0
2020-04-10,3,3,0
2020-04-11,3,3,0
2020-04-12,3,3,0
2020-04-13,3,3,0
2020-04-14,3,3,0
2020-04-15,3,3,0
2020-04-16,3,3,0
2020-04-17,3,3,0
2020-04-18,3,3,0
2020-04-19,3,5,2
2020-04-20,5,5,0
2020-04-21,5,7,2
2020-04-22,7,8,1
2020-04-23,8,9,1
2020-04-24,9,10,1
2020-04-25,10,9,-1
2020-04-26,9,14,5
2020-04-27,15,14,-1
2020-04-28,14,12,-2
2020-04-29,12,12,0
2020-04-30,12,13,1
2020-05-01,13,12,-1
2020-05-02,12,13,1
2020-05-03,13,12,-1
2020-05-04,12,20,8
2020-05-05,22,21,-1
2020-05-06,22,21,-1
2020-05-07,22,23,1
2020-05-08,24,25,1
2020-05-09,26,25,-1
2020-05-10,26,31,5
2020-05-11,33,33,+
2020-05-12,35,41,6
2020-05-13,44,41,-3
2020-05-14,43,43,+
2020-05-15,45,46,1
2020-05-16,49,46,-3
2020-05-17,48,49,1
2020-05-18,52,54,2
2020-05-19,57,65,8
2020-05-20,70,66,-4
2020-05-21,69,68,-1
2020-05-22,72,96,24
2020-05-23,105,96,-9
2020-05-24,101,96,-5
2020-05-25,101,97,-4
2020-05-26,102,97,-5
2020-05-27,102,96,-6
2020-05-28,101,100,-1
2020-05-29,106,106,+
2020-05-30,112,241,129
2020-05-31,272,242,-30
2020-06-01,255,282,27
2020-06-02,303,307,4
2020-06-03,327,337,10
2020-06-04,360,414,54
2020-06-05,447,424,-23
2020-06-06,449,429,-20
2020-06-07,454,476,22
2020-06-08,509,478,-31
2020-06-09,505,522,17
2020-06-10,557,582,25
2020-06-11,623,619,-4
2020-06-12,659,629,-30
2020-06-13,666,647,-19
2020-06-14,686,647,-39
2020-06-15,684,805,121
2020-06-16,871,825,-46
2020-06-17,874,901,27
2020-06-18,962,917,-45
2020-06-19,971,1022,51
2020-06-20,1094,1176,82
2020-06-21,1263,1190,-73
2020-06-22,1260,1207,-53
2020-06-23,1278,1275,-3
2020-06-24,1360.45,1290,-70.4502
2020-06-25,1449.11,1325,-124.111
2020-06-26,1543.66,1361,-182.659
2020-06-27,1644.39,1407,-237.388
2020-06-28,1751.69,1462,-289.693
2020-06-29,1866,1564,-301.999
2020-06-30,1987.77,1715,-272.765
2020-07-01,2117.48,1783,-334.477
2020-07-02,2255.65,1982,-273.652
2020-07-03,2402.84,2090,-312.845
2020-07-04,2559.64,2141,-418.642
2020-07-05,2726.67,2254,-472.672
2020-07-06,2904.6,2356,-548.601
2020-07-07,3094.14,2584,-510.14
2020-07-08,3296.05,2992,-304.048
2020-07-09,3511.13,7.48415e-316,-3511.13
