Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0,0,0
2020-04-07,0,0,0
2020-04-08,0,0,0
2020-04-09,0,0,0
2020-04-10,0,0,0
2020-04-11,0,1,1
2020-04-12,0,1,1
2020-04-13,1,1,0
2020-04-14,1,1,0
2020-04-15,0,1,1
2020-04-16,1,2,1
2020-04-17,1,2,1
2020-04-18,1,2,1
2020-04-19,1,4,3
2020-04-20,4,4,0
2020-04-21,4,4,0
2020-04-22,3,4,1
2020-04-23,3,5,2
2020-04-24,4,5,1
2020-04-25,4,6,2
2020-04-26,5,6,1
2020-04-27,6,6,0
2020-04-28,5,6,1
2020-04-29,5,6,1
2020-04-30,5,7,2
2020-05-01,6,7,1
2020-05-02,6,11,5
2020-05-03,10,11,1
2020-05-04,10,11,1
2020-05-05,10,12,2
2020-05-06,11,15,4
2020-05-07,14,15,1
2020-05-08,14,15,1
2020-05-09,14,15,1
2020-05-10,14,16,2
2020-05-11,15,15,+
2020-05-12,15,17,2
2020-05-13,16,18,2
2020-05-14,17,18,1
2020-05-15,17,17,+
2020-05-16,17,19,2
2020-05-17,18,18,+
2020-05-18,17,18,1
2020-05-19,17,20,3
2020-05-20,19,22,3
2020-05-21,21,22,1
2020-05-22,21,34,13
2020-05-23,33,35,2
2020-05-24,34,35,1
2020-05-25,34,35,1
2020-05-26,34,35,1
2020-05-27,34,35,1
2020-05-28,34,37,3
2020-05-29,36,39,3
2020-05-30,38,39,1
2020-05-31,38,48,10
2020-06-01,46,53,7
2020-06-02,51,54,3
2020-06-03,53,53,+
2020-06-04,52,53,1
2020-06-05,55,+,+
2020-06-06,55,+,+
2020-06-07,54,+,+
2020-06-08,53,+,+
2020-06-09,53,+,+
2020-06-10,52,+,+
2020-06-11,52,+,+
2020-06-12,51,+,+
2020-06-13,51,+,+
2020-06-14,50,+,+
2020-06-15,50,+,+
2020-06-16,49,+,+
2020-06-17,49,+,+
2020-06-18,48,+,+
2020-06-19,48,+,+
