Data,Saida_Estimada,Data
2020-03-28,14,2020-03-28
2020-03-29,14,2020-03-29
2020-03-30,14,2020-03-30
2020-03-31,14,2020-03-31
2020-04-01,14,2020-04-01
2020-04-02,18,2020-04-02
2020-04-03,19,2020-04-03
2020-04-04,20,2020-04-04
2020-04-05,23,2020-04-05
2020-04-06,23,2020-04-06
2020-04-07,24,2020-04-07
2020-04-08,27,2020-04-08
2020-04-09,27,2020-04-09
2020-04-10,27,2020-04-10
2020-04-11,30,2020-04-11
2020-04-12,36,2020-04-12
2020-04-13,41,2020-04-13
2020-04-14,42,2020-04-14
2020-04-15,44,2020-04-15
2020-04-16,47,2020-04-16
2020-04-17,49,2020-04-17
2020-04-18,50,2020-04-18
2020-04-19,52,2020-04-19
2020-04-20,53,2020-04-20
2020-04-21,60,2020-04-21
2020-04-22,70,2020-04-22
2020-04-23,73,2020-04-23
2020-04-24,79,2020-04-24
2020-04-25,88,2020-04-25
2020-04-26,90,2020-04-26
2020-04-27,95,2020-04-27
2020-04-28,101,2020-04-28
2020-04-29,107,2020-04-29
2020-04-30,113,2020-04-30
2020-05-01,123,2020-05-01
2020-05-02,126,2020-05-02
2020-05-03,136,2020-05-03
2020-05-04,144,2020-05-04
2020-05-05,153,2020-05-05
2020-05-06,163,2020-05-06
2020-05-07,174,2020-05-07
2020-05-08,185,2020-05-08
2020-05-09,197,2020-05-09
2020-05-10,210,2020-05-10
2020-05-11,223,2020-05-11
2020-05-12,237,2020-05-12
2020-05-13,253,2020-05-13
2020-05-14,269,2020-05-14
2020-05-15,286,2020-05-15
2020-05-16,304,2020-05-16
2020-05-17,324,2020-05-17
2020-05-18,345,2020-05-18
