Data,Saida_Estimada,Saida,Erro
2020-03-13,3,3,3
2020-03-14,3,3,3
2020-03-15,3,3,3
2020-03-16,3,3,3
2020-03-17,6,6,6
2020-03-18,8,8,8
2020-03-19,12,12,12
2020-03-20,15,15,15
2020-03-21,20,20,20
2020-03-22,21,21,21
2020-03-23,23,23,23
2020-03-24,27,27,27
2020-03-25,29,29,29
2020-03-26,39,39,39
2020-03-27,49,49,49
2020-03-28,56,56,56
2020-03-29,58,58,58
2020-03-30,61,61,61
2020-03-31,65,65,65
2020-04-01,71,71,71
2020-04-02,73,73,73
2020-04-03,88,88,88
2020-04-04,103,103,103
2020-04-05,115,115,115
2020-04-06,119,119,119
2020-04-07,133,133,133
2020-04-08,158,158,158
2020-04-09,179,179,179
2020-04-10,191,191,191
2020-04-11,209,209,209
2020-04-12,220,229,229
2020-04-13,243,233,233
2020-04-14,246,284,284
2020-04-15,304,304,304
2020-04-16,322,318,318
2020-04-17,336,335,335
2020-04-18,354,378,378
2020-04-19,402,393,393
2020-04-20,415,403,403
2020-04-21,425,421,421
2020-04-22,445,438,438
2020-04-23,463,453,453
2020-04-24,479,486,486
2020-04-25,515,506,506
2020-04-26,535,573,573
2020-04-27,610,616,616
2020-04-28,653,661,661
2020-04-29,701,705,705
2020-04-30,747,781,781
2020-05-01,830,808,808
2020-05-02,854,825,825
2020-05-03,871,850,850
2020-05-04,898,861,861
2020-05-05,909,922,922
2020-05-06,978,1024,1024
2020-05-07,1089,1027,1027
2020-05-08,1083,1053,1053
2020-05-09,1113,1069,1069
2020-05-10,1128,1093,1093
2020-05-11,1155,1100,1100
2020-05-12,1160,1115,1115
2020-05-13,1177,1134,1134
2020-05-14,1197,1423,1423
2020-05-15,1527,1572,1572
2020-05-16,1671,1640,1640
2020-05-17,1736,1692,1692
2020-05-18,1789,1749,1749
2020-05-19,1850,1846,1846
2020-05-20,1956,1978,1978
2020-05-21,2098,2114,2114
2020-05-22,2242,2304,2304
2020-05-23,2447,2377,2377
2020-05-24,2594.27,2443,2443
2020-05-25,2750.01,2512,2512
2020-05-26,2915.05,2671,2671
2020-05-27,3090,2843,2843
2020-05-28,3275.45,3090,3090
2020-05-29,3472.03,3319,3319
2020-05-30,3680.4,3585,3585
2020-05-31,3901.28,3702,3702
2020-06-01,4135.42,3906,3906
2020-06-02,4383.61,4377,4377
2020-06-03,4646.69,4570,4570
2020-06-04,4925.57,4944,4944
2020-06-05,5221.18,5373,5373
2020-06-06,5534.53,5669,5669
2020-06-07,5866.68,5813,5813
2020-06-08,6218.78,1.3488e-321,1.3488e-321
