Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,0,0
2020-04-07,0,0
2020-04-08,0,0
2020-04-09,0,0
2020-04-10,0,0
2020-04-11,0,0
2020-04-12,0,0
2020-04-13,0,0
2020-04-14,0,0
2020-04-15,0,0
2020-04-16,0,0
2020-04-17,0,0
2020-04-18,0,0
2020-04-19,0,0
2020-04-20,0,0
2020-04-21,0,0
2020-04-22,0,0
2020-04-23,0,1
2020-04-24,0,1
2020-04-25,1,1
2020-04-26,1,1
2020-04-27,2,0
2020-04-28,2,0
2020-04-29,2,1
2020-04-30,2,1
2020-05-01,3,0
2020-05-02,3,0
2020-05-03,3,0
2020-05-04,3,0
2020-05-05,3,0
2020-05-06,3,0
2020-05-07,3,+
2020-05-08,3,+
2020-05-09,3,+
2020-05-10,3,+
2020-05-11,3,+
2020-05-12,3,+
2020-05-13,3,+
2020-05-14,3,+
2020-05-15,3,+
2020-05-16,3,+
2020-05-17,3,+
2020-05-18,3,+
2020-05-19,3,+
2020-05-20,3,+
2020-05-21,3,2
2020-05-22,4,3
2020-05-23,6,3
2020-05-24,8,2
2020-05-25,10,+
2020-05-26,10,+
2020-05-27,10,+
2020-05-28,10,1
2020-05-29,11,+
2020-05-30,11,+
2020-05-31,11,+
2020-06-01,11,+
2020-06-02,11,+
2020-06-03,11,3
2020-06-04,13,1
2020-06-05,14,1
2020-06-06,15,2
2020-06-07,17,+
2020-06-08,18,-1
2020-06-09,18,-1
2020-06-10,18,+
2020-06-11,18,2
2020-06-12,20,+
2020-06-13,21,+
2020-06-14,22,+
2020-06-15,23,-1
2020-06-16,23,-1
2020-06-17,23,4
2020-06-18,26,3
2020-06-19,30,2
2020-06-20,32,1
2020-06-21,34,2
2020-06-22,37,-1
2020-06-23,38,-2
2020-06-24,38,-1
2020-06-25,39,+
2020-06-26,40,2
2020-06-27,43,+
2020-06-28,45,-2
2020-06-29,45,-2
2020-06-30,45,-2
2020-07-01,45,4
2020-07-02,49,1
2020-07-03,53,5
2020-07-04,58,2
2020-07-05,63,-3
2020-07-06,64,1
2020-07-07,67,-1
2020-07-08,70,-4
2020-07-09,70,13
2020-07-10,81,2
2020-07-11,88,1
2020-07-12,92,-1
2020-07-13,96,-4
2020-07-14,97,+
2020-07-15,101,4
2020-07-16,108,+
2020-07-17,114,6
2020-07-18,123,-123
2020-07-19,129,+
2020-07-20,134,+
2020-07-21,140,+
2020-07-22,147,+
2020-07-23,153,+
2020-07-24,160,+
2020-07-25,167,+
2020-07-26,175,+
2020-07-27,183,+
2020-07-28,191,+
2020-07-29,200,+
2020-07-30,209,+
2020-07-31,218,+
2020-08-01,228,+
2020-08-02,239,+
