Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,1,0
2020-04-04,2,2,0
2020-04-05,2,4,2
2020-04-06,3,4,1
2020-04-07,4,4,0
2020-04-08,4,12,8
2020-04-09,11,13,2
2020-04-10,13,14,1
2020-04-11,14,14,0
2020-04-12,14,19,5
2020-04-13,19,19,0
2020-04-14,20,19,-1
2020-04-15,20,18,-2
2020-04-16,19,18,-1
2020-04-17,19,18,-1
2020-04-18,19,19,0
2020-04-19,20,20,0
2020-04-20,21,20,-1
2020-04-21,21,22,1
2020-04-22,23,23,0
2020-04-23,24,23,-1
2020-04-24,24,23,-1
2020-04-25,24,25,1
2020-04-26,26,25,-1
2020-04-27,26,25,-1
2020-04-28,26,28,2
2020-04-29,29,28,-1
2020-04-30,29,28,-1
2020-05-01,29,32,3
2020-05-02,33,32,-1
2020-05-03,34,33,-1
2020-05-04,34,34,0
2020-05-05,36,34,-2
2020-05-06,36,34,-2
2020-05-07,36,34,-2
2020-05-08,36,42,6
2020-05-09,43,43,+
2020-05-10,45,44,-1
2020-05-11,46,45,-1
2020-05-12,47,49,2
2020-05-13,51,49,-2
2020-05-14,52,49,-3
2020-05-15,52,67,15
2020-05-16,67,67,+
2020-05-17,71,67,-4
2020-05-18,71,72,1
2020-05-19,75,86,11
2020-05-20,88,92,4
2020-05-21,96,98,2
2020-05-22,103,97,-6
2020-05-23,103,105,2
2020-05-24,110,105,-5
2020-05-25,111,104,-7
2020-05-26,111,102,-9
2020-05-27,109,104,-5
2020-05-28,110,104,-6
2020-05-29,110,107,-3
2020-05-30,113,108,-5
2020-05-31,114,123,9
2020-06-01,127,126,-1
2020-06-02,133,156,23
2020-06-03,160,167,7
2020-06-04,175,171,-4
2020-06-05,181,217,36
2020-06-06,221,218,-3
2020-06-07,232,256,24
2020-06-08,264,259,-5
2020-06-09,275,273,-2
2020-06-10,287,291,4
2020-06-11,306,315,9
2020-06-12,330,329,-1
2020-06-13,347,350,3
2020-06-14,368,360,-8
2020-06-15,381,365,-16
2020-06-16,387,391,4
2020-06-17,411,406,-5
2020-06-18,433.798,412,-21.798
2020-06-19,457.515,457,-0.51464
2020-06-20,482.595,479,-3.59507
2020-06-21,509.037,501,-8.03734
2020-06-22,536.931,503,-33.931
2020-06-23,566.353,549,-17.3526
2020-06-24,597.386,603,5.61354
2020-06-25,630.121,605,-25.1209
2020-06-26,664.649,627,-37.649
2020-06-27,701.069,645,-56.0691
2020-06-28,739.485,682,-57.4849
2020-06-29,780.006,685,-95.0058
2020-06-30,822.747,737,-85.747
2020-07-01,867.83,807,-60.8303
2020-07-02,915.384,854,-61.3839
2020-07-03,965.543,6.16764e-316,-965.543
