Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,0,0
2020-04-07,0,0
2020-04-08,0,0
2020-04-09,0,0
2020-04-10,0,0
2020-04-11,0,0
2020-04-12,0,0
2020-04-13,0,1
2020-04-14,0,1
2020-04-15,0,1
2020-04-16,0,1
2020-04-17,0,1
2020-04-18,0,1
2020-04-19,0,1
2020-04-20,0,1
2020-04-21,0,1
2020-04-22,0,1
2020-04-23,0,2
2020-04-24,0,2
2020-04-25,0,2
2020-04-26,0,2
2020-04-27,0,2
2020-04-28,0,2
2020-04-29,0,2
2020-04-30,0,2
2020-05-01,0,2
2020-05-02,0,2
2020-05-03,0,2
2020-05-04,0,2
2020-05-05,0,2
2020-05-06,0,2
2020-05-07,+,2
2020-05-08,+,2
2020-05-09,+,2
2020-05-10,+,2
2020-05-11,+,2
2020-05-12,+,2
2020-05-13,+,2
2020-05-14,+,2
2020-05-15,+,2
2020-05-16,+,3
2020-05-17,+,3
2020-05-18,1,2
2020-05-19,1,2
2020-05-20,1,2
2020-05-21,1,3
2020-05-22,1,3
2020-05-23,1,3
2020-05-24,1,3
2020-05-25,1,3
2020-05-26,1,3
2020-05-27,1,5
2020-05-28,1,5
2020-05-29,2,5
2020-05-30,2,5
2020-05-31,2,5
2020-06-01,2,7
2020-06-02,3,6
2020-06-03,3,7
2020-06-04,3,8
2020-06-05,4,7
2020-06-06,4,10
2020-06-07,4,12
2020-06-08,5,11
2020-06-09,6,11
2020-06-10,6,10
2020-06-11,6,10
2020-06-12,6,11
2020-06-13,6,12
2020-06-14,6,14
2020-06-15,7,14
2020-06-16,8,15
2020-06-17,8,22
2020-06-18,10,21
2020-06-19,11,23
2020-06-20,12,27
2020-06-21,14,31
2020-06-22,16,33
2020-06-23,18,30
2020-06-24,18,35
2020-06-25,19,40
2020-06-26,21,38
2020-06-27,23,46
2020-06-28,24,47
2020-06-29,27,44
2020-06-30,27,44
2020-07-01,27,49
2020-07-02,28,55
2020-07-03,31,58
2020-07-04,33,64
2020-07-05,36,-21
2020-07-06,21,88
2020-07-07,24,90
2020-07-08,43,80
2020-07-09,46,-46
2020-07-10,33,+
2020-07-11,15,+
2020-07-12,9,+
2020-07-13,4,+
2020-07-14,2,+
2020-07-15,1,+
2020-07-16,+,+
2020-07-17,+,+
2020-07-18,+,+
2020-07-19,+,+
2020-07-20,+,+
2020-07-21,+,+
2020-07-22,+,+
2020-07-23,+,+
2020-07-24,+,+
