Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,1,0
2020-04-04,1,1,0
2020-04-05,1,1,0
2020-04-06,1,1,0
2020-04-07,1,1,0
2020-04-08,1,1,0
2020-04-09,1,1,0
2020-04-10,1,4,3
2020-04-11,4,4,0
2020-04-12,4,4,0
2020-04-13,4,4,0
2020-04-14,4,4,0
2020-04-15,4,4,0
2020-04-16,4,4,0
2020-04-17,4,5,1
2020-04-18,5,5,0
2020-04-19,5,7,2
2020-04-20,7,8,1
2020-04-21,8,8,0
2020-04-22,8,8,0
2020-04-23,8,8,0
2020-04-24,8,8,0
2020-04-25,8,8,0
2020-04-26,8,11,3
2020-04-27,11,11,0
2020-04-28,11,12,1
2020-04-29,12,13,1
2020-04-30,13,17,4
2020-05-01,18,19,1
2020-05-02,19,21,2
2020-05-03,21,23,2
2020-05-04,24,24,0
2020-05-05,24,27,3
2020-05-06,28,33,5
2020-05-07,34,40,6
2020-05-08,42,65,23
2020-05-09,70,74,4
2020-05-10,77,93,16
2020-05-11,98,109,11
2020-05-12,114,128,14
2020-05-13,134,138,4
2020-05-14,143,174,31
2020-05-15,184,219,35
2020-05-16,232,234,2
2020-05-17,243,253,10
2020-05-18,263,298,35
2020-05-19,314,321,7
2020-05-20,334,359,25
2020-05-21,375,374,-1
2020-05-22,387,374,-13
2020-05-23,385,374,-11
2020-05-24,385,374,-11
2020-05-25,385,374,-11
2020-05-26,385,403,18
2020-05-27,419,469,50
2020-05-28,493,478,-15
2020-05-29,493,527,34
2020-05-30,550,555,5
2020-05-31,576,565,-11
2020-06-01,583,587,4
2020-06-02,607,610,3
2020-06-03,631,632,1
2020-06-04,654,687,33
2020-06-05,716,717,1
2020-06-06,743,741,-2
2020-06-07,766,754,-12
2020-06-08,778,778,+
2020-06-09,805,810,5
2020-06-10,839,850,11
2020-06-11,881,866,-15
2020-06-12,894,875,-19
2020-06-13,902,889,-13
2020-06-14,917,891,-26
2020-06-15,917,910,-7
2020-06-16,948.461,931,-17.4608
2020-06-17,981.735,949,-32.7348
2020-06-18,1016.29,950,-66.2902
2020-06-19,1052.08,1020,-32.0796
2020-06-20,1089.13,1046,-43.132
2020-06-21,1127.49,1046,-81.4898
2020-06-22,1167.2,1059,-108.199
2020-06-23,1208.31,1111,-97.3058
2020-06-24,1250.86,1134,-116.861
2020-06-25,1294.91,1187,-107.915
2020-06-26,1340.52,1262,-78.5199
2020-06-27,1387.73,1306,-81.7313
2020-06-28,1436.61,1340,-96.6055
2020-06-29,1487.2,1340,-147.201
2020-06-30,1539.58,1437,-102.578
2020-07-01,1593.8,3.87347e-321,-1593.8
