Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,0
2020-03-15,0,0
2020-03-16,0,0
2020-03-17,0,0
2020-03-18,0,0
2020-03-19,0,0
2020-03-20,0,0
2020-03-21,0,0
2020-03-22,0,0
2020-03-23,0,0
2020-03-24,0,0
2020-03-25,0,0
2020-03-26,0,0
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,+,+
2020-04-07,+,1
2020-04-08,+,1
2020-04-09,+,+
2020-04-10,+,+
2020-04-11,+,+
2020-04-12,+,+
2020-04-13,+,1
2020-04-14,+,+
2020-04-15,+,+
2020-04-16,+,2
2020-04-17,1,-1
2020-04-18,+,+
2020-04-19,+,1
2020-04-20,+,2
2020-04-21,1,-1
2020-04-22,+,+
2020-04-23,+,2
2020-04-24,1,+
2020-04-25,1,-1
2020-04-26,+,+
2020-04-27,+,3
2020-04-28,1,1
2020-04-29,2,-1
2020-04-30,1,1
2020-05-01,1,-1
2020-05-02,+,2
2020-05-03,1,2
2020-05-04,2,2
2020-05-05,3,-2
2020-05-06,1,3
2020-05-07,2,1
2020-05-08,3,-1
2020-05-09,2,-1
2020-05-10,1,1
2020-05-11,1,3
2020-05-12,2,4
2020-05-13,4,-3
2020-05-14,2,1
2020-05-15,1,1
2020-05-16,2,+
2020-05-17,1,+
2020-05-18,1,6
2020-05-19,4,1
2020-05-20,5,-1
2020-05-21,3,-1
2020-05-22,2,+
2020-05-23,1,6
2020-05-24,4,1
2020-05-25,5,+
2020-05-26,4,4
2020-05-27,6,2
2020-05-28,7,2
2020-05-29,7,6
2020-05-30,10,-3
2020-05-31,8,-2
2020-06-01,5,8
2020-06-02,9,-5
2020-06-03,6,+
2020-06-04,4,6
2020-06-05,7,2
2020-06-06,8,3
2020-06-07,9,-3
2020-06-08,7,-3
2020-06-09,4,8
2020-06-10,7,7
2020-06-11,11,-3
2020-06-12,9,+
2020-06-13,7,-5
2020-06-14,4,-1
2020-06-15,2,4
2020-06-16,4,2
2020-06-17,5,5
2020-06-18,7,-1
2020-06-19,6,-1
2020-06-20,4,1
2020-06-21,4,-1
2020-06-22,3,2
2020-06-23,3,13
2020-06-24,10,-5
2020-06-25,8,1
2020-06-26,6,2
2020-06-27,7,1
2020-06-28,7,-5
2020-06-29,3,5
2020-06-30,5,-1
2020-07-01,4,1
2020-07-02,4,4
2020-07-03,6,3
2020-07-04,7,-3
2020-07-05,5,-5
2020-07-06,1,2
2020-07-07,1,4
2020-07-08,3,2
2020-07-09,4,3
2020-07-10,5,1
2020-07-11,5,-3
2020-07-12,3,4
2020-07-13,4,+
2020-07-14,4,2
2020-07-15,4,6
2020-07-16,7,-6
2020-07-17,4,1
2020-07-18,3,2
2020-07-19,4,-1
2020-07-20,3,-3
2020-07-21,2,+
2020-07-22,2,+
2020-07-23,2,+
2020-07-24,2,+
2020-07-25,2,+
2020-07-26,2,+
2020-07-27,2,+
2020-07-28,1,+
2020-07-29,1,+
2020-07-30,1,+
2020-07-31,1,+
2020-08-01,1,+
2020-08-02,1,+
2020-08-03,1,+
2020-08-04,1,+
