Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,1,0,1
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,1,0
2020-04-04,1,1,0
2020-04-05,2,1,1
2020-04-06,2,2,0
2020-04-07,4,2,2
2020-04-08,11,5,6
2020-04-09,12,16,-4
2020-04-10,16,12,4
2020-04-11,21,19,2
2020-04-12,24,24,0
2020-04-13,27,26,1
2020-04-14,32,29,3
2020-04-15,34,35,-1
2020-04-16,37,35,2
2020-04-17,40,39,1
2020-04-18,42,42,0
2020-04-19,46,43,3
2020-04-20,49,49,0
2020-04-21,55,51,4
2020-04-22,61,59,2
2020-04-23,71,65,6
2020-04-24,81,78,3
2020-04-25,92,88,4
2020-04-26,100,100,0
2020-04-27,112,106,6
2020-04-28,131,121,10
2020-04-29,152,146,6
2020-04-30,166,168,-2
2020-05-01,182,177,5
2020-05-02,196,194,2
2020-05-03,205,207,-2
2020-05-04,217,212,5
2020-05-05,234,226,8
2020-05-06,250,247,3
2020-05-07,262,263,-1
2020-05-08,282,272,10
2020-05-09,299,298,1
2020-05-10,320,313,7
2020-05-11,336,337,-1
2020-05-12,359,349,10
2020-05-13,367,377,-10
2020-05-14,384,374,10
2020-05-15,403,398,5
2020-05-16,420,419,1
2020-05-17,439,434,5
2020-05-18,447,455,-8
2020-05-19,463,454,9
2020-05-20,488,476,12
2020-05-21,504,508,-4
2020-05-22,525,518,7
2020-05-23,540,542,-2
2020-05-24,551,553,-2
2020-05-25,559,561,-2
2020-05-26,568,567,1
2020-05-27,583,576,7
2020-05-28,593,596,-3
2020-05-29,596,602,-6
2020-05-30,599,600,-1
2020-05-31,605,603,2
2020-06-01,610,611,-1
2020-06-02,615,615,+
2020-06-03,624,620,4
2020-06-04,630,633,-3
2020-06-05,639,636,3
2020-06-06,645,648,-3
2020-06-07,657,651,6
2020-06-08,+,-751318,+
2020-06-09,+,-2.14748e+09,+
2020-06-10,+,-2.14748e+09,+
2020-06-11,+,-2.14748e+09,+
2020-06-12,+,-2.14748e+09,+
2020-06-13,+,-2.14748e+09,+
2020-06-14,+,-2.14748e+09,+
2020-06-15,+,-2.14748e+09,+
2020-06-16,+,-2.14748e+09,+
2020-06-17,+,-2.14748e+09,+
2020-06-18,+,-2.14748e+09,+
2020-06-19,+,-2.14748e+09,+
2020-06-20,+,-2.14748e+09,+
2020-06-21,+,-2.14748e+09,+
2020-06-22,+,-2.14748e+09,+
