Data,Saida_Estimada,Data
2020-02-25,0,2020-02-25
2020-02-26,0,2020-02-26
2020-02-27,0,2020-02-27
2020-02-28,0,2020-02-28
2020-02-29,0,2020-02-29
2020-03-01,0,2020-03-01
2020-03-02,0,2020-03-02
2020-03-03,0,2020-03-03
2020-03-04,0,2020-03-04
2020-03-05,0,2020-03-05
2020-03-06,0,2020-03-06
2020-03-07,0,2020-03-07
2020-03-08,0,2020-03-08
2020-03-09,0,2020-03-09
2020-03-10,0,2020-03-10
2020-03-11,0,2020-03-11
2020-03-12,0,2020-03-12
2020-03-13,0,2020-03-13
2020-03-14,0,2020-03-14
2020-03-15,0,2020-03-15
2020-03-16,0,2020-03-16
2020-03-17,0,2020-03-17
2020-03-18,0,2020-03-18
2020-03-19,0,2020-03-19
2020-03-20,0,2020-03-20
2020-03-21,0,2020-03-21
2020-03-22,0,2020-03-22
2020-03-23,0,2020-03-23
2020-03-24,0,2020-03-24
2020-03-25,0,2020-03-25
2020-03-26,1,2020-03-26
2020-03-27,1,2020-03-27
2020-03-28,2,2020-03-28
2020-03-29,2,2020-03-29
2020-03-30,2,2020-03-30
2020-03-31,3,2020-03-31
2020-04-01,4,2020-04-01
2020-04-02,4,2020-04-02
2020-04-03,5,2020-04-03
2020-04-04,5,2020-04-04
2020-04-05,6,2020-04-05
2020-04-06,7,2020-04-06
2020-04-07,7,2020-04-07
2020-04-08,8,2020-04-08
2020-04-09,9,2020-04-09
2020-04-10,12,2020-04-10
2020-04-11,14,2020-04-11
2020-04-12,15,2020-04-12
2020-04-13,16,2020-04-13
2020-04-14,16,2020-04-14
2020-04-15,18,2020-04-15
2020-04-16,19,2020-04-16
2020-04-17,19,2020-04-17
2020-04-18,23,2020-04-18
2020-04-19,25,2020-04-19
2020-04-20,24,2020-04-20
2020-04-21,28,2020-04-21
2020-04-22,27,2020-04-22
2020-04-23,27,2020-04-23
2020-04-24,30,2020-04-24
2020-04-25,32,2020-04-25
2020-04-26,35,2020-04-26
2020-04-27,36,2020-04-27
2020-04-28,44,2020-04-28
2020-04-29,46,2020-04-29
2020-04-30,52,2020-04-30
2020-05-01,52,2020-05-01
2020-05-02,60,2020-05-02
2020-05-03,64,2020-05-03
2020-05-04,67,2020-05-04
2020-05-05,77,2020-05-05
2020-05-06,82,2020-05-06
2020-05-07,90,2020-05-07
2020-05-08,93,2020-05-08
2020-05-09,93,2020-05-09
2020-05-10,98,2020-05-10
2020-05-11,100,2020-05-11
2020-05-12,109,2020-05-12
2020-05-13,115,2020-05-13
2020-05-14,114,2020-05-14
2020-05-15,125,2020-05-15
2020-05-16,130,2020-05-16
2020-05-17,136,2020-05-17
2020-05-18,147,2020-05-18
2020-05-19,148,2020-05-19
2020-05-20,156,2020-05-20
2020-05-21,167,2020-05-21
2020-05-22,171,2020-05-22
2020-05-23,178,2020-05-23
2020-05-24,181,2020-05-24
2020-05-25,186,2020-05-25
2020-05-26,205,2020-05-26
2020-05-27,210,2020-05-27
2020-05-28,216,2020-05-28
2020-05-29,219,2020-05-29
2020-05-30,219,2020-05-30
2020-05-31,225,2020-05-31
2020-06-01,231,2020-06-01
2020-06-02,240,2020-06-02
2020-06-03,254,2020-06-03
2020-06-04,267,2020-06-04
2020-06-05,274,2020-06-05
2020-06-06,286,2020-06-06
2020-06-07,292,2020-06-07
2020-06-08,294,2020-06-08
2020-06-09,300,2020-06-09
2020-06-10,311,2020-06-10
2020-06-11,327,2020-06-11
2020-06-12,333,2020-06-12
2020-06-13,349,2020-06-13
2020-06-14,355,2020-06-14
2020-06-15,361,2020-06-15
2020-06-16,372,2020-06-16
'2020-06-17',387,+
'2020-06-18',400,+
'2020-06-19',414,+
'2020-06-20',429,+
'2020-06-21',444,+
'2020-06-22',460,+
'2020-06-23',476,+
'2020-06-24',493,+
'2020-06-25',511,+
'2020-06-26',529,+
'2020-06-27',548,+
'2020-06-28',567,+
'2020-06-29',587,+
'2020-06-30',608,+
'2020-07-01',630,+
'2020-07-02',652,+
