Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0,0,0
2020-04-07,0,0,0
2020-04-08,0,0,0
2020-04-09,0,0,0
2020-04-10,0,0,0
2020-04-11,0,0,0
2020-04-12,0,0,0
2020-04-13,0,0,0
2020-04-14,0,0,0
2020-04-15,0,0,0
2020-04-16,0,3,3
2020-04-17,3,1,-2
2020-04-18,0,1,1
2020-04-19,1,1,0
2020-04-20,1,1,0
2020-04-21,1,1,0
2020-04-22,1,1,0
2020-04-23,1,1,0
2020-04-24,1,4,3
2020-04-25,4,34,30
2020-04-26,37,65,28
2020-04-27,69,66,-3
2020-04-28,68,66,-2
2020-04-29,68,66,-2
2020-04-30,68,67,-1
2020-05-01,69,68,-1
2020-05-02,70,72,2
2020-05-03,74,72,-2
2020-05-04,74,106,32
2020-05-05,112,122,10
2020-05-06,127,125,-2
2020-05-07,129,126,-3
2020-05-08,130,133,3
2020-05-09,138,134,-4
2020-05-10,138,135,-3
2020-05-11,139,135,-4
2020-05-12,139,139,+
2020-05-13,143,144,1
2020-05-14,149,160,11
2020-05-15,166,168,2
2020-05-16,174,187,13
2020-05-17,194,190,-4
2020-05-18,196,199,3
2020-05-19,206,215,9
2020-05-20,223,231,8
2020-05-21,240,238,-2
2020-05-22,246,249,3
2020-05-23,258,287,29
2020-05-24,300,295,-5
2020-05-25,305,299,-6
2020-05-26,309,343,34
2020-05-27,358,366,8
2020-05-28,380,383,3
2020-05-29,397,397,+
2020-05-30,411,417,6
2020-05-31,432,420,-12
2020-06-01,434,447,13
2020-06-02,464,463,-1
2020-06-03,479,478,-1
2020-06-04,495,496,1
2020-06-05,514,521,7
2020-06-06,540,527,-13
2020-06-07,545,569,24
2020-06-08,591,578,-13
2020-06-09,597,606,9
2020-06-10,628,719,91
2020-06-11,753,753,+
2020-06-12,781,761,-20
2020-06-13,786,810,24
2020-06-14,841,815,-26
2020-06-15,842,815,-27
2020-06-16,842,856,14
2020-06-17,888,1040,152
2020-06-18,1091,1075,-16
2020-06-19,1113,1121,8
2020-06-20,1162,1263,101
2020-06-21,1317,1273,-44
2020-06-22,1316,1290,-26
2020-06-23,1334,1349,15
2020-06-24,1399,1412,13
2020-06-25,1464,1502,38
2020-06-26,1560,1559,-1
2020-06-27,1615,1585,-30
2020-06-28,1639,1636,-3
2020-06-29,1694,1662,-32
2020-06-30,1719,1742,23
2020-07-01,1807,1788,-19
2020-07-02,1872.89,1832,-40.8936
2020-07-03,1941.05,1889,-52.0546
2020-07-04,2011.68,1928,-83.6844
2020-07-05,2084.88,1971,-113.883
2020-07-06,2160.75,1980,-180.745
2020-07-07,2239.37,2062,-177.368
2020-07-08,2320.85,2178,-142.851
2020-07-09,2405.3,2272,-133.299
2020-07-10,2492.82,2355,-137.82
2020-07-11,2583.53,2546,-37.5254
2020-07-12,2677.53,2601,-76.5314
2020-07-13,2774.96,2629,-145.958
2020-07-14,2875.93,2710,-165.93
2020-07-15,2980.58,2832,-148.575
2020-07-16,3089.03,2926,-163.029
2020-07-17,3201.43,1.29061e-306,-3201.43
