Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,9,2020-03-28
2020-03-29,9,2020-03-29
2020-03-30,12,2020-03-30
2020-03-31,17,2020-03-31
2020-04-01,18,2020-04-01
2020-04-02,21,2020-04-02
2020-04-03,20,2020-04-03
2020-04-04,20,2020-04-04
2020-04-05,22,2020-04-05
2020-04-06,26,2020-04-06
2020-04-07,27,2020-04-07
2020-04-08,34,2020-04-08
2020-04-09,34,2020-04-09
2020-04-10,41,2020-04-10
2020-04-11,43,2020-04-11
2020-04-12,44,2020-04-12
2020-04-13,45,2020-04-13
2020-04-14,47,2020-04-14
2020-04-15,50,2020-04-15
2020-04-16,52,2020-04-16
2020-04-17,53,2020-04-17
2020-04-18,54,2020-04-18
2020-04-19,56,2020-04-19
2020-04-20,56,2020-04-20
2020-04-21,61,2020-04-21
2020-04-22,64,2020-04-22
2020-04-23,63,2020-04-23
2020-04-24,66,2020-04-24
2020-04-25,69,2020-04-25
2020-04-26,69,2020-04-26
2020-04-27,70,2020-04-27
2020-04-28,70,2020-04-28
2020-04-29,70,2020-04-29
2020-04-30,92,2020-04-30
2020-05-01,94,2020-05-01
2020-05-02,90,2020-05-02
2020-05-03,92,2020-05-03
2020-05-04,101,2020-05-04
2020-05-05,101,2020-05-05
2020-05-06,101,2020-05-06
2020-05-07,107,2020-05-07
2020-05-08,109,2020-05-08
2020-05-09,112,2020-05-09
2020-05-10,117,2020-05-10
2020-05-11,122,2020-05-11
2020-05-12,122,2020-05-12
2020-05-13,136,2020-05-13
2020-05-14,145,2020-05-14
2020-05-15,144,2020-05-15
2020-05-16,210,2020-05-16
2020-05-17,203,2020-05-17
2020-05-18,217,2020-05-18
2020-05-19,223,2020-05-19
2020-05-20,242,2020-05-20
2020-05-21,266,2020-05-21
2020-05-22,285,2020-05-22
2020-05-23,330,2020-05-23
2020-05-24,336,2020-05-24
2020-05-25,374,2020-05-25
2020-05-26,397,2020-05-26
2020-05-27,430,2020-05-27
2020-05-28,433,2020-05-28
2020-05-29,448,2020-05-29
2020-05-30,474,2020-05-30
2020-05-31,484,2020-05-31
2020-06-01,507,2020-06-01
2020-06-02,542,2020-06-02
2020-06-03,599,2020-06-03
2020-06-04,646,2020-06-04
2020-06-05,711,2020-06-05
2020-06-06,808,2020-06-06
2020-06-07,829,2020-06-07
2020-06-08,853,2020-06-08
2020-06-09,874,2020-06-09
2020-06-10,910,2020-06-10
2020-06-11,1022,2020-06-11
2020-06-12,1039,2020-06-12
2020-06-13,1062,2020-06-13
2020-06-14,1059,2020-06-14
2020-06-15,1071,2020-06-15
2020-06-16,1119,2020-06-16
2020-06-17,1244,2020-06-17
2020-06-18,1264,2020-06-18
2020-06-19,1323,2020-06-19
2020-06-20,1336,2020-06-20
2020-06-21,1403,2020-06-21
2020-06-22,1454,2020-06-22
2020-06-23,1548,2020-06-23
2020-06-24,1720,2020-06-24
2020-06-25,1804,2020-06-25
2020-06-26,1870,2020-06-26
'2020-06-27',1971,+
'2020-06-28',2073,+
'2020-06-29',2180,+
'2020-06-30',2294,+
'2020-07-01',2413,+
'2020-07-02',2538,+
'2020-07-03',2670,+
'2020-07-04',2809,+
'2020-07-05',2955,+
'2020-07-06',3108,+
'2020-07-07',3270,+
'2020-07-08',3439,+
'2020-07-09',3618,+
'2020-07-10',3806,+
'2020-07-11',4004,+
'2020-07-12',4212,+
