Data,Saida_Estimada,Data
2020-02-25,0,2020-02-25
2020-02-26,0,2020-02-26
2020-02-27,0,2020-02-27
2020-02-28,0,2020-02-28
2020-02-29,0,2020-02-29
2020-03-01,0,2020-03-01
2020-03-02,0,2020-03-02
2020-03-03,0,2020-03-03
2020-03-04,0,2020-03-04
2020-03-05,0,2020-03-05
2020-03-06,0,2020-03-06
2020-03-07,0,2020-03-07
2020-03-08,0,2020-03-08
2020-03-09,0,2020-03-09
2020-03-10,0,2020-03-10
2020-03-11,0,2020-03-11
2020-03-12,0,2020-03-12
2020-03-13,0,2020-03-13
2020-03-14,0,2020-03-14
2020-03-15,0,2020-03-15
2020-03-16,0,2020-03-16
2020-03-17,0,2020-03-17
2020-03-18,0,2020-03-18
2020-03-19,0,2020-03-19
2020-03-20,0,2020-03-20
2020-03-21,0,2020-03-21
2020-03-22,0,2020-03-22
2020-03-23,0,2020-03-23
2020-03-24,0,2020-03-24
2020-03-25,0,2020-03-25
2020-03-26,0,2020-03-26
2020-03-27,0,2020-03-27
2020-03-28,2,2020-03-28
2020-03-29,2,2020-03-29
2020-03-30,2,2020-03-30
2020-03-31,3,2020-03-31
2020-04-01,3,2020-04-01
2020-04-02,3,2020-04-02
2020-04-03,4,2020-04-03
2020-04-04,4,2020-04-04
2020-04-05,6,2020-04-05
2020-04-06,10,2020-04-06
2020-04-07,11,2020-04-07
2020-04-08,16,2020-04-08
2020-04-09,18,2020-04-09
2020-04-10,24,2020-04-10
2020-04-11,26,2020-04-11
2020-04-12,27,2020-04-12
2020-04-13,32,2020-04-13
2020-04-14,32,2020-04-14
2020-04-15,38,2020-04-15
2020-04-16,39,2020-04-16
2020-04-17,43,2020-04-17
2020-04-18,43,2020-04-18
2020-04-19,48,2020-04-19
2020-04-20,49,2020-04-20
2020-04-21,53,2020-04-21
2020-04-22,52,2020-04-22
2020-04-23,60,2020-04-23
2020-04-24,62,2020-04-24
2020-04-25,66,2020-04-25
2020-04-26,72,2020-04-26
2020-04-27,74,2020-04-27
2020-04-28,77,2020-04-28
2020-04-29,79,2020-04-29
2020-04-30,85,2020-04-30
2020-05-01,85,2020-05-01
2020-05-02,93,2020-05-02
2020-05-03,92,2020-05-03
2020-05-04,96,2020-05-04
2020-05-05,96,2020-05-05
2020-05-06,103,2020-05-06
2020-05-07,104,2020-05-07
2020-05-08,107,2020-05-08
2020-05-09,109,2020-05-09
2020-05-10,110,2020-05-10
2020-05-11,112,2020-05-11
2020-05-12,114,2020-05-12
2020-05-13,116,2020-05-13
2020-05-14,121,2020-05-14
2020-05-15,122,2020-05-15
2020-05-16,123,2020-05-16
2020-05-17,127,2020-05-17
2020-05-18,127,2020-05-18
2020-05-19,131,2020-05-19
2020-05-20,133,2020-05-20
2020-05-21,143,2020-05-21
2020-05-22,145,2020-05-22
2020-05-23,151,2020-05-23
2020-05-24,155,2020-05-24
2020-05-25,157,2020-05-25
2020-05-26,161,2020-05-26
2020-05-27,164,2020-05-27
2020-05-28,167,2020-05-28
2020-05-29,175,2020-05-29
2020-05-30,178,2020-05-30
2020-05-31,188,2020-05-31
2020-06-01,187,2020-06-01
2020-06-02,197,2020-06-02
2020-06-03,207,2020-06-03
2020-06-04,212,2020-06-04
2020-06-05,223,2020-06-05
2020-06-06,236,2020-06-06
2020-06-07,239,2020-06-07
2020-06-08,244,2020-06-08
2020-06-09,251,2020-06-09
2020-06-10,262,2020-06-10
2020-06-11,289,2020-06-11
2020-06-12,288,2020-06-12
2020-06-13,306,2020-06-13
2020-06-14,326,2020-06-14
2020-06-15,339,2020-06-15
2020-06-16,345,2020-06-16
2020-06-17,383,2020-06-17
2020-06-18,403,2020-06-18
2020-06-19,423,2020-06-19
2020-06-20,434,2020-06-20
2020-06-21,442,2020-06-21
2020-06-22,470,2020-06-22
2020-06-23,487,2020-06-23
2020-06-24,520,2020-06-24
2020-06-25,542,2020-06-25
2020-06-26,558,2020-06-26
2020-06-27,586,2020-06-27
2020-06-28,593,2020-06-28
2020-06-29,622,2020-06-29
2020-06-30,633,2020-06-30
2020-07-01,677,2020-07-01
2020-07-02,684,2020-07-02
2020-07-03,738,2020-07-03
2020-07-04,754,2020-07-04
2020-07-05,794,2020-07-05
2020-07-06,826,2020-07-06
2020-07-07,849,2020-07-07
2020-07-08,883,2020-07-08
2020-07-09,932,2020-07-09
2020-07-10,967,2020-07-10
2020-07-11,1019,2020-07-11
2020-07-12,1055,2020-07-12
2020-07-13,1081,2020-07-13
2020-07-14,1131,2020-07-14
2020-07-15,1194,2020-07-15
2020-07-16,1249,2020-07-16
2020-07-17,1293,2020-07-17
2020-07-18,1340,2020-07-18
2020-07-19,1347,2020-07-19
2020-07-20,1367,2020-07-20
'2020-07-21',1402,+
'2020-07-22',1453,+
'2020-07-23',1508,+
'2020-07-24',1565,+
'2020-07-25',1625,+
'2020-07-26',1687,+
'2020-07-27',1752,+
'2020-07-28',1819,+
'2020-07-29',1888,+
'2020-07-30',1961,+
'2020-07-31',2036,+
'2020-08-01',2114,+
'2020-08-02',2194,+
'2020-08-03',2278,+
'2020-08-04',2365,+
'2020-08-05',2456,+
