Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,1,1
2020-03-30,1,1,0
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,3,2
2020-04-04,2,3,1
2020-04-05,3,3,0
2020-04-06,2,3,1
2020-04-07,3,3,0
2020-04-08,3,5,2
2020-04-09,4,5,1
2020-04-10,5,5,0
2020-04-11,5,7,2
2020-04-12,6,7,1
2020-04-13,7,8,1
2020-04-14,8,7,-1
2020-04-15,7,7,0
2020-04-16,7,7,0
2020-04-17,7,9,2
2020-04-18,8,9,1
2020-04-19,9,9,0
2020-04-20,9,9,0
2020-04-21,9,9,0
2020-04-22,9,9,0
2020-04-23,9,9,0
2020-04-24,9,10,1
2020-04-25,10,10,0
2020-04-26,10,11,1
2020-04-27,11,11,0
2020-04-28,11,12,1
2020-04-29,12,14,2
2020-04-30,14,15,1
2020-05-01,15,15,0
2020-05-02,16,16,0
2020-05-03,16,17,1
2020-05-04,18,17,-1
2020-05-05,18,19,1
2020-05-06,20,20,0
2020-05-07,21,21,0
2020-05-08,22,21,-1
2020-05-09,22,24,2
2020-05-10,25,24,-1
2020-05-11,26,26,+
2020-05-12,27,28,1
2020-05-13,29,33,4
2020-05-14,34,33,-1
2020-05-15,35,34,-1
2020-05-16,36,40,4
2020-05-17,41,40,-1
2020-05-18,42,41,-1
2020-05-19,43,44,1
2020-05-20,46,47,1
2020-05-21,49,51,2
2020-05-22,53,52,-1
2020-05-23,55,52,-3
2020-05-24,55,53,-2
2020-05-25,56,57,1
2020-05-26,59,60,1
2020-05-27,63,67,4
2020-05-28,69,67,-2
2020-05-29,71,73,2
2020-05-30,76,85,9
2020-05-31,87,85,-2
2020-06-01,90,88,-2
2020-06-02,92,93,1
2020-06-03,97,96,-1
2020-06-04,101,101,+
2020-06-05,103,+,+
2020-06-06,111,+,+
2020-06-07,118,+,+
2020-06-08,126,+,+
2020-06-09,134,+,+
2020-06-10,142,+,+
2020-06-11,150,+,+
2020-06-12,159,+,+
2020-06-13,169,+,+
2020-06-14,179,+,+
2020-06-15,189,+,+
2020-06-16,199,+,+
2020-06-17,211,+,+
2020-06-18,222,+,+
2020-06-19,235,+,+
