Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,0,0
2020-03-22,0,0,0
2020-03-23,0,0,0
2020-03-24,0,0,0
2020-03-25,0,0,0
2020-03-26,0,0,0
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,1,1
2020-04-04,1,1,0
2020-04-05,1,1,0
2020-04-06,1,1,+
2020-04-07,1,1,+
2020-04-08,1,1,+
2020-04-09,1,2,1
2020-04-10,2,2,+
2020-04-11,2,3,1
2020-04-12,3,3,+
2020-04-13,3,4,1
2020-04-14,4,4,+
2020-04-15,4,4,+
2020-04-16,4,5,1
2020-04-17,5,5,+
2020-04-18,5,5,+
2020-04-19,5,5,+
2020-04-20,5,6,1
2020-04-21,6,6,+
2020-04-22,6,6,+
2020-04-23,6,7,1
2020-04-24,7,8,1
2020-04-25,8,9,1
2020-04-26,9,9,+
2020-04-27,9,10,1
2020-04-28,10,11,1
2020-04-29,11,11,+
2020-04-30,11,11,+
2020-05-01,11,11,+
2020-05-02,11,12,1
2020-05-03,12,12,+
2020-05-04,12,13,1
2020-05-05,13,13,+
2020-05-06,13,13,+
2020-05-07,13,13,+
2020-05-08,13,14,1
2020-05-09,14,16,2
2020-05-10,16,18,2
2020-05-11,18,19,1
2020-05-12,19,19,+
2020-05-13,19,20,1
2020-05-14,20,23,3
2020-05-15,24,26,2
2020-05-16,27,27,+
2020-05-17,28,27,-1
2020-05-18,28,29,1
2020-05-19,30,32,2
2020-05-20,33,32,-1
2020-05-21,33,34,1
2020-05-22,35,37,2
2020-05-23,38,37,-1
2020-05-24,38,40,2
2020-05-25,41,41,+
2020-05-26,42,43,1
2020-05-27,44,46,2
2020-05-28,48,51,3
2020-05-29,53,56,3
2020-05-30,58,57,-1
2020-05-31,59,61,2
2020-06-01,63,66,3
2020-06-02,69,70,1
2020-06-03,73,76,3
2020-06-04,79,82,3
2020-06-05,85,88,3
2020-06-06,92,96,4
2020-06-07,100,109,9
2020-06-08,114,116,2
2020-06-09,121,135,14
2020-06-10,142,146,4
2020-06-11,153,160,7
2020-06-12,167,175,8
2020-06-13,183,192,9
2020-06-14,201,209,8
2020-06-15,219,216,-3
2020-06-16,225,226,1
2020-06-17,236,266,30
2020-06-18,281,281,+
2020-06-19,293,309,16
2020-06-20,324,335,11
2020-06-21,351,360,9
2020-06-22,377,384,7
2020-06-23,401,401,+
2020-06-24,418,443,25
2020-06-25,465,462,-3
2020-06-26,482,480,-2
2020-06-27,500,527,27
2020-06-28,553,563,10
2020-06-29,589,582,-7
2020-06-30,606,593,-13
2020-07-01,617,634,17
2020-07-02,663,674,11
2020-07-03,692.405,709,16.5954
2020-07-04,723,755,31.9997
2020-07-05,754.934,807,52.066
2020-07-06,788.277,826,37.7234
2020-07-07,823.091,846,22.9085
2020-07-08,859.444,882,22.556
2020-07-09,897.402,928,30.5979
2020-07-10,937.037,986,48.9634
2020-07-11,978.422,1029,50.5784
2020-07-12,1021.63,1047,25.3655
2020-07-13,1066.76,1085,18.2442
2020-07-14,1113.87,1105,-8.86997
2020-07-15,1163.06,1174,10.935
2020-07-16,1214.43,1207,-7.43273
2020-07-17,1268.07,1268,-0.0691769
2020-07-18,1324.07,1.00129e-307,-1324.07
