Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,1,1,0
2020-03-29,1,1,0
2020-03-30,1,1,0
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,1,0
2020-04-04,1,1,0
2020-04-05,1,2,1
2020-04-06,2,2,0
2020-04-07,2,2,0
2020-04-08,2,2,0
2020-04-09,2,2,0
2020-04-10,2,2,0
2020-04-11,2,5,3
2020-04-12,5,5,0
2020-04-13,5,5,0
2020-04-14,5,5,0
2020-04-15,5,5,0
2020-04-16,5,5,0
2020-04-17,5,5,0
2020-04-18,5,5,0
2020-04-19,5,7,2
2020-04-20,7,8,1
2020-04-21,8,8,0
2020-04-22,8,8,0
2020-04-23,8,8,0
2020-04-24,8,8,0
2020-04-25,8,8,0
2020-04-26,8,8,0
2020-04-27,8,9,1
2020-04-28,9,12,3
2020-04-29,12,21,9
2020-04-30,23,23,0
2020-05-01,24,21,-3
2020-05-02,21,25,4
2020-05-03,26,25,-1
2020-05-04,26,28,2
2020-05-05,29,29,0
2020-05-06,30,32,2
2020-05-07,33,35,2
2020-05-08,36,37,1
2020-05-09,38,37,-1
2020-05-10,38,37,-1
2020-05-11,38,40,2
2020-05-12,42,47,5
2020-05-13,49,52,3
2020-05-14,54,64,10
2020-05-15,68,74,6
2020-05-16,78,77,-1
2020-05-17,80,80,+
2020-05-18,83,106,23
2020-05-19,113,125,12
2020-05-20,132,129,-3
2020-05-21,135,136,1
2020-05-22,142,171,29
2020-05-23,182,171,-11
2020-05-24,178,202,24
2020-05-25,214,239,25
2020-05-26,254,270,16
2020-05-27,285,305,20
2020-05-28,322,347,25
2020-05-29,367,377,10
2020-05-30,397,419,22
2020-05-31,442,438,-4
2020-06-01,464.009,466,1.99108
2020-06-02,486.839,502,15.1613
2020-06-03,510.758,529,18.2419
2020-06-04,535.849,609,73.1515
2020-06-05,562.171,634,71.829
2020-06-06,589.786,675,85.2136
2020-06-07,618.758,676,57.2416
2020-06-08,649.154,676,26.8464
2020-06-09,681.042,739,57.9581
2020-06-10,714.497,772,57.5034
2020-06-11,749.595,796,46.4054
2020-06-12,786.417,816,29.5831
2020-06-13,825.048,849,23.9521
2020-06-14,865.577,853,-12.5766
2020-06-15,908.096,910,1.90386
2020-06-16,952.704,1.665e-321,-952.704
