Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,0,2020-03-28
2020-03-29,0,2020-03-29
2020-03-30,0,2020-03-30
2020-03-31,2,2020-03-31
2020-04-01,2,2020-04-01
2020-04-02,2,2020-04-02
2020-04-03,2,2020-04-03
2020-04-04,2,2020-04-04
2020-04-05,2,2020-04-05
2020-04-06,2,2020-04-06
2020-04-07,2,2020-04-07
2020-04-08,2,2020-04-08
2020-04-09,2,2020-04-09
2020-04-10,2,2020-04-10
2020-04-11,2,2020-04-11
2020-04-12,2,2020-04-12
2020-04-13,2,2020-04-13
2020-04-14,3,2020-04-14
2020-04-15,3,2020-04-15
2020-04-16,3,2020-04-16
2020-04-17,3,2020-04-17
2020-04-18,3,2020-04-18
2020-04-19,5,2020-04-19
2020-04-20,6,2020-04-20
2020-04-21,7,2020-04-21
2020-04-22,7,2020-04-22
2020-04-23,8,2020-04-23
2020-04-24,8,2020-04-24
2020-04-25,9,2020-04-25
2020-04-26,9,2020-04-26
2020-04-27,9,2020-04-27
2020-04-28,9,2020-04-28
2020-04-29,11,2020-04-29
2020-04-30,11,2020-04-30
2020-05-01,11,2020-05-01
2020-05-02,11,2020-05-02
2020-05-03,14,2020-05-03
2020-05-04,15,2020-05-04
2020-05-05,17,2020-05-05
2020-05-06,17,2020-05-06
2020-05-07,17,2020-05-07
2020-05-08,17,2020-05-08
2020-05-09,20,2020-05-09
2020-05-10,20,2020-05-10
2020-05-11,20,2020-05-11
2020-05-12,20,2020-05-12
2020-05-13,21,2020-05-13
2020-05-14,21,2020-05-14
2020-05-15,23,2020-05-15
2020-05-16,23,2020-05-16
2020-05-17,23,2020-05-17
2020-05-18,23,2020-05-18
2020-05-19,26,2020-05-19
2020-05-20,27,2020-05-20
2020-05-21,28,2020-05-21
2020-05-22,32,2020-05-22
2020-05-23,33,2020-05-23
2020-05-24,35,2020-05-24
2020-05-25,36,2020-05-25
2020-05-26,36,2020-05-26
2020-05-27,37,2020-05-27
2020-05-28,38,2020-05-28
2020-05-29,40,2020-05-29
2020-05-30,44,2020-05-30
2020-05-31,54,2020-05-31
2020-06-01,57,2020-06-01
2020-06-02,60,2020-06-02
2020-06-03,61,2020-06-03
2020-06-04,62,2020-06-04
2020-06-05,74,2020-06-05
2020-06-06,80,2020-06-06
2020-06-07,83,2020-06-07
2020-06-08,88,2020-06-08
2020-06-09,88,2020-06-09
2020-06-10,89,2020-06-10
2020-06-11,98,2020-06-11
2020-06-12,100,2020-06-12
2020-06-13,115,2020-06-13
2020-06-14,119,2020-06-14
2020-06-15,134,2020-06-15
2020-06-16,138,2020-06-16
2020-06-17,144,2020-06-17
2020-06-18,160,2020-06-18
2020-06-19,166,2020-06-19
2020-06-20,182,2020-06-20
2020-06-21,187,2020-06-21
2020-06-22,197,2020-06-22
2020-06-23,200,2020-06-23
2020-06-24,202,2020-06-24
2020-06-25,228,2020-06-25
2020-06-26,231,2020-06-26
2020-06-27,233,2020-06-27
2020-06-28,261,2020-06-28
2020-06-29,271,2020-06-29
2020-06-30,276,2020-06-30
2020-07-01,282,2020-07-01
2020-07-02,288,2020-07-02
2020-07-03,303,2020-07-03
2020-07-04,320,2020-07-04
2020-07-05,347,2020-07-05
2020-07-06,361,2020-07-06
2020-07-07,387,2020-07-07
2020-07-08,394,2020-07-08
2020-07-09,408,2020-07-09
2020-07-10,445,2020-07-10
2020-07-11,471,2020-07-11
2020-07-12,508,2020-07-12
2020-07-13,572,2020-07-13
2020-07-14,599,2020-07-14
2020-07-15,620,2020-07-15
2020-07-16,641,2020-07-16
2020-07-17,650,2020-07-17
2020-07-18,706,2020-07-18
2020-07-19,749,2020-07-19
2020-07-20,754,2020-07-20
2020-07-21,818,2020-07-21
2020-07-22,848,2020-07-22
2020-07-23,909,2020-07-23
2020-07-24,958,2020-07-24
2020-07-25,1030,2020-07-25
2020-07-26,1071,2020-07-26
2020-07-27,1135,2020-07-27
2020-07-28,1146,2020-07-28
2020-07-29,1151,2020-07-29
2020-07-30,1207,2020-07-30
2020-07-31,1293,2020-07-31
2020-08-01,1368,2020-08-01
2020-08-02,1463,2020-08-02
2020-08-03,1513,2020-08-03
2020-08-04,1519,2020-08-04
2020-08-05,1587,2020-08-05
2020-08-06,1701,2020-08-06
2020-08-07,1751,2020-08-07
2020-08-08,1851,2020-08-08
2020-08-09,1860,2020-08-09
2020-08-10,1871,2020-08-10
'2020-08-11',2010,+
'2020-08-12',2041,+
'2020-08-13',2072,+
'2020-08-14',2104,+
'2020-08-15',2136,+
'2020-08-16',2169,+
'2020-08-17',2202,+
'2020-08-18',2236,+
'2020-08-19',2270,+
'2020-08-20',2305,+
'2020-08-21',2340,+
'2020-08-22',2376,+
'2020-08-23',2412,+
'2020-08-24',2449,+
'2020-08-25',2486,+
'2020-08-26',2524,+
