Data,Saida_Estimada,Saida,Erro
2020-03-20,1,1,0
2020-03-21,1,1,0
2020-03-22,1,1,0
2020-03-23,1,1,0
2020-03-24,1,1,0
2020-03-25,1,1,0
2020-03-26,2,1,1
2020-03-27,2,2,0
2020-03-28,4,2,2
2020-03-29,4,4,0
2020-03-30,8,4,4
2020-03-31,10,8,2
2020-04-01,11,10,1
2020-04-02,11,11,0
2020-04-03,19,11,8
2020-04-04,28,20,8
2020-04-05,29,29,0
2020-04-06,34,30,4
2020-04-07,48,35,13
2020-04-08,107,50,57
2020-04-09,128,112,16
2020-04-10,166,135,31
2020-04-11,193,175,18
2020-04-12,230,204,26
2020-04-13,242,243,-1
2020-04-14,307,255,52
2020-04-15,334,324,10
2020-04-16,362,353,9
2020-04-17,370,382,-12
2020-04-18,393,391,2
2020-04-19,416,415,1
2020-04-20,433,440,-7
2020-04-21,457,458,-1
2020-04-22,479,483,-4
2020-04-23,548,506,42
2020-04-24,633,579,54
2020-04-25,685,669,16
2020-04-26,798,724,74
2020-04-27,842,843,-1
2020-04-28,918,890,28
2020-04-29,1016,970,46
2020-04-30,1080,1074,6
2020-05-01,1121,1142,-21
2020-05-02,1187,1185,2
2020-05-03,1482,1255,227
2020-05-04,1733,1566,167
2020-05-05,1931,1832,99
2020-05-06,2046,2042,4
2020-05-07,2199,2164,35
2020-05-08,2322,2325,-3
2020-05-09,2493,2456,37
2020-05-10,2613,2636,-23
2020-05-11,2671,2764,-93
2020-05-12,2910,2825,85
2020-05-13,3005,3077,-72
2020-05-14,3428,3178,250
2020-05-15,3630,3625,5
2020-05-16,3834,3839,-5
2020-05-17,3952,4055,-103
2020-05-18,4023,4180,-157
2020-05-19,4310,4256,54
2020-05-20,4549,4558,-9
2020-05-21,5188,4811,377
2020-05-22,5655,5486,169
2020-05-23,6091,5981,110
2020-05-24,6353,6442,-89
2020-05-25,6584,6720,-136
2020-05-26,6967,6964,3
2020-05-27,7619,7369,250
2020-05-28,8152,8058,94
2020-05-29,8469,8622,-153
2020-05-30,9313,8958,355
2020-05-31,9602,9849,-247
2020-06-01,9890,10157,-267
2020-06-02,10511,10462,49
2020-06-03,11107,11118,-11
2020-06-04,11551,11748,-197
2020-06-05,12327,12219,108
2020-06-06,12773,13038,-265
2020-06-07,13045,13512,-467
2020-06-08,+,-1.92362e+08,+
2020-06-09,+,-2.14748e+09,+
2020-06-10,+,-2.14748e+09,+
2020-06-11,+,-2.14748e+09,+
2020-06-12,+,-2.14748e+09,+
2020-06-13,+,-2.14748e+09,+
2020-06-14,+,-2.14748e+09,+
2020-06-15,+,-2.14748e+09,+
2020-06-16,+,-2.14748e+09,+
2020-06-17,+,-2.14748e+09,+
2020-06-18,+,-2.14748e+09,+
2020-06-19,+,-2.14748e+09,+
2020-06-20,+,-2.14748e+09,+
2020-06-21,+,-2.14748e+09,+
2020-06-22,+,-2.14748e+09,+
