Data,Saida_Estimada,Data
2020-03-28,14,2020-03-28
2020-03-29,16,2020-03-29
2020-03-30,16,2020-03-30
2020-03-31,17,2020-03-31
2020-04-01,17,2020-04-01
2020-04-02,19,2020-04-02
2020-04-03,20,2020-04-03
2020-04-04,25,2020-04-04
2020-04-05,25,2020-04-05
2020-04-06,28,2020-04-06
2020-04-07,28,2020-04-07
2020-04-08,28,2020-04-08
2020-04-09,28,2020-04-09
2020-04-10,14,2020-04-10
2020-04-11,14,2020-04-11
2020-04-12,16,2020-04-12
2020-04-13,16,2020-04-13
2020-04-14,17,2020-04-14
2020-04-15,17,2020-04-15
2020-04-16,19,2020-04-16
2020-04-17,20,2020-04-17
2020-04-18,25,2020-04-18
2020-04-19,26,2020-04-19
2020-04-20,28,2020-04-20
2020-04-21,29,2020-04-21
2020-04-22,29,2020-04-22
2020-04-23,29,2020-04-23
2020-04-24,29,2020-04-24
2020-04-25,30,2020-04-25
2020-04-26,32,2020-04-26
2020-04-27,34,2020-04-27
2020-04-28,37,2020-04-28
2020-04-29,38,2020-04-29
2020-04-30,40,2020-04-30
2020-05-01,41,2020-05-01
2020-05-02,45,2020-05-02
2020-05-03,48,2020-05-03
2020-05-04,53,2020-05-04
2020-05-05,56,2020-05-05
2020-05-06,59,2020-05-06
2020-05-07,61,2020-05-07
2020-05-08,64,2020-05-08
2020-05-09,66,2020-05-09
2020-05-10,67,2020-05-10
2020-05-11,70,2020-05-11
2020-05-12,74,2020-05-12
2020-05-13,78,2020-05-13
2020-05-14,81,2020-05-14
2020-05-15,84,2020-05-15
2020-05-16,86,2020-05-16
2020-05-17,92,2020-05-17
2020-05-18,93,2020-05-18
2020-05-19,95,2020-05-19
2020-05-20,99,2020-05-20
2020-05-21,102,2020-05-21
2020-05-22,104,2020-05-22
2020-05-23,106,2020-05-23
2020-05-24,112,2020-05-24
2020-05-25,118,2020-05-25
2020-05-26,129,2020-05-26
2020-05-27,135,2020-05-27
2020-05-28,137,2020-05-28
2020-05-29,137,2020-05-29
2020-05-30,155,2020-05-30
2020-05-31,164,2020-05-31
2020-06-01,166,2020-06-01
2020-06-02,173,2020-06-02
2020-06-03,178,2020-06-03
2020-06-04,185,2020-06-04
2020-06-05,193,2020-06-05
2020-06-06,201,2020-06-06
2020-06-07,209,2020-06-07
'2020-06-08',218,+
'2020-06-09',227,+
'2020-06-10',236,+
'2020-06-11',246,+
'2020-06-12',257,+
'2020-06-13',267,+
'2020-06-14',278,+
'2020-06-15',290,+
'2020-06-16',302,+
'2020-06-17',315,+
'2020-06-18',328,+
