Data,Saida_Estimada,Saida,Erro
2020-03-29,1,1,0
2020-03-30,2,2,0
2020-03-31,2,2,0
2020-04-01,2,2,0
2020-04-02,2,2,0
2020-04-03,7,7,0
2020-04-04,7,7,0
2020-04-05,7,8,1
2020-04-06,8,9,1
2020-04-07,9,9,0
2020-04-08,9,9,0
2020-04-09,9,9,0
2020-04-10,9,9,0
2020-04-11,9,9,0
2020-04-12,9,9,0
2020-04-13,9,11,2
2020-04-14,10,12,2
2020-04-15,12,14,2
2020-04-16,14,14,0
2020-04-17,14,18,4
2020-04-18,17,20,3
2020-04-19,20,23,3
2020-04-20,23,24,1
2020-04-21,25,25,0
2020-04-22,26,29,3
2020-04-23,29,32,3
2020-04-24,32,33,1
2020-04-25,34,39,5
2020-04-26,39,39,0
2020-04-27,41,39,-2
2020-04-28,41,43,2
2020-04-29,44,53,9
2020-04-30,52,54,2
2020-05-01,56,64,8
2020-05-02,64,65,1
2020-05-03,68,67,-1
2020-05-04,70,68,-2
2020-05-05,71,70,-1
2020-05-06,73,74,1
2020-05-07,77,78,1
2020-05-08,81,86,5
2020-05-09,88,92,4
2020-05-10,95,93,-2
2020-05-11,98,92,-6
2020-05-12,98,94,-4
2020-05-13,99,106,7
2020-05-14,108,116,8
2020-05-15,119,123,4
2020-05-16,127,132,5
2020-05-17,136,131,-5
2020-05-18,139,132,-7
2020-05-19,139,145,6
2020-05-20,149,157,8
2020-05-21,162,165,3
2020-05-22,172,180,8
2020-05-23,185,195,10
2020-05-24,201,197,-4
2020-05-25,208,206,-2
2020-05-26,216.674,231,14.3264
2020-05-27,226.755,239,12.2446
2020-05-28,236.929,239,2.07117
2020-05-29,247.694,269,21.3058
2020-05-30,258.9,296,37.1
2020-05-31,270.63,296,25.3698
2020-06-01,282.886,329,46.1143
2020-06-02,295.698,333,37.3016
2020-06-03,309.091,382,72.9094
2020-06-04,323.09,382,58.9104
2020-06-05,337.723,387,49.2775
2020-06-06,353.018,387,33.9818
2020-06-07,369.007,387,17.9933
2020-06-08,385.719,445,59.2807
2020-06-09,403.189,446,42.8112
2020-06-10,421.45,3.72031e-321,-421.45
