Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,0
2020-03-15,0,0
2020-03-16,0,0
2020-03-17,0,0
2020-03-18,0,0
2020-03-19,0,0
2020-03-20,0,0
2020-03-21,0,0
2020-03-22,0,0
2020-03-23,0,0
2020-03-24,0,0
2020-03-25,0,0
2020-03-26,0,0
2020-03-27,0,2
2020-03-28,1,1
2020-03-29,2,0
2020-03-30,2,1
2020-03-31,3,0
2020-04-01,3,0
2020-04-02,3,1
2020-04-03,4,0
2020-04-04,4,2
2020-04-05,6,3
2020-04-06,9,2
2020-04-07,11,4
2020-04-08,15,2
2020-04-09,17,5
2020-04-10,22,3
2020-04-11,26,+
2020-04-12,27,3
2020-04-13,31,+
2020-04-14,33,3
2020-04-15,37,1
2020-04-16,40,1
2020-04-17,43,-1
2020-04-18,45,1
2020-04-19,48,+
2020-04-20,51,+
2020-04-21,54,-3
2020-04-22,55,2
2020-04-23,60,+
2020-04-24,64,+
2020-04-25,68,1
2020-04-26,73,-1
2020-04-27,77,-2
2020-04-28,80,-3
2020-04-29,82,+
2020-04-30,87,-4
2020-05-01,89,+
2020-05-02,94,-4
2020-05-03,96,-3
2020-05-04,99,-5
2020-05-05,101,-2
2020-05-06,105,-4
2020-05-07,108,-4
2020-05-08,111,-5
2020-05-09,114,-7
2020-05-10,115,-6
2020-05-11,117,-6
2020-05-12,119,-6
2020-05-13,121,-4
2020-05-14,125,-6
2020-05-15,128,-8
2020-05-16,129,-6
2020-05-17,132,-8
2020-05-18,133,-6
2020-05-19,136,-7
2020-05-20,138,-1
2020-05-21,146,-5
2020-05-22,151,-5
2020-05-23,156,-6
2020-05-24,161,-8
2020-05-25,164,-8
2020-05-26,167,-8
2020-05-27,171,-9
2020-05-28,174,-5
2020-05-29,181,-8
2020-05-30,186,-5
2020-05-31,193,-11
2020-06-01,196,-6
2020-06-02,203,-4
2020-06-03,213,-8
2020-06-04,220,-5
2020-06-05,230,-3
2020-06-06,242,-10
2020-06-07,249,-12
2020-06-08,254,-11
2020-06-09,261,-8
2020-06-10,271,4
2020-06-11,292,-12
2020-06-12,301,-7
2020-06-13,314,-2
2020-06-14,333,-7
2020-06-15,349,-15
2020-06-16,359,5
2020-06-17,387,-387
2020-06-18,410,+
2020-06-19,435,+
2020-06-20,461,+
2020-06-21,489,+
2020-06-22,519,+
2020-06-23,551,+
2020-06-24,585,+
2020-06-25,622,+
2020-06-26,661,+
2020-06-27,702,+
2020-06-28,747,+
2020-06-29,794,+
2020-06-30,845,+
2020-07-01,899,+
2020-07-02,957,+
