Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,0,0
2020-04-07,0,0
2020-04-08,0,0
2020-04-09,0,0
2020-04-10,0,0
2020-04-11,0,0
2020-04-12,0,0
2020-04-13,0,1
2020-04-14,1,0
2020-04-15,1,0
2020-04-16,1,0
2020-04-17,1,4
2020-04-18,6,-1
2020-04-19,5,1
2020-04-20,6,1
2020-04-21,7,0
2020-04-22,7,3
2020-04-23,11,-1
2020-04-24,10,0
2020-04-25,10,1
2020-04-26,11,0
2020-04-27,11,13
2020-04-28,28,-3
2020-04-29,25,8
2020-04-30,36,-1
2020-05-01,36,3
2020-05-02,40,1
2020-05-03,42,0
2020-05-04,42,1
2020-05-05,43,15
2020-05-06,63,-9
2020-05-07,53,2
2020-05-08,56,23
2020-05-09,87,5
2020-05-10,97,-1
2020-05-11,98,10
2020-05-12,113,-8
2020-05-13,105,28
2020-05-14,143,-4
2020-05-15,143,4
2020-05-16,151,49
2020-05-17,219,-18
2020-05-18,204,6
2020-05-19,216,-5
2020-05-20,214,64
2020-05-21,303,-6
2020-05-22,307,21
2020-05-23,343,-1
2020-05-24,351,80
2020-05-25,466,-4
2020-05-26,479,27
2020-05-27,527,38
2020-05-28,592,53
2020-05-29,680,25
2020-05-30,735,-7
2020-05-31,746,110
2020-06-01,910,-48
2020-06-02,877,5
2020-06-03,902,13
2020-06-04,939,35
2020-06-05,1008,148
2020-06-06,1232,14
2020-06-07,1294,137
2020-06-08,1512,-4
2020-06-09,1556,379
2020-06-10,2101,-53
2020-06-11,2116,-3
2020-06-12,2166,96
2020-06-13,2345,10
2020-06-14,2421,103
2020-06-15,2617,-30
2020-06-16,2647,25
2020-06-17,2741,115
2020-06-18,2959,-32
2020-06-19,2995,188
2020-06-20,3314,-10
2020-06-21,3394,-49
2020-06-22,3410,-19
2020-06-23,3459,-4
2020-06-24,3529,-17
2020-06-25,3585,20
2020-06-26,3691,82
2020-06-27,3885,87
2020-06-28,4097,-88
2020-06-29,4083,-70
2020-06-30,4077,87
2020-07-01,4277,74
2020-07-02,4479,62
2020-07-03,4672,10
2020-07-04,4800,-36
2020-07-05,4865,-32
2020-07-06,4931,-43
2020-07-07,4982,71
2020-07-08,5185,-69
2020-07-09,5216,196
2020-07-10,5591,-32
2020-07-11,5693,-6
2020-07-12,5817,-106
2020-07-13,5808,13
2020-07-14,5947,-39
2020-07-15,6028,-12
2020-07-16,6145,-36
2020-07-17,6234,-19
2020-07-18,6346,-91
2020-07-19,6366,-108
2020-07-20,6357,-55
2020-07-21,6415,-3
2020-07-22,6548,59
2020-07-23,6773,-6773
2020-07-24,6902,+
2020-07-25,7029,+
2020-07-26,7158,+
2020-07-27,7289,+
2020-07-28,7422,+
2020-07-29,7559,+
2020-07-30,7699,+
2020-07-31,7842,+
2020-08-01,7988,+
2020-08-02,8138,+
2020-08-03,8291,+
2020-08-04,8448,+
2020-08-05,8608,+
2020-08-06,8772,+
2020-08-07,8939,+
