Data,Saida_Estimada,Saida,Erro
2020-04-06,1,1,0
2020-04-07,1,1,0
2020-04-08,1,1,0
2020-04-09,1,1,0
2020-04-10,1,1,0
2020-04-11,1,1,0
2020-04-12,1,1,0
2020-04-13,1,1,0
2020-04-14,1,1,0
2020-04-15,1,1,0
2020-04-16,1,1,0
2020-04-17,1,1,0
2020-04-18,1,1,0
2020-04-19,1,1,0
2020-04-20,1,1,0
2020-04-21,2,1,1
2020-04-22,2,2,0
2020-04-23,2,2,0
2020-04-24,2,2,0
2020-04-25,6,2,4
2020-04-26,6,5,1
2020-04-27,6,7,-1
2020-04-28,6,7,-1
2020-04-29,7,7,0
2020-04-30,11,8,3
2020-05-01,12,12,0
2020-05-02,14,15,-1
2020-05-03,16,17,-1
2020-05-04,18,19,-1
2020-05-05,21,22,-1
2020-05-06,21,25,-4
2020-05-07,22,27,-5
2020-05-08,27,27,0
2020-05-09,33,32,1
2020-05-10,33,39,-6
2020-05-11,36,42,-6
2020-05-12,36,45,-9
2020-05-13,39,46,-7
2020-05-14,50,48,2
2020-05-15,57,59,-2
2020-05-16,60,70,-10
2020-05-17,59,76,-17
2020-05-18,59,76,-17
2020-05-19,63,76,-13
2020-05-20,63,79,-16
2020-05-21,75,81,-6
2020-05-22,76,91,-15
2020-05-23,77,97,-20
2020-05-24,77,98,-21
2020-05-25,90,99,-9
2020-05-26,90,110,-20
2020-05-27,98,115,-17
2020-05-28,99,122,-23
2020-05-29,99,127,-28
2020-05-30,100,127,-27
2020-05-31,122,128,-6
2020-06-01,125,147,-22
2020-06-02,167,159,8
2020-06-03,176,196,-20
2020-06-04,176,222,-46
2020-06-05,181,226,-45
2020-06-06,181,231,-50
2020-06-07,185,233,-48
2020-06-08,+,-45864,+
2020-06-09,+,-1.79262e+09,+
2020-06-10,+,-2.14748e+09,+
2020-06-11,+,-2.14748e+09,+
2020-06-12,+,-2.14748e+09,+
2020-06-13,+,-2.14748e+09,+
2020-06-14,+,-2.14748e+09,+
2020-06-15,+,-2.14748e+09,+
2020-06-16,+,-2.14748e+09,+
2020-06-17,+,-2.14748e+09,+
2020-06-18,+,-2.14748e+09,+
2020-06-19,+,-2.14748e+09,+
2020-06-20,+,-2.14748e+09,+
2020-06-21,+,-2.14748e+09,+
2020-06-22,+,-2.14748e+09,+
