Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,0,0
2020-03-22,0,0,0
2020-03-23,0,0,0
2020-03-24,0,0,0
2020-03-25,0,0,0
2020-03-26,0,1,1
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,1,1
2020-04-04,0,0,0
2020-04-05,0,1,1
2020-04-06,+,2,2
2020-04-07,1,+,-1
2020-04-08,+,2,2
2020-04-09,1,+,-1
2020-04-10,+,1,1
2020-04-11,+,2,2
2020-04-12,1,4,3
2020-04-13,2,1,-1
2020-04-14,1,+,-1
2020-04-15,+,+,+
2020-04-16,+,1,1
2020-04-17,+,+,+
2020-04-18,+,2,2
2020-04-19,1,+,-1
2020-04-20,+,1,1
2020-04-21,+,+,+
2020-04-22,+,2,2
2020-04-23,1,2,1
2020-04-24,1,1,+
2020-04-25,+,1,1
2020-04-26,+,+,+
2020-04-27,+,1,1
2020-04-28,+,1,1
2020-04-29,+,+,+
2020-04-30,+,2,2
2020-05-01,1,+,-1
2020-05-02,+,1,1
2020-05-03,+,+,+
2020-05-04,+,+,+
2020-05-05,+,8,8
2020-05-06,4,6,2
2020-05-07,5,+,-5
2020-05-08,1,3,2
2020-05-09,1,+,-1
2020-05-10,+,+,+
2020-05-11,+,2,2
2020-05-12,1,3,2
2020-05-13,2,9,7
2020-05-14,5,3,-2
2020-05-15,3,3,+
2020-05-16,2,2,+
2020-05-17,1,1,+
2020-05-18,+,3,3
2020-05-19,1,+,-1
2020-05-20,+,5,5
2020-05-21,2,7,5
2020-05-22,5,8,3
2020-05-23,6,2,-4
2020-05-24,2,+,-2
2020-05-25,+,1,1
2020-05-26,+,8,8
2020-05-27,4,4,+
2020-05-28,3,7,4
2020-05-29,4,4,+
2020-05-30,3,3,+
2020-05-31,2,2,+
2020-06-01,1,3,2
2020-06-02,2,24,22
2020-06-03,14,4,-10
2020-06-04,7,9,2
2020-06-05,6,3,-3
2020-06-06,3,5,2
2020-06-07,3,1,-2
2020-06-08,1,+,-1
2020-06-09,+,7,7
2020-06-10,4,8,4
2020-06-11,6,1,-5
2020-06-12,2,5,3
2020-06-13,3,14,11
2020-06-14,9,3,-6
2020-06-15,4,15,11
2020-06-16,9,20,11
2020-06-17,14,6,-8
2020-06-18,7,12,5
2020-06-19,8,17,9
2020-06-20,12,14,2
2020-06-21,11,8,-3
2020-06-22,7,8,1
2020-06-23,6,18,12
2020-06-24,12,34,22
2020-06-25,23,21,-2
2020-06-26,18,25,7
2020-06-27,18,20,2
2020-06-28,16,6,-10
2020-06-29,7,2,-5
2020-06-30,2,37,35
2020-07-01,21,29,8
2020-07-02,24,42,18
2020-07-03,30,41,11
2020-07-04,32,25,-7
2020-07-05,22,10,-12
2020-07-06,10,33,23
2020-07-07,21,47,26
2020-07-08,33,32,-1
2020-07-09,27,36,9
2020-07-10,27,38,11
2020-07-11,29,37,8
2020-07-12,29,5,-24
2020-07-13,10,3,-7
2020-07-14,2,28,26
2020-07-15,16,47,31
2020-07-16,32,59,27
2020-07-17,43,43,+
2020-07-18,36,50,14
2020-07-19,37,13,-24
2020-07-20,17,14,-3
2020-07-21,10,48,38
2020-07-22,30,39,9
2020-07-23,32,69,37
2020-07-24,47,70,23
2020-07-25,54,46,-8
2020-07-26,40,14,-26
2020-07-27,32.3939,8,-24.3939
2020-07-28,26.7887,73,46.2113
2020-07-29,22.0151,81,58.9849
2020-07-30,18.1259,10,-8.12591
2020-07-31,14.9155,92,77.0845
2020-08-01,12.2757,30,17.7243
2020-08-02,10.1026,11,0.897362
2020-08-03,8.31437,19,10.6856
2020-08-04,6.84261,75,68.1574
2020-08-05,5.63138,39,33.3686
2020-08-06,4.63455,58,53.3654
2020-08-07,3.81418,58,54.1858
2020-08-08,3.13902,62,58.861
2020-08-09,2.58337,12,9.41663
2020-08-10,2.12608,3,0.87392
2020-08-11,1.74974,8.72066e-316,-1.74974
