Data,Saida_Estimada,Saida,Erro
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,0
2020-03-15,0,0
2020-03-16,0,0
2020-03-17,0,0
2020-03-18,0,0
2020-03-19,0,0
2020-03-20,0,0
2020-03-21,0,0
2020-03-22,0,0
2020-03-23,0,0
2020-03-24,0,0
2020-03-25,0,0
2020-03-26,0,0
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,1
2020-03-30,0,0
2020-03-31,0,2
2020-04-01,1,-1
2020-04-02,0,1
2020-04-03,0,1
2020-04-04,0,2
2020-04-05,1,-1
2020-04-06,0,3
2020-04-07,1,1
2020-04-08,2,-2
2020-04-09,0,1
2020-04-10,0,1
2020-04-11,0,0
2020-04-12,0,0
2020-04-13,0,1
2020-04-14,0,2
2020-04-15,1,-1
2020-04-16,0,3
2020-04-17,1,-1
2020-04-18,1,3
2020-04-19,2,-2
2020-04-20,1,-1
2020-04-21,+,+
2020-04-22,+,1
2020-04-23,+,+
2020-04-24,+,1
2020-04-25,+,+
2020-04-26,+,1
2020-04-27,+,+
2020-04-28,+,1
2020-04-29,+,+
2020-04-30,+,2
2020-05-01,1,-1
2020-05-02,+,1
2020-05-03,+,2
2020-05-04,1,-1
2020-05-05,+,+
2020-05-06,+,1
2020-05-07,+,1
2020-05-08,+,2
2020-05-09,1,1
2020-05-10,1,2
2020-05-11,2,+
2020-05-12,2,+
2020-05-13,1,1
2020-05-14,1,2
2020-05-15,2,2
2020-05-16,3,-2
2020-05-17,1,2
2020-05-18,2,5
2020-05-19,5,1
2020-05-20,6,-1
2020-05-21,5,2
2020-05-22,6,+
2020-05-23,6,-1
2020-05-24,5,4
2020-05-25,7,3
2020-05-26,9,1
2020-05-27,9,+
2020-05-28,8,1
2020-05-29,8,4
2020-05-30,10,-2
2020-05-31,9,-1
2020-06-01,7,-6
2020-06-02,3,3
2020-06-03,4,10
2020-06-04,10,-5
2020-06-05,7,-1
2020-06-06,5,1
2020-06-07,5,1
2020-06-08,5,-5
2020-06-09,2,20
2020-06-10,13,7
2020-06-11,19,-1
2020-06-12,17,-17
2020-06-13,16,+
2020-06-14,16,+
2020-06-15,15,+
2020-06-16,14,+
2020-06-17,14,+
2020-06-18,14,+
2020-06-19,13,+
2020-06-20,13,+
2020-06-21,12,+
2020-06-22,12,+
2020-06-23,11,+
2020-06-24,11,+
2020-06-25,11,+
2020-06-26,10,+
2020-06-27,10,+
