Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,0
2020-03-15,0,0
2020-03-16,0,0
2020-03-17,0,0
2020-03-18,0,0
2020-03-19,0,0
2020-03-20,0,0
2020-03-21,0,0
2020-03-22,0,0
2020-03-23,0,0
2020-03-24,0,0
2020-03-25,0,0
2020-03-26,0,0
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,1
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,1
2020-04-02,0,0
2020-04-03,0,2
2020-04-04,0,1
2020-04-05,0,2
2020-04-06,1,-1
2020-04-07,+,1
2020-04-08,+,3
2020-04-09,1,-1
2020-04-10,+,+
2020-04-11,+,2
2020-04-12,+,2
2020-04-13,1,1
2020-04-14,1,+
2020-04-15,+,1
2020-04-16,+,1
2020-04-17,+,3
2020-04-18,1,+
2020-04-19,1,+
2020-04-20,+,2
2020-04-21,1,+
2020-04-22,+,1
2020-04-23,+,5
2020-04-24,2,2
2020-04-25,2,+
2020-04-26,1,3
2020-04-27,2,-1
2020-04-28,1,2
2020-04-29,1,4
2020-04-30,2,1
2020-05-01,2,-2
2020-05-02,+,3
2020-05-03,1,1
2020-05-04,1,+
2020-05-05,+,6
2020-05-06,2,2
2020-05-07,3,1
2020-05-08,2,3
2020-05-09,3,3
2020-05-10,3,-2
2020-05-11,1,3
2020-05-12,1,+
2020-05-13,1,11
2020-05-14,5,7
2020-05-15,7,-2
2020-05-16,4,10
2020-05-17,7,-4
2020-05-18,4,3
2020-05-19,3,11
2020-05-20,7,3
2020-05-21,7,1
2020-05-22,5,-2
2020-05-23,3,+
2020-05-24,1,15
2020-05-25,7,2
2020-05-26,7,4
2020-05-27,6,16
2020-05-28,11,1
2020-05-29,10,4
2020-05-30,8,29
2020-05-31,18,-18
2020-06-01,8,10
2020-06-02,7,11
2020-06-03,11,15
2020-06-04,15,-4
2020-06-05,10,-1
2020-06-06,6,17
2020-06-07,11,3
2020-06-08,11,-4
2020-06-09,6,22
2020-06-10,13,15
2020-06-11,18,-9
2020-06-12,10,8
2020-06-13,9,10
2020-06-14,12,-11
2020-06-15,4,15
2020-06-16,8,24
2020-06-17,17,-17
2020-06-18,7,63
2020-06-19,29,9
2020-06-20,32,-28
2020-06-21,10,-10
2020-06-22,+,33
2020-06-23,13,7
2020-06-24,16,41
2020-06-25,28,23
2020-06-26,34,-3
2020-06-27,24,-4
2020-06-28,15,13
2020-06-29,16,41
2020-06-30,30,10
2020-07-01,29,4
2020-07-02,23,13
2020-07-03,22,46
2020-07-04,37,-8
2020-07-05,27,-14
2020-07-06,12,23
2020-07-07,17,26
2020-07-08,26,9
2020-07-09,24,-5
2020-07-10,16,-5
2020-07-11,9,15
2020-07-12,12,2
2020-07-13,11,-1
2020-07-14,7,21
2020-07-15,14,27
2020-07-16,23,5
2020-07-17,21,4
2020-07-18,16,30
2020-07-19,25,-20
2020-07-20,12,-4
2020-07-21,4,32
2020-07-22,17,-2
2020-07-23,14,+
2020-07-24,9,7
2020-07-25,9,-3
2020-07-26,6,+
2020-07-27,3,16
2020-07-28,9,8
2020-07-29,11,10
2020-07-30,12,4
2020-07-31,11,15
2020-08-01,14,88
2020-08-02,49,-45
2020-08-03,25,-14
2020-08-04,5,27
2020-08-05,16,-9
2020-08-06,10,11
2020-08-07,10,1
2020-08-08,9,-4
2020-08-09,4,-2
2020-08-10,1,4
2020-08-11,2,24
2020-08-12,12,4
2020-08-13,12,5
2020-08-14,10,-5
2020-08-15,6,15
2020-08-16,10,-5
2020-08-17,6,8
2020-08-18,7,14
2020-08-19,12,12
2020-08-20,14,-14
2020-08-21,11,+
2020-08-22,7,+
2020-08-23,5,+
2020-08-24,4,+
2020-08-25,2,+
2020-08-26,1,+
2020-08-27,1,+
2020-08-28,+,+
2020-08-29,+,+
2020-08-30,+,+
2020-08-31,+,+
2020-09-01,+,+
2020-09-02,+,+
2020-09-03,+,+
2020-09-04,+,+
