Data,Saida_Estimada,Data
2020-02-25,0,2020-02-25
2020-02-26,0,2020-02-26
2020-02-27,0,2020-02-27
2020-02-28,0,2020-02-28
2020-02-29,0,2020-02-29
2020-03-01,0,2020-03-01
2020-03-02,0,2020-03-02
2020-03-03,0,2020-03-03
2020-03-04,0,2020-03-04
2020-03-05,0,2020-03-05
2020-03-06,0,2020-03-06
2020-03-07,0,2020-03-07
2020-03-08,0,2020-03-08
2020-03-09,0,2020-03-09
2020-03-10,0,2020-03-10
2020-03-11,0,2020-03-11
2020-03-12,0,2020-03-12
2020-03-13,0,2020-03-13
2020-03-14,0,2020-03-14
2020-03-15,0,2020-03-15
2020-03-16,0,2020-03-16
2020-03-17,0,2020-03-17
2020-03-18,0,2020-03-18
2020-03-19,0,2020-03-19
2020-03-20,0,2020-03-20
2020-03-21,0,2020-03-21
2020-03-22,0,2020-03-22
2020-03-23,0,2020-03-23
2020-03-24,0,2020-03-24
2020-03-25,0,2020-03-25
2020-03-26,0,2020-03-26
2020-03-27,0,2020-03-27
2020-03-28,0,2020-03-28
2020-03-29,0,2020-03-29
2020-03-30,1,2020-03-30
2020-03-31,1,2020-03-31
2020-04-01,2,2020-04-01
2020-04-02,2,2020-04-02
2020-04-03,3,2020-04-03
2020-04-04,5,2020-04-04
2020-04-05,7,2020-04-05
2020-04-06,9,2020-04-06
2020-04-07,10,2020-04-07
2020-04-08,12,2020-04-08
2020-04-09,16,2020-04-09
2020-04-10,20,2020-04-10
2020-04-11,19,2020-04-11
2020-04-12,21,2020-04-12
2020-04-13,21,2020-04-13
2020-04-14,22,2020-04-14
2020-04-15,22,2020-04-15
2020-04-16,28,2020-04-16
2020-04-17,31,2020-04-17
2020-04-18,38,2020-04-18
2020-04-19,37,2020-04-19
2020-04-20,47,2020-04-20
2020-04-21,46,2020-04-21
2020-04-22,47,2020-04-22
2020-04-23,51,2020-04-23
2020-04-24,62,2020-04-24
2020-04-25,66,2020-04-25
2020-04-26,72,2020-04-26
2020-04-27,74,2020-04-27
2020-04-28,77,2020-04-28
2020-04-29,89,2020-04-29
2020-04-30,99,2020-04-30
2020-05-01,107,2020-05-01
2020-05-02,121,2020-05-02
2020-05-03,125,2020-05-03
2020-05-04,124,2020-05-04
2020-05-05,147,2020-05-05
2020-05-06,148,2020-05-06
2020-05-07,165,2020-05-07
2020-05-08,167,2020-05-08
2020-05-09,189,2020-05-09
2020-05-10,201,2020-05-10
2020-05-11,205,2020-05-11
2020-05-12,215,2020-05-12
2020-05-13,231,2020-05-13
2020-05-14,241,2020-05-14
2020-05-15,271,2020-05-15
2020-05-16,289,2020-05-16
2020-05-17,289,2020-05-17
2020-05-18,300,2020-05-18
2020-05-19,319,2020-05-19
2020-05-20,332,2020-05-20
2020-05-21,375,2020-05-21
2020-05-22,383,2020-05-22
2020-05-23,409,2020-05-23
2020-05-24,420,2020-05-24
2020-05-25,477,2020-05-25
2020-05-26,486,2020-05-26
2020-05-27,504,2020-05-27
2020-05-28,546,2020-05-28
2020-05-29,586,2020-05-29
2020-05-30,625,2020-05-30
2020-05-31,652,2020-05-31
2020-06-01,681,2020-06-01
2020-06-02,717,2020-06-02
2020-06-03,752,2020-06-03
2020-06-04,776,2020-06-04
2020-06-05,805,2020-06-05
2020-06-06,834,2020-06-06
2020-06-07,861,2020-06-07
2020-06-08,896,2020-06-08
2020-06-09,926,2020-06-09
2020-06-10,953,2020-06-10
2020-06-11,994,2020-06-11
2020-06-12,1032,2020-06-12
2020-06-13,1055,2020-06-13
2020-06-14,1087,2020-06-14
2020-06-15,1125,2020-06-15
2020-06-16,1166,2020-06-16
2020-06-17,1201,2020-06-17
2020-06-18,1244,2020-06-18
2020-06-19,1285,2020-06-19
2020-06-20,1328,2020-06-20
2020-06-21,1374,2020-06-21
2020-06-22,1415,2020-06-22
2020-06-23,1468,2020-06-23
2020-06-24,1518,2020-06-24
2020-06-25,1569,2020-06-25
2020-06-26,1632,2020-06-26
2020-06-27,1668,2020-06-27
2020-06-28,1727,2020-06-28
2020-06-29,1778,2020-06-29
2020-06-30,1830,2020-06-30
2020-07-01,1884,2020-07-01
2020-07-02,1932,2020-07-02
2020-07-03,1977,2020-07-03
2020-07-04,2034,2020-07-04
2020-07-05,2082,2020-07-05
2020-07-06,2141,2020-07-06
2020-07-07,2204,2020-07-07
'2020-07-08',2249,+
'2020-07-09',2278,+
'2020-07-10',2306,+
'2020-07-11',2334,+
'2020-07-12',2363,+
'2020-07-13',2391,+
'2020-07-14',2421,+
'2020-07-15',2450,+
'2020-07-16',2480,+
'2020-07-17',2510,+
'2020-07-18',2541,+
'2020-07-19',2572,+
'2020-07-20',2603,+
'2020-07-21',2635,+
'2020-07-22',2667,+
'2020-07-23',2699,+
