Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,1,0
2020-03-06,1,0
2020-03-07,2,0
2020-03-08,3,0
2020-03-09,3,0
2020-03-10,3,5
2020-03-11,9,4
2020-03-12,14,2
2020-03-13,16,0
2020-03-14,16,6
2020-03-15,23,1
2020-03-16,24,7
2020-03-17,32,1
2020-03-18,33,12
2020-03-19,48,17
2020-03-20,69,40
2020-03-21,119,0
2020-03-22,122,64
2020-03-23,202,31
2020-03-24,245,60
2020-03-25,323,47
2020-03-26,387,34
2020-03-27,435,58
2020-03-28,513,45
2020-03-29,577,23
2020-03-30,614,43
2020-03-31,675,33
2020-04-01,725,107
2020-04-02,866,126
2020-04-03,1035,39
2020-04-04,1101,145
2020-04-05,1294,100
2020-04-06,1439,22
2020-04-07,1489,199
2020-04-08,1752,186
2020-04-09,2010,206
2020-04-10,2296,168
2020-04-11,2540,67
2020-04-12,2662,193
2020-04-13,2935,296
2020-04-14,3342,68
2020-04-15,3480,263
2020-04-16,3849,95
2020-04-17,4024,325
2020-04-18,4477,66
2020-04-19,4627,138
2020-04-20,4857,42
2020-04-21,4973,333
2020-04-22,5443,109
2020-04-23,5657,515
2020-04-24,6363,-81
2020-04-25,6364,464
2020-04-26,7009,102
2020-04-27,7238,706
2020-04-28,8198,306
2020-04-29,8704,165
2020-04-30,9030,423
2020-05-01,9667,499
2020-05-02,10415,131
2020-05-03,10726,413
2020-05-04,11371,350
2020-05-05,11956,435
2020-05-06,12651,644
2020-05-07,13614,542
2020-05-08,14474,1267
2020-05-09,16230,699
2020-05-10,17343,-281
2020-05-11,17250,689
2020-05-12,18296,190
2020-05-13,18777,-49
2020-05-14,18955,512
2020-05-15,19808,179
2020-05-16,20286,1315
2020-05-17,22151,87
2020-05-18,22583,4082
2020-05-19,27870,-65
2020-05-20,28311,2061
2020-05-21,31210,879
2020-05-22,32760,829
2020-05-23,34227,306
2020-05-24,35060,2852
2020-05-25,38996,302
2020-05-26,39965,59
2020-05-27,40555,1843
2020-05-28,43307,1579
2020-05-29,45843,2110
2020-05-30,49064,3356
2020-05-31,53875,-487
2020-06-01,54096,434
2020-06-02,55286,1446
2020-06-03,57738,1502
2020-06-04,60336,596
2020-06-05,61867,1199
2020-06-06,64117,416
2020-06-07,65453,2303
2020-06-08,69086,413
2020-06-09,70525,2454
2020-06-10,74413,-40
2020-06-11,75370,405
2020-06-12,76786,998
2020-06-13,78945,-109
2020-06-14,79800,-228
2020-06-15,80475,471
2020-06-16,82000,1343
2020-06-17,84640,2323
2020-06-18,88558,-1241
2020-06-19,88210,5168
2020-06-20,95560,-23
2020-06-21,96897,-764
2020-06-22,97161,411
2020-06-23,98795,2074
2020-06-24,102524,969
2020-06-25,105028,869
2020-06-26,107407,1090
2020-06-27,110073,-1270
2020-06-28,109887,1411
2020-06-29,112878,-995
2020-06-30,113056,-445
2020-07-01,113821,1457
2020-07-02,116932,-109
2020-07-03,118249,707
2020-07-04,120529,-89
2020-07-05,121887,-595
2020-07-06,122611,-732
2020-07-07,123146,940
2020-07-08,125723,606
2020-07-09,127995,329
2020-07-10,129955,-512
2020-07-11,130895,-1220
2020-07-12,130938,-1254
2020-07-13,130899,1145
2020-07-14,133789,-967
2020-07-15,134232,217
2020-07-16,136058,-1485
2020-07-17,135859,-629
2020-07-18,136637,-1407
2020-07-19,136495,2029
2020-07-20,140531,474
2020-07-21,142860,-142860
2020-07-22,144169,+
2020-07-23,145448,+
2020-07-24,146733,+
2020-07-25,148031,+
2020-07-26,149344,+
2020-07-27,150672,+
2020-07-28,152016,+
2020-07-29,153377,+
2020-07-30,154753,+
2020-07-31,156146,+
2020-08-01,157555,+
2020-08-02,158981,+
2020-08-03,160424,+
2020-08-04,161884,+
2020-08-05,163362,+
