Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,2,0
2020-03-29,2,0
2020-03-30,2,0
2020-03-31,4,0
2020-04-01,4,0
2020-04-02,4,0
2020-04-03,5,0
2020-04-04,6,0
2020-04-05,7,0
2020-04-06,8,0
2020-04-07,12,0
2020-04-08,16,0
2020-04-09,16,2
2020-04-10,18,1
2020-04-11,19,1
2020-04-12,20,1
2020-04-13,21,5
2020-04-14,26,2
2020-04-15,28,0
2020-04-16,28,4
2020-04-17,32,0
2020-04-18,32,0
2020-04-19,32,8
2020-04-20,41,12
2020-04-21,55,3
2020-04-22,59,11
2020-04-23,72,27
2020-04-24,103,1
2020-04-25,106,8
2020-04-26,117,27
2020-04-27,149,-1
2020-04-28,151,8
2020-04-29,163,1
2020-04-30,167,4
2020-05-01,174,23
2020-05-02,203,9
2020-05-03,217,8
2020-05-04,230,3
2020-05-05,238,1
2020-05-06,244,13
2020-05-07,263,20
2020-05-08,290,-5
2020-05-09,290,33
2020-05-10,332,-4
2020-05-11,334,-6
2020-05-12,334,19
2020-05-13,361,7
2020-05-14,376,45
2020-05-15,433,165
2020-05-16,625,-19
2020-05-17,618,16
2020-05-18,648,-10
2020-05-19,650,67
2020-05-20,737,-44
2020-05-21,703,42
2020-05-22,763,20
2020-05-23,801,7
2020-05-24,825,7
2020-05-25,849,-4
2020-05-26,862,-79
2020-05-27,792,31
2020-05-28,842,15
2020-05-29,876,8
2020-05-30,903,7
2020-05-31,929,5
2020-06-01,953,-9
2020-06-02,962,42
2020-06-03,1028,14
2020-06-04,1065,4
2020-06-05,1091,57
2020-06-06,1176,-12
2020-06-07,1187,-13
2020-06-08,1197,-5
2020-06-09,1216,29
2020-06-10,1273,26
2020-06-11,1328,-8
2020-06-12,1346,47
2020-06-13,1425,3
2020-06-14,1458,15
2020-06-15,1504,16
2020-06-16,1553,-1
2020-06-17,1584,26
2020-06-18,1645,-13
2020-06-19,1664,51
2020-06-20,1754,-17
2020-06-21,1771,-5
2020-06-22,1802,20
2020-06-23,1861,54
2020-06-24,1959,47
2020-06-25,2052,79
2020-06-26,2182,36
2020-06-27,2267,18
2020-06-28,2334,140
2020-06-29,2537,28
2020-06-30,2621,17
2020-07-01,2694,54
2020-07-02,2809,-21
2020-07-03,2844,104
2020-07-04,3018,6
2020-07-05,3088,47
2020-07-06,3204,-25
2020-07-07,3243,-23
2020-07-08,3284,14
2020-07-09,3367,2
2020-07-10,3439,23
2020-07-11,3535,-17
2020-07-12,3589,64
2020-07-13,3734,-22
2020-07-14,3787,-21
2020-07-15,3842,-40
2020-07-16,3877,30
2020-07-17,3990,-7
2020-07-18,4065,-36
2020-07-19,4109,31
2020-07-20,4228,6
2020-07-21,4322,-1
2020-07-22,4410,49
2020-07-23,4555,113
2020-07-24,4775,83
2020-07-25,4967,-50
2020-07-26,5015,1
2020-07-27,5119,-27
2020-07-28,5195,74
2020-07-29,5384,23
2020-07-30,5521,-3
2020-07-31,5632,65
2020-08-01,5821,27
2020-08-02,5972,-71
2020-08-03,6017,-54
2020-08-04,6081,23
2020-08-05,6232,13
2020-08-06,6375,-15
2020-08-07,6490,-31
2020-08-08,6590,20
2020-08-09,6748,14
2020-08-10,6903,-104
2020-08-11,6931,99
2020-08-12,7183,-47
2020-08-13,7280,-41
2020-08-14,7385,-27
2020-08-15,7508,-72
2020-08-16,7583,-25
2020-08-17,7712,-1
2020-08-18,7870,100
2020-08-19,8144,-47
2020-08-20,8261,-8261
2020-08-21,8419,+
2020-08-22,8581,+
2020-08-23,8746,+
2020-08-24,8914,+
2020-08-25,9086,+
2020-08-26,9262,+
2020-08-27,9442,+
2020-08-28,9625,+
2020-08-29,9811,+
2020-08-30,10002,+
2020-08-31,10197,+
2020-09-01,10396,+
2020-09-02,10599,+
2020-09-03,10806,+
2020-09-04,11017,+
