Data,Saida_Estimada,Saida,Erro
2020-03-28,1,1,0
2020-03-29,1,1,0
2020-03-30,0,1,1
2020-03-31,0,1,1
2020-04-01,0,1,1
2020-04-02,1,1,0
2020-04-03,0,1,1
2020-04-04,1,1,0
2020-04-05,1,1,0
2020-04-06,1,1,0
2020-04-07,1,1,0
2020-04-08,1,1,0
2020-04-09,1,1,0
2020-04-10,1,1,0
2020-04-11,1,1,0
2020-04-12,1,1,0
2020-04-13,0,1,1
2020-04-14,0,1,1
2020-04-15,0,1,1
2020-04-16,0,1,1
2020-04-17,0,1,1
2020-04-18,1,1,0
2020-04-19,1,1,0
2020-04-20,0,1,1
2020-04-21,0,1,1
2020-04-22,0,1,1
2020-04-23,0,2,2
2020-04-24,2,4,2
2020-04-25,4,6,2
2020-04-26,6,6,0
2020-04-27,6,6,0
2020-04-28,6,6,0
2020-04-29,6,9,3
2020-04-30,10,12,2
2020-05-01,13,12,-1
2020-05-02,13,12,-1
2020-05-03,14,15,1
2020-05-04,17,15,-2
2020-05-05,17,15,-2
2020-05-06,17,17,0
2020-05-07,19,19,0
2020-05-08,21,22,1
2020-05-09,24,26,2
2020-05-10,29,31,2
2020-05-11,34,31,-3
2020-05-12,34,42,8
2020-05-13,46,47,1
2020-05-14,51,53,2
2020-05-15,58,63,5
2020-05-16,68,62,-6
2020-05-17,67,67,+
2020-05-18,72,72,+
2020-05-19,78,81,3
2020-05-20,87,91,4
2020-05-21,98,100,2
2020-05-22,108,100,-8
2020-05-23,108,100,-8
2020-05-24,107,100,-7
2020-05-25,108,100,-8
2020-05-26,108,100,-8
2020-05-27,108,100,-8
2020-05-28,108,152,44
2020-05-29,163,339,176
2020-05-30,175,+,+
2020-05-31,188,+,+
2020-06-01,203,+,+
2020-06-02,218,+,+
2020-06-03,234,+,+
2020-06-04,251,+,+
2020-06-05,270,+,+
2020-06-06,290,+,+
2020-06-07,311,+,+
2020-06-08,334,+,+
2020-06-09,351,+,+
2020-06-10,370,+,+
2020-06-11,390,+,+
2020-06-12,411,+,+
2020-06-13,434,+,+
2020-06-14,459,+,+
2020-06-15,485,+,+
2020-06-16,513,+,+
2020-06-17,542,+,+
2020-06-18,574,+,+
2020-06-19,608,+,+
2020-06-20,644,+,+
2020-06-21,683,+,+
2020-06-22,724,+,+
2020-06-23,768,+,+
