Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,1,1
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,0,1,1
2020-04-03,0,1,1
2020-04-04,1,1,0
2020-04-05,1,1,0
2020-04-06,1,1,0
2020-04-07,3,2,-1
2020-04-08,4,3,-1
2020-04-09,4,3,-1
2020-04-10,3,3,0
2020-04-11,3,3,0
2020-04-12,4,4,0
2020-04-13,6,4,-2
2020-04-14,4,5,1
2020-04-15,5,5,0
2020-04-16,5,6,1
2020-04-17,5,6,1
2020-04-18,9,7,-2
2020-04-19,8,7,-1
2020-04-20,8,8,0
2020-04-21,8,8,0
2020-04-22,8,8,0
2020-04-23,8,8,0
2020-04-24,8,8,0
2020-04-25,8,9,1
2020-04-26,10,10,0
2020-04-27,12,10,-2
2020-04-28,11,14,3
2020-04-29,16,15,-1
2020-04-30,18,14,-4
2020-05-01,17,16,-1
2020-05-02,20,17,-3
2020-05-03,22,18,-4
2020-05-04,23,19,-4
2020-05-05,25,20,-5
2020-05-06,26,22,-4
2020-05-07,29,24,-5
2020-05-08,31,29,-2
2020-05-09,38,32,-6
2020-05-10,40,35,-5
2020-05-11,43,36,-7
2020-05-12,45,38,-7
2020-05-13,46,45,-1
2020-05-14,55,46,-9
2020-05-15,55,49,-6
2020-05-16,59,50,-9
2020-05-17,59,51,-8
2020-05-18,60,57,-3
2020-05-19,68,62,-6
2020-05-20,73,67,-6
2020-05-21,79,72,-7
2020-05-22,84,79,-5
2020-05-23,94,83,-11
2020-05-24,96,85,-11
2020-05-25,97,87,-10
2020-05-26,101,87,-14
2020-05-27,100,88,-12
2020-05-28,101,92,-9
2020-05-29,107,96,-11
2020-05-30,111,100,-11
2020-05-31,115,103,-12
2020-06-01,118,109,-9
2020-06-02,126,112,-14
2020-06-03,129,113,-16
2020-06-04,129,119,-10
2020-06-05,151,+,+
2020-06-06,154,+,+
2020-06-07,154,+,+
2020-06-08,154,+,+
2020-06-09,154,+,+
2020-06-10,153,+,+
2020-06-11,153,+,+
2020-06-12,152,+,+
2020-06-13,151,+,+
2020-06-14,150,+,+
2020-06-15,149,+,+
2020-06-16,148,+,+
2020-06-17,147,+,+
2020-06-18,146,+,+
2020-06-19,144,+,+
