Data,Saida_Estimada,Saida,Erro
2020-03-28,2,0
2020-03-29,2,0
2020-03-30,2,0
2020-03-31,2,0
2020-04-01,4,0
2020-04-02,4,0
2020-04-03,4,0
2020-04-04,4,1
2020-04-05,5,7
2020-04-06,12,2
2020-04-07,14,2
2020-04-08,16,1
2020-04-09,17,6
2020-04-10,24,0
2020-04-11,25,-1
2020-04-12,25,-1
2020-04-13,25,-1
2020-04-14,25,-1
2020-04-15,25,2
2020-04-16,28,1
2020-04-17,30,8
2020-04-18,39,3
2020-04-19,44,3
2020-04-20,49,5
2020-04-21,56,-2
2020-04-22,56,-2
2020-04-23,56,2
2020-04-24,60,1
2020-04-25,64,-1
2020-04-26,66,-2
2020-04-27,67,0
2020-04-28,70,1
2020-04-29,74,-2
2020-04-30,75,-4
2020-05-01,74,1
2020-05-02,78,4
2020-05-03,86,-1
2020-05-04,89,4
2020-05-05,97,24
2020-05-06,126,43
2020-05-07,176,12
2020-05-08,197,-5
2020-05-09,201,23
2020-05-10,234,9
2020-05-11,255,-12
2020-05-12,255,12
2020-05-13,280,14
2020-05-14,308,+
2020-05-15,323,19
2020-05-16,358,-12
2020-05-17,363,-17
2020-05-18,363,-9
2020-05-19,371,36
2020-05-20,426,2
2020-05-21,449,41
2020-05-22,514,-7
2020-05-23,532,-8
2020-05-24,550,-11
2020-05-25,566,-15
2020-05-26,578,-11
2020-05-27,595,11
2020-05-28,636,-11
2020-05-29,656,-5
2020-05-30,683,28
2020-05-31,746,-36
2020-06-01,746,-31
2020-06-02,751,50
2020-06-03,840,-7
2020-06-04,874,-1
2020-06-05,916,99
2020-06-06,1064,-24
2020-06-07,1092,-12
2020-06-08,1134,-31
2020-06-09,1158,-17
2020-06-10,1198,3
2020-06-11,1261,+
2020-06-12,1317,+
2020-06-13,1377,+
2020-06-14,1439,+
2020-06-15,1505,+
2020-06-16,1573,+
2020-06-17,1646,+
2020-06-18,1722,+
2020-06-19,1801,+
2020-06-20,1885,+
2020-06-21,1973,+
2020-06-22,2065,+
2020-06-23,2162,+
2020-06-24,2264,+
2020-06-25,2371,+
2020-06-26,2483,+
