Data,Saida_Estimada,Saida,Erro
2020-03-12,2,2,0
2020-03-13,2,2,0
2020-03-14,2,2,0
2020-03-15,2,2,0
2020-03-16,2,2,0
2020-03-17,2,16,14
2020-03-18,20,16,-4
2020-03-19,16,28,12
2020-03-20,32,30,-2
2020-03-21,31,30,-1
2020-03-22,30,37,7
2020-03-23,39,42,3
2020-03-24,44,42,-2
2020-03-25,42,46,4
2020-03-26,47,48,1
2020-03-27,49,56,7
2020-03-28,59,68,9
2020-03-29,72,73,1
2020-03-30,75,78,3
2020-03-31,80,87,7
2020-04-01,91,95,4
2020-04-02,98,106,8
2020-04-03,111,136,25
2020-04-04,147,176,29
2020-04-05,191,201,10
2020-04-06,212,223,11
2020-04-07,233,352,119
2020-04-08,400,401,1
2020-04-09,422,555,133
2020-04-10,614,684,70
2020-04-11,736,816,80
2020-04-12,871,960,89
2020-04-13,1020,1154,134
2020-04-14,1234,1284,50
2020-04-15,1344,1484,140
2020-04-16,1570,1683,113
2020-04-17,1771,2006,235
2020-04-18,2140,2193,53
2020-04-19,2284,2459,175
2020-04-20,2580,2690,110
2020-04-21,2802,2908,106
2020-04-22,3018,3298,280
2020-04-23,3471,3519,48
2020-04-24,3638,3999,361
2020-04-25,4212,4507,295
2020-04-26,4736,4898,162
2020-04-27,5092,5358,266
2020-04-28,5581,5724,143
2020-04-29,5920,6194,274
2020-04-30,6431,6876,445
2020-05-01,7193,7334,141
2020-05-02,7581,8145,564
2020-05-03,8522,8643,121
2020-05-04,8920,8863,-57
2020-05-05,9048,9325,277
2020-05-06,9598,9881,283
2020-05-07,10193,10824,631
2020-05-08,11280,11587,307
2020-05-09,11991,12470,479
2020-05-10,12926,13275,349
2020-05-11,13714,13768,54
2020-05-12,14108,14309,201
2020-05-13,14672,14901,229
2020-05-14,15288,15588,300
2020-05-15,16016,16209,193
2020-05-16,16623,18488,1865
2020-05-17,19493,19452,-41
2020-05-18,20023,20094,71
2020-05-19,20564,21242,678
2020-05-20,21898,22560,662
2020-05-21,23290,23911,621
2020-05-22,24669,25760,1091
2020-05-23,26711,26786,75
2020-05-24,27470,27759,289
2020-05-25,28437,28366,-71
2020-05-26,28927,28854,-73
2020-05-27,29381,29919,538
2020-05-28,30655,30713,58
2020-05-29,31367,32255,888
2020-05-30,33183,33427,244
2020-05-31,34244,34450,206
2020-06-01,35229,34900,-329
2020-06-02,35490,35508,18
2020-06-03,36159,36463,304
2020-06-04,37244,37507,263
2020-06-05,38332,38511,179
2020-06-06,39335,39361,26
2020-06-07,40066.5,40242,175.491
