Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,0
2020-03-15,0,0
2020-03-16,0,0
2020-03-17,0,0
2020-03-18,0,0
2020-03-19,0,0
2020-03-20,0,1
2020-03-21,1,0
2020-03-22,1,0
2020-03-23,1,0
2020-03-24,1,0
2020-03-25,1,0
2020-03-26,1,1
2020-03-27,2,0
2020-03-28,2,2
2020-03-29,4,0
2020-03-30,4,4
2020-03-31,9,1
2020-04-01,10,1
2020-04-02,11,0
2020-04-03,11,8
2020-04-04,22,6
2020-04-05,31,-2
2020-04-06,29,5
2020-04-07,36,12
2020-04-08,53,54
2020-04-09,130,-2
2020-04-10,137,29
2020-04-11,181,12
2020-04-12,205,25
2020-04-13,246,-4
2020-04-14,249,58
2020-04-15,334,+
2020-04-16,347,15
2020-04-17,376,-6
2020-04-18,376,17
2020-04-19,405,11
2020-04-20,429,4
2020-04-21,443,14
2020-04-22,470,9
2020-04-23,492,56
2020-04-24,579,54
2020-04-25,671,14
2020-04-26,711,87
2020-04-27,848,-6
2020-04-28,867,51
2020-04-29,956,60
2020-04-30,1063,17
2020-05-01,1115,6
2020-05-02,1148,39
2020-05-03,1224,258
2020-05-04,1608,125
2020-05-05,1845,86
2020-05-06,2025,21
2020-05-07,2110,89
2020-05-08,2279,43
2020-05-09,2392,101
2020-05-10,2583,30
2020-05-11,2685,-14
2020-05-12,2721,189
2020-05-13,3030,-25
2020-05-14,3072,356
2020-05-15,3622,8
2020-05-16,3744,90
2020-05-17,3951,1
2020-05-18,4038,-15
2020-05-19,4092,218
2020-05-20,4463,86
2020-05-21,4686,502
2020-05-22,5482,173
2020-05-23,5889,202
2020-05-24,6318,35
2020-05-25,6518,66
2020-05-26,6740,227
2020-05-27,7184,435
2020-05-28,7943,209
2020-05-29,8438,31
2020-05-30,8677,636
2020-05-31,9727,-125
2020-06-01,9812,78
2020-06-02,10103,408
2020-06-03,10855,252
2020-06-04,11448,103
2020-06-05,11840,487
2020-06-06,12748,25
2020-06-07,13075,-30
2020-06-08,13285,9
2020-06-09,13528,243
2020-06-10,14096,527
2020-06-11,15097,69
2020-06-12,15530,153
2020-06-13,16043,279
2020-06-14,16734,-222
2020-06-15,16759,54
2020-06-16,17104,920
2020-06-17,18668,-50
2020-06-18,19038,349
2020-06-19,19881,41
2020-06-20,20334,1240
2020-06-21,22421,-581
2020-06-22,22172,2510
2020-06-23,26007,430
2020-06-24,27374,-455
2020-06-25,27386,29
2020-06-26,27892,-230
2020-06-27,28049,-148
2020-06-28,28287,-302
2020-06-29,28314,-61
2020-06-30,28654,-162
2020-07-01,28885,42
2020-07-02,29397,-244
2020-07-03,29548,26
2020-07-04,30046,-237
2020-07-05,30214,-331
2020-07-06,30229,-225
2020-07-07,30369,-75
2020-07-08,30725,-201
2020-07-09,30935,-172
2020-07-10,31180,-100
2020-07-11,31529,-250
2020-07-12,31686,-322
2020-07-13,31730,-178
2020-07-14,31958,-73
2020-07-15,32349,59
2020-07-16,32948,56
2020-07-17,33578,-33578
2020-07-18,34063,+
2020-07-19,34543,+
2020-07-20,35028,+
2020-07-21,35518,+
2020-07-22,36016,+
2020-07-23,36523,+
2020-07-24,37038,+
2020-07-25,37561,+
2020-07-26,38094,+
2020-07-27,38635,+
2020-07-28,39185,+
2020-07-29,39745,+
2020-07-30,40314,+
2020-07-31,40893,+
2020-08-01,41481,+
