Data,Saida_Estimada,Saida,Erro
2020-04-04,1,1,0
2020-04-05,1,1,0
2020-04-06,1,1,0
2020-04-07,1,1,0
2020-04-08,1,1,0
2020-04-09,1,1,0
2020-04-10,1,1,0
2020-04-11,2,1,1
2020-04-12,3,1,2
2020-04-13,3,2,1
2020-04-14,3,3,0
2020-04-15,3,3,0
2020-04-16,3,3,0
2020-04-17,5,3,2
2020-04-18,6,4,2
2020-04-19,7,6,1
2020-04-20,8,7,1
2020-04-21,8,8,0
2020-04-22,8,8,0
2020-04-23,10,8,2
2020-04-24,9,10,-1
2020-04-25,10,9,1
2020-04-26,11,10,1
2020-04-27,15,11,4
2020-04-28,17,15,2
2020-04-29,21,17,4
2020-04-30,21,21,0
2020-05-01,23,21,2
2020-05-02,23,23,0
2020-05-03,24,24,0
2020-05-04,24,24,0
2020-05-05,24,25,-1
2020-05-06,26,25,1
2020-05-07,32,26,6
2020-05-08,32,32,0
2020-05-09,33,33,0
2020-05-10,33,34,-1
2020-05-11,34,34,0
2020-05-12,35,35,0
2020-05-13,38,36,2
2020-05-14,41,39,2
2020-05-15,45,42,3
2020-05-16,51,46,5
2020-05-17,49,52,-3
2020-05-18,52,51,1
2020-05-19,54,53,1
2020-05-20,58,56,2
2020-05-21,67,60,7
2020-05-22,70,68,2
2020-05-23,73,72,1
2020-05-24,76,75,1
2020-05-25,78,79,-1
2020-05-26,107,81,26
2020-05-27,113,107,6
2020-05-28,113,117,-4
2020-05-29,135,118,17
2020-05-30,154,137,17
2020-05-31,154,157,-3
2020-06-01,174,161,13
2020-06-02,183,178,5
2020-06-03,218,189,29
2020-06-04,220,222,-2
2020-06-05,223,229,-6
2020-06-06,224,232,-8
2020-06-07,224,234,-10
2020-06-08,+,-48021,+
2020-06-09,+,-2.03711e+09,+
2020-06-10,+,-2.14748e+09,+
2020-06-11,+,-2.14748e+09,+
2020-06-12,+,-2.14748e+09,+
2020-06-13,+,-2.14748e+09,+
2020-06-14,+,-2.14748e+09,+
2020-06-15,+,-2.14748e+09,+
2020-06-16,+,-2.14748e+09,+
2020-06-17,+,-2.14748e+09,+
2020-06-18,+,-2.14748e+09,+
2020-06-19,+,-2.14748e+09,+
2020-06-20,+,-2.14748e+09,+
2020-06-21,+,-2.14748e+09,+
2020-06-22,+,-2.14748e+09,+
