Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,1,1
2020-04-06,1,1,0
2020-04-07,1,1,0
2020-04-08,1,1,0
2020-04-09,1,1,0
2020-04-10,1,1,0
2020-04-11,1,1,0
2020-04-12,1,1,0
2020-04-13,1,1,0
2020-04-14,1,1,0
2020-04-15,1,1,0
2020-04-16,1,1,0
2020-04-17,1,1,0
2020-04-18,1,1,0
2020-04-19,1,1,0
2020-04-20,1,1,0
2020-04-21,1,1,0
2020-04-22,1,1,0
2020-04-23,1,1,0
2020-04-24,1,1,0
2020-04-25,1,1,0
2020-04-26,1,1,0
2020-04-27,1,1,0
2020-04-28,1,1,0
2020-04-29,1,1,0
2020-04-30,1,3,2
2020-05-01,3,3,0
2020-05-02,3,3,0
2020-05-03,3,3,0
2020-05-04,3,3,0
2020-05-05,3,4,1
2020-05-06,4,4,0
2020-05-07,4,4,+
2020-05-08,4,5,1
2020-05-09,5,6,1
2020-05-10,6,6,+
2020-05-11,6,6,+
2020-05-12,6,6,+
2020-05-13,6,6,+
2020-05-14,6,6,+
2020-05-15,6,6,+
2020-05-16,6,6,+
2020-05-17,6,7,1
2020-05-18,7,8,1
2020-05-19,8,9,1
2020-05-20,9,10,1
2020-05-21,10,11,1
2020-05-22,11,14,3
2020-05-23,15,15,+
2020-05-24,15,16,1
2020-05-25,16,16,+
2020-05-26,16,17,1
2020-05-27,17,19,2
2020-05-28,20,19,-1
2020-05-29,19,19,+
2020-05-30,19,21,2
2020-05-31,22,22,+
2020-06-01,22,22,+
2020-06-02,22,24,2
2020-06-03,25,25,+
2020-06-04,25,25,+
2020-06-05,25,25,+
2020-06-06,25,26,1
2020-06-07,26,27,1
2020-06-08,27,31,4
2020-06-09,32,34,2
2020-06-10,35,35,+
2020-06-11,36,36,+
2020-06-12,37,37,+
2020-06-13,38,40,2
2020-06-14,41,41,+
2020-06-15,42,41,-1
2020-06-16,41,42,1
2020-06-17,43,44,1
2020-06-18,45,46,1
2020-06-19,47,49,2
2020-06-20,50,51,1
2020-06-21,52,52,+
2020-06-22,53,53,+
2020-06-23,54,56,2
2020-06-24,58,60,2
2020-06-25,59.88,61,1.12004
2020-06-26,61.764,62,0.236042
2020-06-27,63.6903,62,-1.69027
2020-06-28,65.6716,63,-2.67159
2020-06-29,67.713,63,-4.71304
2020-06-30,69.8175,65,-4.8175
2020-07-01,71.9872,68,-3.98722
2020-07-02,74.2243,73,-1.22434
2020-07-03,76.531,75,-1.53097
2020-07-04,78.9093,77,-1.90927
2020-07-05,81.3615,78,-3.36148
2020-07-06,83.8899,81,-2.8899
2020-07-07,86.4969,82,-4.49689
2020-07-08,89.1849,84,-5.1849
2020-07-09,91.9564,86,-5.95644
2020-07-10,94.8141,5.13878e-320,-94.8141
