Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,1,1,0
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,3,3,0
2020-04-03,3,3,0
2020-04-04,3,3,0
2020-04-05,3,4,1
2020-04-06,4,4,0
2020-04-07,4,4,0
2020-04-08,4,6,2
2020-04-09,7,6,-1
2020-04-10,6,7,1
2020-04-11,7,7,0
2020-04-12,7,8,1
2020-04-13,8,8,0
2020-04-14,8,8,0
2020-04-15,8,8,0
2020-04-16,8,11,3
2020-04-17,12,11,-1
2020-04-18,11,17,6
2020-04-19,20,17,-3
2020-04-20,17,17,0
2020-04-21,17,17,0
2020-04-22,17,17,0
2020-04-23,17,18,1
2020-04-24,18,18,0
2020-04-25,18,20,2
2020-04-26,21,20,-1
2020-04-27,20,20,0
2020-04-28,20,24,4
2020-04-29,26,28,2
2020-04-30,30,35,5
2020-05-01,39,40,1
2020-05-02,43,42,-1
2020-05-03,43,42,-1
2020-05-04,42,48,6
2020-05-05,52,52,0
2020-05-06,55,55,0
2020-05-07,57,63,6
2020-05-08,68,73,5
2020-05-09,79,76,-3
2020-05-10,78,80,2
2020-05-11,83,91,8
2020-05-12,98,115,17
2020-05-13,129,136,7
2020-05-14,149,151,2
2020-05-15,161,180,19
2020-05-16,198,193,-5
2020-05-17,203,198,-5
2020-05-18,204,224,20
2020-05-19,241,257,16
2020-05-20,279,292,13
2020-05-21,315,335,20
2020-05-22,363,384,21
2020-05-23,416,404,-12
2020-05-24,421,407,-14
2020-05-25,415,429,14
2020-05-26,448,462,14
2020-05-27,487,495,8
2020-05-28,521,526,5
2020-05-29,551,552,1
2020-05-30,575,556,-19
2020-05-31,567,557,-10
2020-06-01,567,590,23
2020-06-02,617,627,10
2020-06-03,657,675,18
2020-06-04,712,714,2
2020-06-05,747,746,-1
2020-06-06,776,765,-11
2020-06-07,788,775,-13
2020-06-08,794,816,22
2020-06-09,852,875,23
2020-06-10,921,920,-1
2020-06-11,960,946,-14
2020-06-12,976,972,-4
2020-06-13,1002,989,-13
2020-06-14,1015,998,-17
2020-06-15,1020,1036,16
2020-06-16,1074,1097,23
2020-06-17,1148,1157,9
2020-06-18,1209,1207,-2
2020-06-19,1254,1291,37
2020-06-20,1358,1364,6
2020-06-21,1426,1380,-46
2020-06-22,1412,1426,14
2020-06-23,1475,1523,48
2020-06-24,1601,1659,58
2020-06-25,1670.59,1736,65.4123
2020-06-26,1736.96,1771,34.0431
2020-06-27,1802.8,1771,-31.7982
2020-06-28,1869.53,1852,-17.5252
2020-06-29,1937.9,1937,-0.901382
2020-06-30,2008.36,2024,15.6401
2020-07-01,2081.17,2122,40.8335
2020-07-02,2156.5,2203,46.4965
2020-07-03,2234.51,2294,59.488
2020-07-04,2315.31,2341,25.6861
2020-07-05,2399.02,2375,-24.0233
2020-07-06,2485.75,2426,-59.7517
2020-07-07,2575.61,2534,-41.6116
2020-07-08,2668.72,2626,-42.7181
2020-07-09,2765.19,2711,-54.1894
2020-07-10,2865.15,6.48708e-321,-2865.15
