Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0,0,0
2020-04-07,0,0,0
2020-04-08,1,0,1
2020-04-09,1,1,0
2020-04-10,1,1,0
2020-04-11,1,1,0
2020-04-12,1,1,0
2020-04-13,1,1,0
2020-04-14,2,1,1
2020-04-15,3,2,1
2020-04-16,4,3,1
2020-04-17,6,4,2
2020-04-18,6,6,0
2020-04-19,6,6,0
2020-04-20,7,6,1
2020-04-21,8,7,1
2020-04-22,9,8,1
2020-04-23,10,9,1
2020-04-24,10,10,0
2020-04-25,10,10,0
2020-04-26,11,10,1
2020-04-27,12,11,1
2020-04-28,12,12,0
2020-04-29,15,12,3
2020-04-30,15,16,-1
2020-05-01,20,16,4
2020-05-02,22,21,1
2020-05-03,23,23,0
2020-05-04,23,24,-1
2020-05-05,27,24,3
2020-05-06,27,29,-2
2020-05-07,28,29,-1
2020-05-08,35,30,5
2020-05-09,36,38,-2
2020-05-10,39,38,1
2020-05-11,40,42,-2
2020-05-12,42,43,-1
2020-05-13,50,45,5
2020-05-14,51,54,-3
2020-05-15,54,54,+
2020-05-16,60,58,2
2020-05-17,61,64,-3
2020-05-18,66,65,1
2020-05-19,77,71,6
2020-05-20,79,83,-4
2020-05-21,102,85,17
2020-05-22,106,111,-5
2020-05-23,108,114,-6
2020-05-24,108,116,-8
2020-05-25,119,116,3
2020-05-26,123,128,-5
2020-05-27,134,132,2
2020-05-28,139,144,-5
2020-05-29,140,149,-9
2020-05-30,144,150,-6
2020-05-31,148,155,-7
2020-06-01,158,159,-1
2020-06-02,183,170,13
2020-06-03,208,198,10
2020-06-04,226,225,1
2020-06-05,230,244,-14
2020-06-06,241,247,-6
2020-06-07,241,259,-18
2020-06-08,+,-76214,+
2020-06-09,+,-2.14748e+09,+
2020-06-10,+,-2.14748e+09,+
2020-06-11,+,-2.14748e+09,+
2020-06-12,+,-2.14748e+09,+
2020-06-13,+,-2.14748e+09,+
2020-06-14,+,-2.14748e+09,+
2020-06-15,+,-2.14748e+09,+
2020-06-16,+,-2.14748e+09,+
2020-06-17,+,-2.14748e+09,+
2020-06-18,+,-2.14748e+09,+
2020-06-19,+,-2.14748e+09,+
2020-06-20,+,-2.14748e+09,+
2020-06-21,+,-2.14748e+09,+
2020-06-22,+,-2.14748e+09,+
