Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,0,0
2020-04-07,0,0
2020-04-08,0,1
2020-04-09,1,0
2020-04-10,0,1
2020-04-11,0,1
2020-04-12,0,2
2020-04-13,2,0
2020-04-14,1,1
2020-04-15,1,1
2020-04-16,1,1
2020-04-17,1,1
2020-04-18,1,1
2020-04-19,1,1
2020-04-20,1,1
2020-04-21,1,1
2020-04-22,1,1
2020-04-23,1,1
2020-04-24,1,1
2020-04-25,1,1
2020-04-26,1,1
2020-04-27,1,1
2020-04-28,1,1
2020-04-29,1,1
2020-04-30,1,3
2020-05-01,4,1
2020-05-02,5,1
2020-05-03,6,11
2020-05-04,17,0
2020-05-05,16,8
2020-05-06,24,5
2020-05-07,29,6
2020-05-08,35,8
2020-05-09,43,6
2020-05-10,49,11
2020-05-11,60,10
2020-05-12,70,7
2020-05-13,77,9
2020-05-14,86,6
2020-05-15,91,12
2020-05-16,103,5
2020-05-17,107,11
2020-05-18,118,-1
2020-05-19,116,10
2020-05-20,126,6
2020-05-21,131,5
2020-05-22,135,13
2020-05-23,148,16
2020-05-24,164,8
2020-05-25,171,+
2020-05-26,170,9
2020-05-27,178,8
2020-05-28,185,5
2020-05-29,189,9
2020-05-30,197,9
2020-05-31,205,6
2020-06-01,210,5
2020-06-02,214,5
2020-06-03,218,15
2020-06-04,232,3
2020-06-05,234,7
2020-06-06,240,17
2020-06-07,256,1
2020-06-08,256,4
2020-06-09,259,10
2020-06-10,268,10
2020-06-11,277,8
2020-06-12,284,11
2020-06-13,294,18
2020-06-14,311,1
2020-06-15,311,2
2020-06-16,312,-312
2020-06-17,310,+
2020-06-18,309,+
2020-06-19,308,+
2020-06-20,307,+
2020-06-21,307,+
2020-06-22,306,+
2020-06-23,305,+
2020-06-24,304,+
2020-06-25,303,+
2020-06-26,302,+
2020-06-27,301,+
2020-06-28,300,+
2020-06-29,299,+
2020-06-30,298,+
2020-07-01,297,+
