Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,3,3
2020-03-21,2,1,-1
2020-03-22,1,0,-1
2020-03-23,0,2,2
2020-03-24,1,0,-1
2020-03-25,0,2,2
2020-03-26,1,1,0
2020-03-27,1,0,-1
2020-03-28,0,2,2
2020-03-29,1,3,2
2020-03-30,2,2,0
2020-03-31,1,2,1
2020-04-01,1,0,-1
2020-04-02,0,1,1
2020-04-03,0,2,2
2020-04-04,1,1,0
2020-04-05,1,1,0
2020-04-06,+,+,+
2020-04-07,+,5,5
2020-04-08,3,3,+
2020-04-09,3,7,4
2020-04-10,5,2,-3
2020-04-11,2,1,-1
2020-04-12,1,3,2
2020-04-13,2,6,4
2020-04-14,5,8,3
2020-04-15,7,17,10
2020-04-16,14,16,2
2020-04-17,14,11,-3
2020-04-18,10,21,11
2020-04-19,17,22,5
2020-04-20,19,13,-6
2020-04-21,13,28,15
2020-04-22,23,20,-3
2020-04-23,19,11,-8
2020-04-24,11,39,28
2020-04-25,31,41,10
2020-04-26,37,34,-3
2020-04-27,32,33,1
2020-04-28,30,44,14
2020-04-29,38,46,8
2020-04-30,41,59,18
2020-05-01,51,87,36
2020-05-02,75,65,-10
2020-05-03,62,77,15
2020-05-04,68,42,-26
2020-05-05,43,91,48
2020-05-06,75,74,-1
2020-05-07,70,102,32
2020-05-08,88,80,-8
2020-05-09,76,102,26
2020-05-10,89,45,-44
2020-05-11,49,54,5
2020-05-12,47,111,64
2020-05-13,92,169,77
2020-05-14,145,172,27
2020-05-15,156,121,-35
2020-05-16,118,180,62
2020-05-17,155,167,12
2020-05-18,154,35,-119
2020-05-19,52,153,101
2020-05-20,121,197,76
2020-05-21,173,215,42
2020-05-22,193,222,29
2020-05-23,201,184,-17
2020-05-24,173,132,-41
2020-05-25,128,160,32
2020-05-26,141,170,29
2020-05-27,153,246,93
2020-05-28,213,277,64
2020-05-29,248,260,12
2020-05-30,240,242,2
2020-05-31,223,186,-37
2020-06-01,178,188,10
2020-06-02,171,387,216
2020-06-03,323,322,-1
2020-06-04,304,236,-68
2020-06-05,228,653,425
2020-06-06,532,388,-144
2020-06-07,395,373,-22
2020-06-08,343,143,-200
2020-06-09,165,306,141
2020-06-10,254,432,178
2020-06-11,375,464,89
2020-06-12,419,514,95
2020-06-13,462,488,26
2020-06-14,449,328,-121
2020-06-15,324,204,-120
2020-06-16,205,524,319
2020-06-17,429,678,249
2020-06-18,596,540,-56
2020-06-19,514,468,-46
2020-06-20,438,1246,808
2020-06-21,1019,451,-568
2020-06-22,534,212,-322
2020-06-23,230,793,563
2020-06-24,635,958,323
2020-06-25,850,853,3
2020-06-26,795,943,148
2020-06-27,847,642,-205
2020-06-28,632,493,-139
2020-06-29,473,595,122
2020-06-30,528,669,141
2020-07-01,600,1637,1037
2020-07-02,1347,1248,-99
2020-07-03,1200,1069,-131
2020-07-04,1004,1185,181
2020-07-05,1065,518,-547
2020-07-06,575,432,-143
2020-07-07,516.742,1003,486.258
2020-07-08,481.172,897,415.828
2020-07-09,445.187,1334,888.813
2020-07-10,412.364,1524,1111.64
2020-07-11,381.883,1196,814.117
2020-07-12,353.668,498,144.332
2020-07-13,327.536,396,68.464
2020-07-14,303.335,797,493.665
2020-07-15,280.922,1289,1008.08
2020-07-16,260.165,1097,836.835
2020-07-17,240.942,515,274.058
2020-07-18,223.139,1511,1287.86
2020-07-19,206.652,728,521.348
2020-07-20,191.382,310,118.618
2020-07-21,177.241,670,492.759
2020-07-22,164.145,4.60361e-316,-164.145
