Data,Saida_Estimada,Saida,Erro
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,0,0
2020-03-22,0,0,0
2020-03-23,0,0,0
2020-03-24,0,0,0
2020-03-25,0,0,0
2020-03-26,0,0,0
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,1,1
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,2,1
2020-04-04,2,2,0
2020-04-05,2,2,0
2020-04-06,2,2,0
2020-04-07,2,2,0
2020-04-08,2,2,0
2020-04-09,2,3,1
2020-04-10,3,3,0
2020-04-11,3,3,0
2020-04-12,3,3,0
2020-04-13,3,3,0
2020-04-14,3,4,1
2020-04-15,4,5,1
2020-04-16,5,5,0
2020-04-17,5,7,2
2020-04-18,7,7,+
2020-04-19,7,15,8
2020-04-20,15,18,3
2020-04-21,18,19,1
2020-04-22,19,20,1
2020-04-23,20,22,2
2020-04-24,22,27,5
2020-04-25,28,29,1
2020-04-26,30,32,2
2020-04-27,33,34,1
2020-04-28,35,36,1
2020-04-29,37,41,4
2020-04-30,42,47,5
2020-05-01,49,53,4
2020-05-02,55,58,3
2020-05-03,60,64,4
2020-05-04,66,72,6
2020-05-05,75,80,5
2020-05-06,83,89,6
2020-05-07,92,98,6
2020-05-08,102,108,6
2020-05-09,112,114,2
2020-05-10,119,126,7
2020-05-11,131,138,7
2020-05-12,144,150,6
2020-05-13,156,164,8
2020-05-14,171,177,6
2020-05-15,184,187,3
2020-05-16,195,199,4
2020-05-17,207,210,3
2020-05-18,219,221,2
2020-05-19,230,231,1
2020-05-20,241,251,10
2020-05-21,262,262,+
2020-05-22,273,280,7
2020-05-23,292,301,9
2020-05-24,314,316,2
2020-05-25,329,337,8
2020-05-26,351,354,3
2020-05-27,369,368,-1
2020-05-28,384,385,1
2020-05-29,402,406,4
2020-05-30,423,424,1
2020-05-31,442,443,1
2020-06-01,462,461,-1
2020-06-02,481,482,1
2020-06-03,503,506,3
2020-06-04,528,531,3
2020-06-05,554,557,3
2020-06-06,581,582,1
2020-06-07,609.244,601,-8.24373
