Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,0
2020-03-15,0,0
2020-03-16,0,0
2020-03-17,0,0
2020-03-18,0,0
2020-03-19,0,0
2020-03-20,0,0
2020-03-21,0,0
2020-03-22,0,0
2020-03-23,0,0
2020-03-24,0,0
2020-03-25,0,0
2020-03-26,0,0
2020-03-27,0,0
2020-03-28,0,1
2020-03-29,0,0
2020-03-30,0,2
2020-03-31,0,1
2020-04-01,1,-1
2020-04-02,0,0
2020-04-03,0,0
2020-04-04,0,0
2020-04-05,0,0
2020-04-06,+,+
2020-04-07,+,+
2020-04-08,+,1
2020-04-09,+,1
2020-04-10,+,1
2020-04-11,+,+
2020-04-12,+,+
2020-04-13,+,1
2020-04-14,+,+
2020-04-15,+,+
2020-04-16,+,+
2020-04-17,+,+
2020-04-18,+,1
2020-04-19,+,1
2020-04-20,+,2
2020-04-21,1,1
2020-04-22,1,+
2020-04-23,1,-1
2020-04-24,+,1
2020-04-25,+,1
2020-04-26,+,1
2020-04-27,+,2
2020-04-28,1,+
2020-04-29,1,2
2020-04-30,1,-1
2020-05-01,1,-1
2020-05-02,+,2
2020-05-03,+,2
2020-05-04,1,-1
2020-05-05,1,+
2020-05-06,+,1
2020-05-07,+,5
2020-05-08,2,+
2020-05-09,3,-2
2020-05-10,1,3
2020-05-11,2,1
2020-05-12,3,1
2020-05-13,3,5
2020-05-14,5,-2
2020-05-15,5,-5
2020-05-16,1,4
2020-05-17,2,5
2020-05-18,5,3
2020-05-19,7,-2
2020-05-20,6,-4
2020-05-21,3,1
2020-05-22,2,+
2020-05-23,3,3
2020-05-24,3,5
2020-05-25,6,-3
2020-05-26,5,4
2020-05-27,5,10
2020-05-28,11,-7
2020-05-29,10,-2
2020-05-30,5,6
2020-05-31,9,-5
2020-06-01,7,+
2020-06-02,5,7
2020-06-03,9,3
2020-06-04,11,-1
2020-06-05,11,4
2020-06-06,12,-5
2020-06-07,11,4
2020-06-08,10,5
2020-06-09,14,-3
2020-06-10,13,5
2020-06-11,13,3
2020-06-12,16,2
2020-06-13,16,2
2020-06-14,17,8
2020-06-15,20,-6
2020-06-16,19,+
2020-06-17,16,-11
2020-06-18,12,11
2020-06-19,12,2
2020-06-20,18,6
2020-06-21,18,8
2020-06-22,24,-7
2020-06-23,21,-6
2020-06-24,15,2
2020-06-25,15,-3
2020-06-26,14,14
2020-06-27,18,+
2020-06-28,23,+
2020-06-29,19,9
2020-06-30,24,-4
2020-07-01,24,-1
2020-07-02,21,-10
2020-07-03,17,12
2020-07-04,18,18
2020-07-05,31,-9
2020-07-06,29,-4
2020-07-07,23,-23
2020-07-08,24,+
2020-07-09,23,+
2020-07-10,24,+
2020-07-11,24,+
2020-07-12,24,+
2020-07-13,24,+
2020-07-14,25,+
2020-07-15,25,+
2020-07-16,25,+
2020-07-17,25,+
2020-07-18,25,+
2020-07-19,26,+
2020-07-20,26,+
2020-07-21,26,+
2020-07-22,26,+
