Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,1,1,0
2020-03-30,1,1,0
2020-03-31,2,2,0
2020-04-01,2,2,0
2020-04-02,3,3,0
2020-04-03,5,5,0
2020-04-04,5,5,0
2020-04-05,5,7,2
2020-04-06,6,8,2
2020-04-07,8,10,2
2020-04-08,10,11,1
2020-04-09,11,11,0
2020-04-10,11,11,0
2020-04-11,11,11,0
2020-04-12,11,11,0
2020-04-13,11,11,0
2020-04-14,11,13,2
2020-04-15,13,0,-13
2020-04-16,3,18,15
2020-04-17,14,18,4
2020-04-18,19,19,0
2020-04-19,19,22,3
2020-04-20,22,23,1
2020-04-21,24,24,0
2020-04-22,25,28,3
2020-04-23,28,34,6
2020-04-24,34,37,3
2020-04-25,38,38,0
2020-04-26,40,39,-1
2020-04-27,41,48,7
2020-04-28,48,56,8
2020-04-29,57,62,5
2020-04-30,64,67,3
2020-05-01,69,76,7
2020-05-02,78,78,0
2020-05-03,82,80,-2
2020-05-04,84,91,7
2020-05-05,93,95,2
2020-05-06,99,98,-1
2020-05-07,103,101,-2
2020-05-08,106,118,12
2020-05-09,120,127,7
2020-05-10,132,128,-4
2020-05-11,135,138,3
2020-05-12,143,145,2
2020-05-13,152,148,-4
2020-05-14,156,167,11
2020-05-15,171,204,33
2020-05-16,206,185,-21
2020-05-17,201,213,12
2020-05-18,218,229,11
2020-05-19,238,215,-23
2020-05-20,232,241,9
2020-05-21,248,248,+
2020-05-22,261,257,-4
2020-05-23,270,264,-6
2020-05-24,278,303,25
2020-05-25,310,314,4
2020-05-26,330,328,-2
2020-05-27,344,357,13
2020-05-28,360.778,390,29.2222
2020-05-29,378.375,421,42.6253
2020-05-30,396.83,443,46.1704
2020-05-31,416.185,453,36.8153
2020-06-01,436.484,474,37.5162
2020-06-02,457.773,493,35.227
2020-06-03,480.101,511,30.8995
2020-06-04,503.517,535,31.4829
2020-06-05,528.076,558,29.9242
2020-06-06,553.832,579,25.1677
2020-06-07,580.845,600,19.1549
2020-06-08,609.175,622,12.8246
2020-06-09,638.888,640,1.11244
2020-06-10,670.049,674,3.95115
2020-06-11,702.73,707,4.26998
2020-06-12,737.005,8.34437e-308,-737.005
