Data,Saida_Estimada,Data
2020-02-25,0,2020-02-25
2020-02-26,0,2020-02-26
2020-02-27,0,2020-02-27
2020-02-28,0,2020-02-28
2020-02-29,0,2020-02-29
2020-03-01,0,2020-03-01
2020-03-02,0,2020-03-02
2020-03-03,0,2020-03-03
2020-03-04,0,2020-03-04
2020-03-05,0,2020-03-05
2020-03-06,0,2020-03-06
2020-03-07,0,2020-03-07
2020-03-08,0,2020-03-08
2020-03-09,0,2020-03-09
2020-03-10,0,2020-03-10
2020-03-11,0,2020-03-11
2020-03-12,0,2020-03-12
2020-03-13,0,2020-03-13
2020-03-14,0,2020-03-14
2020-03-15,0,2020-03-15
2020-03-16,0,2020-03-16
2020-03-17,0,2020-03-17
2020-03-18,0,2020-03-18
2020-03-19,0,2020-03-19
2020-03-20,1,2020-03-20
2020-03-21,1,2020-03-21
2020-03-22,2,2020-03-22
2020-03-23,2,2020-03-23
2020-03-24,7,2020-03-24
2020-03-25,8,2020-03-25
2020-03-26,7,2020-03-26
2020-03-27,7,2020-03-27
2020-03-28,8,2020-03-28
2020-03-29,9,2020-03-29
2020-03-30,9,2020-03-30
2020-03-31,10,2020-03-31
2020-04-01,11,2020-04-01
2020-04-02,12,2020-04-02
2020-04-03,12,2020-04-03
2020-04-04,12,2020-04-04
2020-04-05,15,2020-04-05
2020-04-06,19,2020-04-06
2020-04-07,17,2020-04-07
2020-04-08,20,2020-04-08
2020-04-09,26,2020-04-09
2020-04-10,23,2020-04-10
2020-04-11,23,2020-04-11
2020-04-12,23,2020-04-12
2020-04-13,26,2020-04-13
2020-04-14,26,2020-04-14
2020-04-15,26,2020-04-15
2020-04-16,26,2020-04-16
2020-04-17,31,2020-04-17
2020-04-18,32,2020-04-18
2020-04-19,34,2020-04-19
2020-04-20,33,2020-04-20
2020-04-21,35,2020-04-21
2020-04-22,39,2020-04-22
2020-04-23,37,2020-04-23
2020-04-24,37,2020-04-24
2020-04-25,47,2020-04-25
2020-04-26,55,2020-04-26
2020-04-27,64,2020-04-27
2020-04-28,74,2020-04-28
2020-04-29,88,2020-04-29
2020-04-30,145,2020-04-30
2020-05-01,154,2020-05-01
2020-05-02,186,2020-05-02
2020-05-03,213,2020-05-03
2020-05-04,290,2020-05-04
2020-05-05,285,2020-05-05
2020-05-06,333,2020-05-06
2020-05-07,390,2020-05-07
2020-05-08,482,2020-05-08
2020-05-09,552,2020-05-09
2020-05-10,636,2020-05-10
2020-05-11,783,2020-05-11
2020-05-12,798,2020-05-12
2020-05-13,897,2020-05-13
2020-05-14,1020,2020-05-14
2020-05-15,1112,2020-05-15
2020-05-16,1304,2020-05-16
2020-05-17,1367,2020-05-17
2020-05-18,1473,2020-05-18
2020-05-19,1596,2020-05-19
2020-05-20,1775,2020-05-20
2020-05-21,1950,2020-05-21
2020-05-22,2121,2020-05-22
2020-05-23,2400,2020-05-23
2020-05-24,2624,2020-05-24
2020-05-25,2737,2020-05-25
2020-05-26,2800,2020-05-26
2020-05-27,3007,2020-05-27
2020-05-28,3176,2020-05-28
2020-05-29,3501,2020-05-29
2020-05-30,3899,2020-05-30
2020-05-31,4300,2020-05-31
2020-06-01,4362,2020-06-01
2020-06-02,4513,2020-06-02
2020-06-03,4628,2020-06-03
2020-06-04,4904,2020-06-04
2020-06-05,5064,2020-06-05
2020-06-06,5459,2020-06-06
2020-06-07,5801,2020-06-07
2020-06-08,5800,2020-06-08
2020-06-09,5983,2020-06-09
2020-06-10,6293,2020-06-10
2020-06-11,6469,2020-06-11
2020-06-12,6795,2020-06-12
2020-06-13,6968,2020-06-13
2020-06-14,7136,2020-06-14
2020-06-15,7065,2020-06-15
2020-06-16,7327,2020-06-16
2020-06-17,7505,2020-06-17
2020-06-18,7842,2020-06-18
2020-06-19,7997,2020-06-19
2020-06-20,8166,2020-06-20
2020-06-21,8465,2020-06-21
2020-06-22,8544,2020-06-22
2020-06-23,8646,2020-06-23
2020-06-24,9065,2020-06-24
'2020-06-25',9433,+
'2020-06-26',9773,+
'2020-06-27',10122,+
'2020-06-28',10479,+
'2020-06-29',10847,+
'2020-06-30',11225,+
'2020-07-01',11616,+
'2020-07-02',12018,+
'2020-07-03',12434,+
'2020-07-04',12864,+
'2020-07-05',13308,+
'2020-07-06',13767,+
'2020-07-07',14242,+
'2020-07-08',14733,+
'2020-07-09',15241,+
'2020-07-10',15766,+
