Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,0,0
2020-04-02,0,0,0
2020-04-03,0,0,0
2020-04-04,0,0,0
2020-04-05,0,0,0
2020-04-06,0,0,0
2020-04-07,0,0,0
2020-04-08,0,0,0
2020-04-09,0,0,0
2020-04-10,0,0,0
2020-04-11,0,0,0
2020-04-12,0,0,0
2020-04-13,0,1,1
2020-04-14,1,2,1
2020-04-15,2,2,0
2020-04-16,2,2,0
2020-04-17,2,2,0
2020-04-18,2,2,0
2020-04-19,2,7,5
2020-04-20,8,7,-1
2020-04-21,7,7,0
2020-04-22,7,7,0
2020-04-23,7,7,0
2020-04-24,7,7,0
2020-04-25,7,7,0
2020-04-26,7,13,6
2020-04-27,14,15,1
2020-04-28,15,15,0
2020-04-29,15,16,1
2020-04-30,16,16,0
2020-05-01,16,18,2
2020-05-02,18,26,8
2020-05-03,27,27,0
2020-05-04,27,27,0
2020-05-05,27,29,2
2020-05-06,29,29,0
2020-05-07,29,34,5
2020-05-08,35,39,4
2020-05-09,40,43,3
2020-05-10,44,47,3
2020-05-11,48,47,-1
2020-05-12,47,47,+
2020-05-13,47,49,2
2020-05-14,50,53,3
2020-05-15,54,53,-1
2020-05-16,53,56,3
2020-05-17,57,62,5
2020-05-18,63,68,5
2020-05-19,70,68,-2
2020-05-20,68,70,2
2020-05-21,71,71,+
2020-05-22,72,71,-1
2020-05-23,71,86,15
2020-05-24,89,91,2
2020-05-25,93,92,-1
2020-05-26,93,96,3
2020-05-27,98,96,-2
2020-05-28,97,96,-1
2020-05-29,97,96,-1
2020-05-30,97,96,-1
2020-05-31,97,146,49
2020-06-01,157,146,-11
2020-06-02,148,163,15
2020-06-03,168,164,-4
2020-06-04,166,284,118
2020-06-05,310,340,30
2020-06-06,355,341,-14
2020-06-07,345,345,+
2020-06-08,350,444,94
2020-06-09,468,445,-23
2020-06-10,451,447,-4
2020-06-11,453,458,5
2020-06-12,466,458,-8
2020-06-13,464,458,-6
2020-06-14,464,661,197
2020-06-15,707,661,-46
2020-06-16,670,679,9
2020-06-17,691,699,8
2020-06-18,712,711,-1
2020-06-19,723,746,23
2020-06-20,762,765,3
2020-06-21,779,767,-12
2020-06-22,777,785,8
2020-06-23,799,808,9
2020-06-24,823,843,20
2020-06-25,861,865,4
2020-06-26,881,891,10
2020-06-27,908,917,9
2020-06-28,934,923,-11
2020-06-29,936,923,-13
2020-06-30,935,925,-10
2020-07-01,938,1602,664
2020-07-02,1750,1808,58
2020-07-03,1871,1809,-62
2020-07-04,1834,1846,12
2020-07-05,1878,1854,-24
2020-07-06,1881,1869,-12
2020-07-07,1897,1934,37
2020-07-08,1972,1965,-7
2020-07-09,1997,1993,-4
2020-07-10,2025,2044,19
2020-07-11,2081,2077,-4
2020-07-12,2111,2078,-33
2020-07-13,2106,2099,-7
2020-07-14,2131,2196,65
2020-07-15,2244,2224,-20
2020-07-16,2259,2276,17
2020-07-17,2317,2356,39
2020-07-18,2403,2380,-23
2020-07-19,2417,2382,-35
2020-07-20,2415,2424,9
2020-07-21,2465,2448,-17
2020-07-22,2486,2476,-10
2020-07-23,2515,2585,70
2020-07-24,2640,2605,-35
2020-07-25,2644,2646,2
2020-07-26,2690,2646,-44
2020-07-27,2682,2657,-25
2020-07-28,2695,2704,9
2020-07-29,2749,2785,36
2020-07-30,2838,2849,11
2020-07-31,2900,2879,-21
2020-08-01,2924,2908,-16
2020-08-02,2953,2908,-45
2020-08-03,2948,2950,2
2020-08-04,2998,3018,20
2020-08-05,3048.21,3080,31.7859
2020-08-06,3099.53,3160,60.4678
2020-08-07,3151.76,3216,64.2376
2020-08-08,3204.88,3248,43.1183
2020-08-09,3258.9,3253,-5.89788
2020-08-10,3313.82,3296,-17.8247
2020-08-11,3369.68,3342,-27.6774
2020-08-12,3426.47,3404,-22.4715
2020-08-13,3484.22,3424,-60.2228
2020-08-14,3542.95,3517,-25.9474
2020-08-15,3602.66,3521,-81.6618
2020-08-16,3663.38,3535,-128.383
2020-08-17,3725.13,3560,-165.127
2020-08-18,3787.91,3658,-129.912
2020-08-19,3851.76,3678,-173.755
2020-08-20,3916.67,1.0928e-315,-3916.67
