Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,1,1
2020-04-01,0,1,1
2020-04-02,1,1,0
2020-04-03,1,2,1
2020-04-04,2,2,0
2020-04-05,2,2,0
2020-04-06,3,2,-1
2020-04-07,3,2,-1
2020-04-08,3,2,-1
2020-04-09,2,2,0
2020-04-10,2,2,0
2020-04-11,3,2,-1
2020-04-12,3,2,-1
2020-04-13,3,2,-1
2020-04-14,2,2,0
2020-04-15,2,3,1
2020-04-16,3,3,0
2020-04-17,3,5,2
2020-04-18,6,6,0
2020-04-19,7,9,2
2020-04-20,11,12,1
2020-04-21,14,13,-1
2020-04-22,16,14,-2
2020-04-23,17,14,-3
2020-04-24,17,18,1
2020-04-25,22,18,-4
2020-04-26,23,20,-3
2020-04-27,25,22,-3
2020-04-28,27,24,-3
2020-04-29,30,26,-4
2020-04-30,33,32,-1
2020-05-01,40,38,-2
2020-05-02,49,41,-8
2020-05-03,54,43,-11
2020-05-04,57,46,-11
2020-05-05,61,50,-11
2020-05-06,66,56,-10
2020-05-07,73,61,-12
2020-05-08,80,71,-9
2020-05-09,91,73,-18
2020-05-10,95,78,-17
2020-05-11,101,85,-16
2020-05-12,109,93,-16
2020-05-13,119,104,-15
2020-05-14,133,112,-21
2020-05-15,143,119,-24
2020-05-16,152,131,-21
2020-05-17,166,135,-31
2020-05-18,173,144,-29
2020-05-19,183,150,-33
2020-05-20,191,162,-29
2020-05-21,205,169,-36
2020-05-22,215,184,-31
2020-05-23,233,193,-40
2020-05-24,245,199,-46
2020-05-25,253,213,-40
2020-05-26,270,223,-47
2020-05-27,283,230,-53
2020-05-28,293,237,-56
2020-05-29,302,248,-54
2020-05-30,315,262,-53
2020-05-31,332,275,-57
2020-06-01,348,288,-60
2020-06-02,365,301,-64
2020-06-03,382,317,-65
2020-06-04,401,335,-66
2020-06-05,424,354,-70
2020-06-06,448,369,-79
2020-06-07,467,377,-90
2020-06-08,571,+,+
2020-06-09,695,+,+
2020-06-10,848,+,+
2020-06-11,1038,+,+
2020-06-12,1273,+,+
2020-06-13,1563,+,+
2020-06-14,1922,+,+
2020-06-15,2365,+,+
2020-06-16,2913,+,+
2020-06-17,3590,+,+
2020-06-18,4428,+,+
2020-06-19,5463,+,+
2020-06-20,6743,+,+
2020-06-21,8325,+,+
2020-06-22,10280,+,+
