Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,1,0
2020-03-29,1,0
2020-03-30,1,0
2020-03-31,2,0
2020-04-01,2,0
2020-04-02,2,0
2020-04-03,2,0
2020-04-04,2,0
2020-04-05,2,0
2020-04-06,2,0
2020-04-07,2,0
2020-04-08,2,1
2020-04-09,3,0
2020-04-10,3,0
2020-04-11,3,0
2020-04-12,3,0
2020-04-13,3,1
2020-04-14,4,0
2020-04-15,4,5
2020-04-16,10,3
2020-04-17,13,0
2020-04-18,13,0
2020-04-19,13,0
2020-04-20,13,1
2020-04-21,14,0
2020-04-22,14,0
2020-04-23,14,-4
2020-04-24,9,20
2020-04-25,32,2
2020-04-26,35,0
2020-04-27,36,0
2020-04-28,37,0
2020-04-29,38,5
2020-04-30,45,-1
2020-05-01,45,18
2020-05-02,67,-1
2020-05-03,68,5
2020-05-04,76,6
2020-05-05,85,2
2020-05-06,90,-2
2020-05-07,90,7
2020-05-08,101,9
2020-05-09,115,-8
2020-05-10,109,-2
2020-05-11,110,4
2020-05-12,118,-1
2020-05-13,120,4
2020-05-14,128,-3
2020-05-15,128,4
2020-05-16,136,+
2020-05-17,140,-3
2020-05-18,141,-2
2020-05-19,143,8
2020-05-20,157,3
2020-05-21,166,6
2020-05-22,178,-4
2020-05-23,179,22
2020-05-24,210,-10
2020-05-25,205,+
2020-05-26,211,24
2020-05-27,246,51
2020-05-28,314,-9
2020-05-29,315,54
2020-05-30,389,51
2020-05-31,463,-10
2020-06-01,468,-2
2020-06-02,481,10
2020-06-03,509,45
2020-06-04,579,72
2020-06-05,684,38
2020-06-06,753,79
2020-06-07,872,126
2020-06-08,1051,-18
2020-06-09,1068,65
2020-06-10,1181,14
2020-06-11,1239,17
2020-06-12,1302,-2
2020-06-13,1344,-34
2020-06-14,1350,3
2020-06-15,1399,-19
2020-06-16,1424,24
2020-06-17,1500,18
2020-06-18,1573,-37
2020-06-19,1584,29
2020-06-20,1672,2
2020-06-21,1732,-23
2020-06-22,1764,-27
2020-06-23,1792,-5
2020-06-24,1847,7
2020-06-25,1918,6
2020-06-26,1991,47
2020-06-27,2115,-77
2020-06-28,2098,1
2020-06-29,2170,-13
2020-06-30,2229,30
2020-07-01,2340,-67
2020-07-02,2342,66
2020-07-03,2499,-2499
2020-07-04,2564,+
2020-07-05,2630,+
2020-07-06,2698,+
2020-07-07,2768,+
2020-07-08,2841,+
2020-07-09,2916,+
2020-07-10,2994,+
2020-07-11,3074,+
2020-07-12,3158,+
2020-07-13,3244,+
2020-07-14,3333,+
2020-07-15,3425,+
2020-07-16,3521,+
2020-07-17,3620,+
2020-07-18,3722,+
