Data,Saida_Estimada,Data
2020-03-13,0,2020-03-13
2020-03-14,0,2020-03-14
2020-03-15,0,2020-03-15
2020-03-16,0,2020-03-16
2020-03-17,0,2020-03-17
2020-03-18,0,2020-03-18
2020-03-19,0,2020-03-19
2020-03-20,0,2020-03-20
2020-03-21,0,2020-03-21
2020-03-22,0,2020-03-22
2020-03-23,0,2020-03-23
2020-03-24,0,2020-03-24
2020-03-25,0,2020-03-25
2020-03-26,0,2020-03-26
2020-03-27,0,2020-03-27
2020-03-28,0,2020-03-28
2020-03-29,0,2020-03-29
2020-03-30,1,2020-03-30
2020-03-31,1,2020-03-31
2020-04-01,1,2020-04-01
2020-04-02,2,2020-04-02
2020-04-03,2,2020-04-03
2020-04-04,4,2020-04-04
2020-04-05,5,2020-04-05
2020-04-06,7,2020-04-06
2020-04-07,7,2020-04-07
2020-04-08,8,2020-04-08
2020-04-09,11,2020-04-09
2020-04-10,11,2020-04-10
2020-04-11,11,2020-04-11
2020-04-12,13,2020-04-12
2020-04-13,15,2020-04-13
2020-04-14,18,2020-04-14
2020-04-15,19,2020-04-15
2020-04-16,20,2020-04-16
2020-04-17,21,2020-04-17
2020-04-18,24,2020-04-18
2020-04-19,25,2020-04-19
2020-04-20,27,2020-04-20
2020-04-21,29,2020-04-21
2020-04-22,30,2020-04-22
2020-04-23,31,2020-04-23
2020-04-24,36,2020-04-24
2020-04-25,40,2020-04-25
2020-04-26,42,2020-04-26
2020-04-27,46,2020-04-27
2020-04-28,48,2020-04-28
2020-04-29,51,2020-04-29
2020-04-30,56,2020-04-30
2020-05-01,59,2020-05-01
2020-05-02,59,2020-05-02
2020-05-03,62,2020-05-03
2020-05-04,64,2020-05-04
2020-05-05,65,2020-05-05
2020-05-06,72,2020-05-06
2020-05-07,76,2020-05-07
2020-05-08,80,2020-05-08
2020-05-09,85,2020-05-09
2020-05-10,92,2020-05-10
2020-05-11,93,2020-05-11
2020-05-12,97,2020-05-12
2020-05-13,98,2020-05-13
2020-05-14,111,2020-05-14
2020-05-15,123,2020-05-15
2020-05-16,129,2020-05-16
2020-05-17,143,2020-05-17
2020-05-18,147,2020-05-18
2020-05-19,154,2020-05-19
2020-05-20,169,2020-05-20
2020-05-21,179,2020-05-21
2020-05-22,188,2020-05-22
2020-05-23,191,2020-05-23
2020-05-24,194,2020-05-24
2020-05-25,211,2020-05-25
2020-05-26,220,2020-05-26
2020-05-27,232,2020-05-27
2020-05-28,255,2020-05-28
2020-05-29,268,2020-05-29
2020-05-30,282,2020-05-30
'2020-05-31',297,+
'2020-06-01',313,+
'2020-06-02',329,+
'2020-06-03',347,+
'2020-06-04',366,+
'2020-06-05',385,+
'2020-06-06',406,+
'2020-06-07',428,+
'2020-06-08',451,+
'2020-06-09',475,+
'2020-06-10',500,+
'2020-06-11',527,+
'2020-06-12',556,+
'2020-06-13',585,+
'2020-06-14',617,+
