Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0
2020-02-26,0,0
2020-02-27,0,0
2020-02-28,0,0
2020-02-29,0,0
2020-03-01,0,0
2020-03-02,0,0
2020-03-03,0,0
2020-03-04,0,0
2020-03-05,0,0
2020-03-06,0,0
2020-03-07,0,0
2020-03-08,0,0
2020-03-09,0,0
2020-03-10,0,0
2020-03-11,0,0
2020-03-12,0,0
2020-03-13,0,0
2020-03-14,0,0
2020-03-15,0,0
2020-03-16,0,0
2020-03-17,0,0
2020-03-18,0,0
2020-03-19,0,0
2020-03-20,0,0
2020-03-21,0,0
2020-03-22,0,0
2020-03-23,0,0
2020-03-24,0,0
2020-03-25,0,0
2020-03-26,0,1
2020-03-27,0,0
2020-03-28,0,0
2020-03-29,0,0
2020-03-30,0,0
2020-03-31,0,0
2020-04-01,0,0
2020-04-02,0,0
2020-04-03,0,1
2020-04-04,0,0
2020-04-05,0,1
2020-04-06,+,2
2020-04-07,1,-1
2020-04-08,+,2
2020-04-09,1,-1
2020-04-10,+,1
2020-04-11,+,2
2020-04-12,1,3
2020-04-13,3,-2
2020-04-14,1,-1
2020-04-15,+,+
2020-04-16,+,1
2020-04-17,+,+
2020-04-18,+,2
2020-04-19,1,-1
2020-04-20,+,1
2020-04-21,+,+
2020-04-22,+,2
2020-04-23,1,1
2020-04-24,1,+
2020-04-25,+,1
2020-04-26,+,+
2020-04-27,+,1
2020-04-28,+,1
2020-04-29,+,+
2020-04-30,+,2
2020-05-01,1,-1
2020-05-02,+,1
2020-05-03,+,+
2020-05-04,+,+
2020-05-05,+,8
2020-05-06,6,+
2020-05-07,5,-5
2020-05-08,+,3
2020-05-09,2,-2
2020-05-10,+,+
2020-05-11,+,2
2020-05-12,1,2
2020-05-13,2,7
2020-05-14,7,-4
2020-05-15,2,1
2020-05-16,2,+
2020-05-17,1,+
2020-05-18,+,3
2020-05-19,2,-2
2020-05-20,+,5
2020-05-21,3,4
2020-05-22,5,3
2020-05-23,6,-4
2020-05-24,2,-2
2020-05-25,+,1
2020-05-26,+,8
2020-05-27,6,-2
2020-05-28,3,4
2020-05-29,5,-1
2020-05-30,3,+
2020-05-31,2,+
2020-06-01,1,2
2020-06-02,2,22
2020-06-03,19,-15
2020-06-04,4,5
2020-06-05,7,-4
2020-06-06,2,3
2020-06-07,4,-3
2020-06-08,1,-1
2020-06-09,+,7
2020-06-10,5,3
2020-06-11,6,-5
2020-06-12,1,4
2020-06-13,4,10
2020-06-14,11,-8
2020-06-15,3,12
2020-06-16,12,8
2020-06-17,16,-10
2020-06-18,6,6
2020-06-19,9,8
2020-06-20,14,+
2020-06-21,12,-4
2020-06-22,7,1
2020-06-23,6,12
2020-06-24,14,20
2020-06-25,28,-7
2020-06-26,18,7
2020-06-27,21,-1
2020-06-28,17,-11
2020-06-29,6,-4
2020-06-30,1,36
2020-07-01,29,+
2020-07-02,25,17
2020-07-03,35,6
2020-07-04,35,-10
2020-07-05,22,-12
2020-07-06,9,24
2020-07-07,26,21
2020-07-08,39,-7
2020-07-09,28,8
2020-07-10,30,8
2020-07-11,32,5
2020-07-12,31,-26
2020-07-13,6,-3
2020-07-14,2,26
2020-07-15,22,25
2020-07-16,38,21
2020-07-17,49,-6
2020-07-18,37,13
2020-07-19,42,-29
2020-07-20,13,-13
2020-07-21,13,+
2020-07-22,14,+
2020-07-23,15,+
2020-07-24,16,+
2020-07-25,16,+
2020-07-26,17,+
2020-07-27,17,+
2020-07-28,18,+
2020-07-29,18,+
2020-07-30,18,+
2020-07-31,19,+
2020-08-01,19,+
2020-08-02,19,+
2020-08-03,19,+
2020-08-04,19,+
