Data,Saida_Estimada,Data
2020-03-21,16,2020-03-21
2020-03-22,16,2020-03-22
2020-03-23,25,2020-03-23
2020-03-24,26,2020-03-24
2020-03-25,29,2020-03-25
2020-03-26,36,2020-03-26
2020-03-27,35,2020-03-27
2020-03-28,39,2020-03-28
2020-03-29,42,2020-03-29
2020-03-30,47,2020-03-30
2020-03-31,51,2020-03-31
2020-04-01,59,2020-04-01
2020-04-02,65,2020-04-02
2020-04-03,71,2020-04-03
2020-04-04,85,2020-04-04
2020-04-05,99,2020-04-05
2020-04-06,111,2020-04-06
2020-04-07,123,2020-04-07
2020-04-08,137,2020-04-08
2020-04-09,163,2020-04-09
2020-04-10,185,2020-04-10
2020-04-11,200,2020-04-11
2020-04-12,222,2020-04-12
2020-04-13,242,2020-04-13
2020-04-14,249,2020-04-14
2020-04-15,260,2020-04-15
2020-04-16,291,2020-04-16
2020-04-17,310,2020-04-17
2020-04-18,318,2020-04-18
2020-04-19,353,2020-04-19
2020-04-20,378,2020-04-20
2020-04-21,402,2020-04-21
2020-04-22,418,2020-04-22
2020-04-23,446,2020-04-23
2020-04-24,464,2020-04-24
2020-04-25,495,2020-04-25
2020-04-26,521,2020-04-26
2020-04-27,551,2020-04-27
2020-04-28,573,2020-04-28
2020-04-29,602,2020-04-29
2020-04-30,631,2020-04-30
2020-05-01,663,2020-05-01
2020-05-02,691,2020-05-02
2020-05-03,722,2020-05-03
2020-05-04,751,2020-05-04
2020-05-05,786,2020-05-05
2020-05-06,814,2020-05-06
2020-05-07,850,2020-05-07
2020-05-08,889,2020-05-08
2020-05-09,921,2020-05-09
2020-05-10,936,2020-05-10
2020-05-11,955,2020-05-11
2020-05-12,979,2020-05-12
2020-05-13,999,2020-05-13
2020-05-14,1020,2020-05-14
2020-05-15,1060,2020-05-15
2020-05-16,1097,2020-05-16
2020-05-17,1129,2020-05-17
2020-05-18,1170,2020-05-18
2020-05-19,1209,2020-05-19
2020-05-20,1249,2020-05-20
2020-05-21,1291,2020-05-21
2020-05-22,1334,2020-05-22
2020-05-23,1379,2020-05-23
2020-05-24,1425,2020-05-24
2020-05-25,1473,2020-05-25
2020-05-26,1522,2020-05-26
2020-05-27,1573,2020-05-27
2020-05-28,1626,2020-05-28
2020-05-29,1681,2020-05-29
2020-05-30,1737,2020-05-30
2020-05-31,1796,2020-05-31
2020-06-01,1856,2020-06-01
2020-06-02,1918,2020-06-02
2020-06-03,1983,2020-06-03
