Data,Saida_Estimada,Data
2020-03-28,0,2020-03-28
2020-03-29,0,2020-03-29
2020-03-30,0,2020-03-30
2020-03-31,2,2020-03-31
2020-04-01,2,2020-04-01
2020-04-02,3,2020-04-02
2020-04-03,3,2020-04-03
2020-04-04,3,2020-04-04
2020-04-05,3,2020-04-05
2020-04-06,3,2020-04-06
2020-04-07,3,2020-04-07
2020-04-08,3,2020-04-08
2020-04-09,3,2020-04-09
2020-04-10,0,2020-04-10
2020-04-11,0,2020-04-11
2020-04-12,0,2020-04-12
2020-04-13,0,2020-04-13
2020-04-14,1,2020-04-14
2020-04-15,2,2020-04-15
2020-04-16,3,2020-04-16
2020-04-17,3,2020-04-17
2020-04-18,3,2020-04-18
2020-04-19,3,2020-04-19
2020-04-20,3,2020-04-20
2020-04-21,3,2020-04-21
2020-04-22,3,2020-04-22
2020-04-23,3,2020-04-23
2020-04-24,4,2020-04-24
2020-04-25,4,2020-04-25
2020-04-26,6,2020-04-26
2020-04-27,6,2020-04-27
2020-04-28,8,2020-04-28
2020-04-29,11,2020-04-29
2020-04-30,11,2020-04-30
2020-05-01,14,2020-05-01
2020-05-02,16,2020-05-02
2020-05-03,16,2020-05-03
2020-05-04,17,2020-05-04
2020-05-05,19,2020-05-05
2020-05-06,20,2020-05-06
2020-05-07,22,2020-05-07
2020-05-08,23,2020-05-08
2020-05-09,30,2020-05-09
2020-05-10,36,2020-05-10
2020-05-11,36,2020-05-11
2020-05-12,37,2020-05-12
2020-05-13,37,2020-05-13
2020-05-14,43,2020-05-14
2020-05-15,49,2020-05-15
2020-05-16,51,2020-05-16
2020-05-17,56,2020-05-17
2020-05-18,57,2020-05-18
2020-05-19,67,2020-05-19
2020-05-20,69,2020-05-20
2020-05-21,71,2020-05-21
2020-05-22,71,2020-05-22
2020-05-23,82,2020-05-23
2020-05-24,83,2020-05-24
2020-05-25,90,2020-05-25
2020-05-26,97,2020-05-26
2020-05-27,100,2020-05-27
2020-05-28,104,2020-05-28
2020-05-29,104,2020-05-29
2020-05-30,104,2020-05-30
2020-05-31,109,2020-05-31
2020-06-01,117,2020-06-01
2020-06-02,120,2020-06-02
2020-06-03,122,2020-06-03
2020-06-04,127,2020-06-04
2020-06-05,132,2020-06-05
2020-06-06,138,2020-06-06
2020-06-07,144,2020-06-07
'2020-06-08',151,+
'2020-06-09',158,+
'2020-06-10',164,+
'2020-06-11',172,+
'2020-06-12',179,+
'2020-06-13',187,+
'2020-06-14',196,+
'2020-06-15',204,+
'2020-06-16',213,+
'2020-06-17',223,+
'2020-06-18',232,+
