Data,Saida_Estimada,Saida,Erro
2020-03-28,2,0
2020-03-29,2,0
2020-03-30,2,0
2020-03-31,2,0
2020-04-01,2,0
2020-04-02,2,0
2020-04-03,2,0
2020-04-04,1,1
2020-04-05,1,2
2020-04-06,3,0
2020-04-07,2,1
2020-04-08,2,1
2020-04-09,2,1
2020-04-10,2,1
2020-04-11,2,3
2020-04-12,5,0
2020-04-13,4,1
2020-04-14,4,1
2020-04-15,4,1
2020-04-16,4,1
2020-04-17,4,1
2020-04-18,4,1
2020-04-19,4,3
2020-04-20,7,0
2020-04-21,6,1
2020-04-22,6,1
2020-04-23,6,1
2020-04-24,6,1
2020-04-25,6,2
2020-04-26,7,2
2020-04-27,8,1
2020-04-28,8,1
2020-04-29,8,1
2020-04-30,8,1
2020-05-01,8,1
2020-05-02,8,1
2020-05-03,8,1
2020-05-04,8,1
2020-05-05,8,1
2020-05-06,8,1
2020-05-07,8,1
2020-05-08,8,1
2020-05-09,8,1
2020-05-10,8,2
2020-05-11,9,1
2020-05-12,9,3
2020-05-13,11,1
2020-05-14,11,1
2020-05-15,11,15
2020-05-16,29,-3
2020-05-17,24,2
2020-05-18,24,2
2020-05-19,24,8
2020-05-20,31,+
2020-05-21,28,4
2020-05-22,30,4
2020-05-23,32,4
2020-05-24,34,2
2020-05-25,33,2
2020-05-26,32,4
2020-05-27,33,3
2020-05-28,33,+
2020-05-29,29,7
2020-05-30,34,4
2020-05-31,36,5
2020-06-01,39,4
2020-06-02,40,20
2020-06-03,61,1
2020-06-04,58,16
2020-06-05,73,25
2020-06-06,99,28
2020-06-07,128,-2
2020-06-08,116,14
2020-06-09,122,26
2020-06-10,144,-144
2020-06-11,129,+
2020-06-12,113,+
2020-06-13,98,+
2020-06-14,83,+
2020-06-15,70,+
2020-06-16,59,+
2020-06-17,49,+
2020-06-18,39,+
2020-06-19,31,+
2020-06-20,24,+
2020-06-21,18,+
2020-06-22,12,+
2020-06-23,8,+
2020-06-24,3,+
2020-06-25,+,+
