Data,Saida_Estimada,Data
2020-03-27,0,2020-03-27
2020-03-28,0,2020-03-28
2020-03-29,1,2020-03-29
2020-03-30,1,2020-03-30
2020-03-31,1,2020-03-31
2020-04-01,2,2020-04-01
2020-04-02,5,2020-04-02
2020-04-03,5,2020-04-03
2020-04-04,5,2020-04-04
2020-04-05,6,2020-04-05
2020-04-06,10,2020-04-06
2020-04-07,14,2020-04-07
2020-04-08,16,2020-04-08
2020-04-09,16,2020-04-09
2020-04-10,23,2020-04-10
2020-04-11,26,2020-04-11
2020-04-12,30,2020-04-12
2020-04-13,34,2020-04-13
2020-04-14,33,2020-04-14
2020-04-15,39,2020-04-15
2020-04-16,40,2020-04-16
2020-04-17,49,2020-04-17
2020-04-18,53,2020-04-18
2020-04-19,56,2020-04-19
2020-04-20,57,2020-04-20
2020-04-21,63,2020-04-21
2020-04-22,67,2020-04-22
2020-04-23,68,2020-04-23
2020-04-24,68,2020-04-24
2020-04-25,73,2020-04-25
2020-04-26,74,2020-04-26
2020-04-27,77,2020-04-27
2020-04-28,77,2020-04-28
2020-04-29,84,2020-04-29
2020-04-30,93,2020-04-30
2020-05-01,93,2020-05-01
2020-05-02,103,2020-05-02
2020-05-03,128,2020-05-03
2020-05-04,130,2020-05-04
2020-05-05,139,2020-05-05
2020-05-06,143,2020-05-06
2020-05-07,153,2020-05-07
2020-05-08,160,2020-05-08
2020-05-09,161,2020-05-09
2020-05-10,169,2020-05-10
2020-05-11,180,2020-05-11
2020-05-12,182,2020-05-12
2020-05-13,183,2020-05-13
2020-05-14,202,2020-05-14
2020-05-15,224,2020-05-15
2020-05-16,228,2020-05-16
2020-05-17,235,2020-05-17
2020-05-18,244,2020-05-18
2020-05-19,243,2020-05-19
2020-05-20,263,2020-05-20
2020-05-21,270,2020-05-21
2020-05-22,275,2020-05-22
2020-05-23,294,2020-05-23
2020-05-24,309,2020-05-24
2020-05-25,320,2020-05-25
2020-05-26,319,2020-05-26
2020-05-27,356,2020-05-27
2020-05-28,374,2020-05-28
2020-05-29,409,2020-05-29
2020-05-30,418,2020-05-30
2020-05-31,421,2020-05-31
2020-06-01,439,2020-06-01
2020-06-02,444,2020-06-02
2020-06-03,454,2020-06-03
2020-06-04,485,2020-06-04
2020-06-05,503,2020-06-05
2020-06-06,534,2020-06-06
2020-06-07,549,2020-06-07
2020-06-08,637,2020-06-08
2020-06-09,627,2020-06-09
2020-06-10,652,2020-06-10
2020-06-11,686,2020-06-11
2020-06-12,708,2020-06-12
2020-06-13,749,2020-06-13
2020-06-14,754,2020-06-14
2020-06-15,761,2020-06-15
2020-06-16,760,2020-06-16
2020-06-17,790,2020-06-17
2020-06-18,807,2020-06-18
2020-06-19,876,2020-06-19
2020-06-20,880,2020-06-20
2020-06-21,920,2020-06-21
2020-06-22,912,2020-06-22
2020-06-23,993,2020-06-23
2020-06-24,1000,2020-06-24
2020-06-25,1013,2020-06-25
2020-06-26,1057,2020-06-26
2020-06-27,1136,2020-06-27
2020-06-28,1140,2020-06-28
2020-06-29,1169,2020-06-29
2020-06-30,1173,2020-06-30
2020-07-01,1222,2020-07-01
2020-07-02,1281,2020-07-02
2020-07-03,1324,2020-07-03
2020-07-04,1427,2020-07-04
2020-07-05,1458,2020-07-05
2020-07-06,1492,2020-07-06
2020-07-07,1533,2020-07-07
2020-07-08,1566,2020-07-08
2020-07-09,1612,2020-07-09
2020-07-10,1670,2020-07-10
2020-07-11,1673,2020-07-11
2020-07-12,1728,2020-07-12
2020-07-13,1764,2020-07-13
2020-07-14,1785,2020-07-14
2020-07-15,1789,2020-07-15
2020-07-16,1903,2020-07-16
2020-07-17,1983,2020-07-17
2020-07-18,2108,2020-07-18
2020-07-19,2188,2020-07-19
2020-07-20,2268,2020-07-20
2020-07-21,2283,2020-07-21
2020-07-22,2346,2020-07-22
2020-07-23,2458,2020-07-23
2020-07-24,2619,2020-07-24
2020-07-25,2792,2020-07-25
2020-07-26,2909,2020-07-26
2020-07-27,2985,2020-07-27
2020-07-28,3005,2020-07-28
2020-07-29,3133,2020-07-29
2020-07-30,3222,2020-07-30
2020-07-31,3313,2020-07-31
2020-08-01,3462,2020-08-01
2020-08-02,3643,2020-08-02
2020-08-03,3671,2020-08-03
2020-08-04,3716,2020-08-04
2020-08-05,3803,2020-08-05
2020-08-06,3986,2020-08-06
2020-08-07,4114,2020-08-07
2020-08-08,4139,2020-08-08
2020-08-09,4250,2020-08-09
2020-08-10,4302,2020-08-10
2020-08-11,4327,2020-08-11
2020-08-12,4479,2020-08-12
2020-08-13,4682,2020-08-13
2020-08-14,4729,2020-08-14
2020-08-15,4919,2020-08-15
2020-08-16,5007,2020-08-16
2020-08-17,5074,2020-08-17
2020-08-18,5119,2020-08-18
2020-08-19,5203,2020-08-19
'2020-08-20',5387,+
'2020-08-21',5533,+
'2020-08-22',5683,+
'2020-08-23',5836,+
'2020-08-24',5994,+
'2020-08-25',6155,+
'2020-08-26',6321,+
'2020-08-27',6491,+
'2020-08-28',6666,+
'2020-08-29',6846,+
'2020-08-30',7031,+
'2020-08-31',7220,+
'2020-09-01',7415,+
'2020-09-02',7614,+
'2020-09-03',7820,+
'2020-09-04',8030,+
