Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,2,2
2020-03-20,1,0,-1
2020-03-21,0,1,1
2020-03-22,0,0,0
2020-03-23,0,1,1
2020-03-24,0,2,2
2020-03-25,1,0,-1
2020-03-26,0,3,3
2020-03-27,1,1,0
2020-03-28,1,3,2
2020-03-29,2,4,2
2020-03-30,3,1,-2
2020-03-31,1,5,4
2020-04-01,3,5,2
2020-04-02,4,13,9
2020-04-03,9,6,-3
2020-04-04,7,11,4
2020-04-05,8,6,-2
2020-04-06,7,7,+
2020-04-07,6,18,12
2020-04-08,13,17,4
2020-04-09,15,16,1
2020-04-10,14,25,11
2020-04-11,20,8,-12
2020-04-12,12,15,3
2020-04-13,11,18,7
2020-04-14,15,36,21
2020-04-15,27,41,14
2020-04-16,35,35,+
2020-04-17,33,41,8
2020-04-18,35,46,11
2020-04-19,40,15,-25
2020-04-20,23,20,-3
2020-04-21,16,39,23
2020-04-22,29,29,+
2020-04-23,29,40,11
2020-04-24,33,40,7
2020-04-25,36,45,9
2020-04-26,39,30,-9
2020-04-27,32,32,+
2020-04-28,28,61,33
2020-04-29,46,56,10
2020-04-30,52,60,8
2020-05-01,53,67,14
2020-05-02,59,50,-9
2020-05-03,50,48,-2
2020-05-04,44,46,2
2020-05-05,42,58,16
2020-05-06,49,82,33
2020-05-07,67,189,122
2020-05-08,140,109,-31
2020-05-09,124,150,26
2020-05-10,124,61,-63
2020-05-11,83,56,-27
2020-05-12,52,158,106
2020-05-13,113,122,9
2020-05-14,122,197,75
2020-05-15,157,191,34
2020-05-16,176,176,+
2020-05-17,165,101,-64
2020-05-18,115,137,22
2020-05-19,114,227,113
2020-05-20,180,158,-22
2020-05-21,165,175,10
2020-05-22,154,245,91
2020-05-23,202,248,46
2020-05-24,226,88,-138
2020-05-25,129,112,-17
2020-05-26,95,256,161
2020-05-27,189,244,55
2020-05-28,226,251,25
2020-05-29,227,223,-4
2020-05-30,212,198,-14
2020-05-31,188,67,-121
2020-06-01,101,118,17
2020-06-02,92,224,132
2020-06-03,172,324,152
2020-06-04,265,317,52
2020-06-05,292,146,-146
2020-06-06,186,166,-20
2020-06-07,145,68,-77
2020-06-08,92,74,-18
2020-06-09,65,147,82
2020-06-10,112,210,98
2020-06-11,172,225,53
2020-06-12,201,54,-147
2020-06-13,102,175,73
2020-06-14,122,80,-42
2020-06-15,102,56,-46
2020-06-16,58,239,181
2020-06-17,162,171,9
2020-06-18,177,274,97
2020-06-19,219,183,-36
2020-06-20,195,229,34
2020-06-21,195,51,-144
2020-06-22,101,58,-43
2020-06-23,50,220,170
2020-06-24,151,142,-9
2020-06-25,153,155,2
2020-06-26,137,137,+
2020-06-27,130,202,72
2020-06-28,164,30,-134
2020-06-29,80,29,-51
2020-06-30,26,232,206
2020-07-01,149,118,-31
2020-07-02,143,134,-9
2020-07-03,117,168,51
2020-07-04,143,124,-19
2020-07-05,127,43,-84
2020-07-06,64,31,-33
2020-07-07,32,183,151
2020-07-08,120,89,-31
2020-07-09,129.21,145,15.7901
2020-07-10,115.411,165,49.5891
2020-07-11,109.865,126,16.1346
2020-07-12,102.25,9,-93.2498
2020-07-13,95.9177,59,-36.9177
2020-07-14,89.7278,150,60.2722
2020-07-15,84.0193,133,48.9807
2020-07-16,78.6471,92,13.3529
2020-07-17,73.6272,70,-3.6272
2020-07-18,68.9248,+,-68.9248
2020-07-19,64.5237,195,130.476
2020-07-20,60.4033,47,-13.4033
2020-07-21,56.5462,132,75.4538
2020-07-22,52.9353,150,97.0647
2020-07-23,49.555,92,42.445
2020-07-24,46.3905,7.28908e-316,-46.3905
