Data,Saida_Estimada,Saida,Erro
2020-03-27,0,0
2020-03-28,7,0
2020-03-29,8,0
2020-03-30,8,0
2020-03-31,10,0
2020-04-01,10,0
2020-04-02,13,0
2020-04-03,13,2
2020-04-04,16,16
2020-04-05,39,-1
2020-04-06,41,-2
2020-04-07,40,4
2020-04-08,47,-2
2020-04-09,46,11
2020-04-10,63,-2
2020-04-11,64,-2
2020-04-12,63,12
2020-04-13,81,-6
2020-04-14,76,-1
2020-04-15,76,-1
2020-04-16,76,-1
2020-04-17,76,1
2020-04-18,79,0
2020-04-19,81,-1
2020-04-20,82,-2
2020-04-21,82,-2
2020-04-22,82,-1
2020-04-23,83,0
2020-04-24,85,0
2020-04-25,87,-1
2020-04-26,88,-1
2020-04-27,89,1
2020-04-28,93,2
2020-04-29,99,8
2020-04-30,114,-5
2020-05-01,112,-5
2020-05-02,109,-2
2020-05-03,109,-1
2020-05-04,111,-3
2020-05-05,110,-1
2020-05-06,112,-3
2020-05-07,111,-2
2020-05-08,111,1
2020-05-09,116,1
2020-05-10,121,2
2020-05-11,128,-5
2020-05-12,126,1
2020-05-13,131,2
2020-05-14,138,+
2020-05-15,143,1
2020-05-16,150,21
2020-05-17,185,-10
2020-05-18,181,-3
2020-05-19,183,7
2020-05-20,199,15
2020-05-21,228,-2
2020-05-22,236,13
2020-05-23,264,3
2020-05-24,280,3
2020-05-25,296,16
2020-05-26,331,37
2020-05-27,398,12
2020-05-28,436,32
2020-05-29,502,18
2020-05-30,553,25
2020-05-31,614,-10
2020-06-01,629,-23
2020-06-02,622,73
2020-06-03,746,16
2020-06-04,807,-4
2020-06-05,839,40
2020-06-06,930,3
2020-06-07,977,-20
2020-06-08,990,-10
2020-06-09,1014,27
2020-06-10,1091,51
2020-06-11,1209,-20
2020-06-12,1237,-1
2020-06-13,1285,12
2020-06-14,1353,-33
2020-06-15,1362,-1362
2020-06-16,1411,+
2020-06-17,1465,+
2020-06-18,1522,+
2020-06-19,1582,+
2020-06-20,1644,+
2020-06-21,1709,+
2020-06-22,1777,+
2020-06-23,1847,+
2020-06-24,1920,+
2020-06-25,1996,+
2020-06-26,2076,+
2020-06-27,2158,+
2020-06-28,2244,+
2020-06-29,2334,+
2020-06-30,2427,+
