Data,Saida_Estimada,Data
2020-03-15,0,2020-03-15
2020-03-16,0,2020-03-16
2020-03-17,0,2020-03-17
2020-03-18,0,2020-03-18
2020-03-19,0,2020-03-19
2020-03-20,0,2020-03-20
2020-03-21,0,2020-03-21
2020-03-22,0,2020-03-22
2020-03-23,0,2020-03-23
2020-03-24,0,2020-03-24
2020-03-25,1,2020-03-25
2020-03-26,2,2020-03-26
2020-03-27,0,2020-03-27
2020-03-28,1,2020-03-28
2020-03-29,1,2020-03-29
2020-03-30,1,2020-03-30
2020-03-31,0,2020-03-31
2020-04-01,3,2020-04-01
2020-04-02,3,2020-04-02
2020-04-03,3,2020-04-03
2020-04-04,9,2020-04-04
2020-04-05,15,2020-04-05
2020-04-06,17,2020-04-06
2020-04-07,23,2020-04-07
2020-04-08,27,2020-04-08
2020-04-09,36,2020-04-09
2020-04-10,49,2020-04-10
2020-04-11,60,2020-04-11
2020-04-12,62,2020-04-12
2020-04-13,74,2020-04-13
2020-04-14,84,2020-04-14
2020-04-15,110,2020-04-15
2020-04-16,128,2020-04-16
2020-04-17,149,2020-04-17
2020-04-18,174,2020-04-18
2020-04-19,191,2020-04-19
2020-04-20,217,2020-04-20
2020-04-21,216,2020-04-21
2020-04-22,226,2020-04-22
2020-04-23,245,2020-04-23
2020-04-24,280,2020-04-24
2020-04-25,302,2020-04-25
2020-04-26,342,2020-04-26
2020-04-27,357,2020-04-27
2020-04-28,376,2020-04-28
2020-04-29,416,2020-04-29
2020-04-30,449,2020-04-30
2020-05-01,506,2020-05-01
2020-05-02,567,2020-05-02
2020-05-03,587,2020-05-03
2020-05-04,649,2020-05-04
2020-05-05,687,2020-05-05
2020-05-06,771,2020-05-06
2020-05-07,901,2020-05-07
2020-05-08,950,2020-05-08
2020-05-09,1034,2020-05-09
2020-05-10,1140,2020-05-10
2020-05-11,1174,2020-05-11
2020-05-12,1207,2020-05-12
2020-05-13,1290,2020-05-13
2020-05-14,1361,2020-05-14
2020-05-15,1452,2020-05-15
2020-05-16,1570,2020-05-16
2020-05-17,1604,2020-05-17
2020-05-18,1646,2020-05-18
2020-05-19,1664,2020-05-19
2020-05-20,1743,2020-05-20
2020-05-21,1827,2020-05-21
2020-05-22,1892,2020-05-22
2020-05-23,1945,2020-05-23
2020-05-24,2040,2020-05-24
2020-05-25,2037,2020-05-25
2020-05-26,2067,2020-05-26
2020-05-27,2163,2020-05-27
2020-05-28,2199,2020-05-28
2020-05-29,2293,2020-05-29
2020-05-30,2341,2020-05-30
2020-05-31,2377,2020-05-31
2020-06-01,2374,2020-06-01
2020-06-02,2401,2020-06-02
2020-06-03,2440,2020-06-03
2020-06-04,2483,2020-06-04
2020-06-05,2538,2020-06-05
2020-06-06,2548,2020-06-06
2020-06-07,2591,2020-06-07
'2020-06-08',3105,+
'2020-06-09',3748,+
'2020-06-10',4532,+
'2020-06-11',5482,+
'2020-06-12',6632,+
'2020-06-13',8022,+
'2020-06-14',9704,+
'2020-06-15',11738,+
'2020-06-16',14199,+
'2020-06-17',17176,+
'2020-06-18',20777,+
'2020-06-19',25132,+
'2020-06-20',30401,+
'2020-06-21',36775,+
'2020-06-22',44484,+
