Data,Saida_Estimada,Saida,Erro
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,1,1,0
2020-03-31,1,1,0
2020-04-01,1,1,0
2020-04-02,1,1,0
2020-04-03,1,1,0
2020-04-04,1,1,0
2020-04-05,1,2,1
2020-04-06,2,2,0
2020-04-07,2,4,2
2020-04-08,5,11,6
2020-04-09,15,12,-3
2020-04-10,12,16,4
2020-04-11,18,21,3
2020-04-12,24,24,0
2020-04-13,26,27,1
2020-04-14,29,32,3
2020-04-15,35,34,-1
2020-04-16,35,37,2
2020-04-17,39,40,1
2020-04-18,42,38,-4
2020-04-19,36,40,4
2020-04-20,41,43,2
2020-04-21,45,47,2
2020-04-22,49,51,2
2020-04-23,53,61,8
2020-04-24,68,71,3
2020-04-25,78,81,3
2020-04-26,88,87,-1
2020-04-27,91,98,7
2020-04-28,105,116,11
2020-04-29,128,136,8
2020-04-30,150,149,-1
2020-05-01,158,165,7
2020-05-02,176,178,2
2020-05-03,187,186,-1
2020-05-04,192,197,5
2020-05-05,205,213,8
2020-05-06,224,227,3
2020-05-07,237,238,1
2020-05-08,246,255,9
2020-05-09,267,271,4
2020-05-10,283,289,6
2020-05-11,302,303,1
2020-05-12,313,324,11
2020-05-13,339,332,-7
2020-05-14,338,346,8
2020-05-15,357,363,6
2020-05-16,376,379,3
2020-05-17,391,394,3
2020-05-18,405,402,-3
2020-05-19,409,414,5
2020-05-20,423,434,11
2020-05-21,449,448,-1
2020-05-22,459,463,4
2020-05-23,475,475,+
2020-05-24,485,484,-1
2020-05-25,492,490,-2
2020-05-26,496,497,1
2020-05-27,503,509,6
2020-05-28,509.313,517,7.68692
2020-05-29,515.866,519,3.134
2020-05-30,522.61,521,-1.61035
2020-05-31,529.514,524,-5.5143
2020-06-01,536.557,526,-10.5571
2020-06-02,543.725,528,-15.7253
2020-06-03,551.01,535,-16.0104
2020-06-04,558.407,538,-20.4072
2020-06-05,565.913,544,-21.9127
2020-06-06,573.525,549,-24.5254
2020-06-07,581.245,557,-24.2446
2020-06-08,589.071,577,-12.0706
2020-06-09,597.004,586,-11.0037
2020-06-10,605.045,588,-17.0449
2020-06-11,613.195,599,-14.1953
2020-06-12,621.456,3.08297e-321,-621.456
