Data,Saida_Estimada,Saida,Erro
2020-02-25,0,0,0
2020-02-26,0,0,0
2020-02-27,0,0,0
2020-02-28,0,0,0
2020-02-29,0,0,0
2020-03-01,0,0,0
2020-03-02,0,0,0
2020-03-03,0,0,0
2020-03-04,0,0,0
2020-03-05,0,0,0
2020-03-06,0,0,0
2020-03-07,0,0,0
2020-03-08,0,0,0
2020-03-09,0,0,0
2020-03-10,0,0,0
2020-03-11,0,0,0
2020-03-12,0,0,0
2020-03-13,0,0,0
2020-03-14,0,0,0
2020-03-15,0,0,0
2020-03-16,0,0,0
2020-03-17,0,0,0
2020-03-18,0,0,0
2020-03-19,0,0,0
2020-03-20,0,0,0
2020-03-21,0,0,0
2020-03-22,0,0,0
2020-03-23,0,0,0
2020-03-24,0,0,0
2020-03-25,0,0,0
2020-03-26,0,0,0
2020-03-27,0,0,0
2020-03-28,0,0,0
2020-03-29,0,0,0
2020-03-30,0,0,0
2020-03-31,0,0,0
2020-04-01,0,1,1
2020-04-02,1,1,0
2020-04-03,1,1,0
2020-04-04,1,2,1
2020-04-05,2,4,2
2020-04-06,4,4,+
2020-04-07,4,4,+
2020-04-08,4,4,+
2020-04-09,4,7,3
2020-04-10,7,11,4
2020-04-11,11,11,+
2020-04-12,11,13,2
2020-04-13,13,13,+
2020-04-14,13,16,3
2020-04-15,16,21,5
2020-04-16,21,24,3
2020-04-17,24,26,2
2020-04-18,26,26,+
2020-04-19,26,29,3
2020-04-20,29,32,3
2020-04-21,33,33,+
2020-04-22,33,39,6
2020-04-23,40,40,+
2020-04-24,41,44,3
2020-04-25,45,46,1
2020-04-26,47,49,2
2020-04-27,50,50,+
2020-04-28,51,53,2
2020-04-29,54,58,4
2020-04-30,59,62,3
2020-05-01,63,67,4
2020-05-02,69,74,5
2020-05-03,76,76,+
2020-05-04,78,79,1
2020-05-05,81,85,4
2020-05-06,87,92,5
2020-05-07,94,101,7
2020-05-08,104,114,10
2020-05-09,117,124,7
2020-05-10,127,135,8
2020-05-11,139,139,+
2020-05-12,143,154,11
2020-05-13,159,157,-2
2020-05-14,161,160,-1
2020-05-15,164,170,6
2020-05-16,175,183,8
2020-05-17,188,194,6
2020-05-18,199,207,8
2020-05-19,213,219,6
2020-05-20,225,230,5
2020-05-21,236,245,9
2020-05-22,252,248,-4
2020-05-23,255,258,3
2020-05-24,265,272,7
2020-05-25,280,279,-1
2020-05-26,287,286,-1
2020-05-27,294,298,4
2020-05-28,306,318,12
2020-05-29,327,327,+
2020-05-30,336,347,11
2020-05-31,357,360,3
2020-06-01,370,370,+
2020-06-02,380,379,-1
2020-06-03,390,414,24
2020-06-04,427,438,11
2020-06-05,451,451,+
2020-06-06,464,467,3
2020-06-07,480,484,4
2020-06-08,498,507,9
2020-06-09,522,534,12
2020-06-10,550,559,9
2020-06-11,575,570,-5
2020-06-12,586,610,24
2020-06-13,629,623,-6
2020-06-14,641,633,-8
2020-06-15,651,656,5
2020-06-16,670.135,671,0.864874
2020-06-17,689.862,696,6.13827
2020-06-18,710.17,709,-1.17038
2020-06-19,731.077,724,-7.07694
2020-06-20,752.599,743,-9.59898
2020-06-21,774.755,766,-8.7546
2020-06-22,797.562,784,-13.5624
2020-06-23,821.042,807,-14.0417
2020-06-24,845.212,828,-17.2122
2020-06-25,870.094,842,-28.0943
2020-06-26,895.709,864,-31.7088
2020-06-27,922.077,896,-26.0774
2020-06-28,949.222,911,-38.2223
2020-06-29,977.166,931,-46.1662
2020-06-30,1005.93,977,-28.9329
2020-07-01,1035.55,+,-1035.55
