Data,SESPRSCA35012
2020-03-27,0.0
2020-03-28,5.0
2020-03-29,5.0
2020-03-30,6.0
2020-03-31,15.0
2020-04-01,18.0
2020-04-02,28.0
2020-04-03,36.0
2020-04-04,39.0
2020-04-05,42.0
2020-04-06,45.0
2020-04-07,49.0
2020-04-08,66.0
2020-04-09,67.0
2020-04-10,74.0
2020-04-11,77.0
2020-04-12,82.0
2020-04-13,83.0
2020-04-14,84.0
2020-04-15,117.0
2020-04-16,129.0
2020-04-17,138.0
2020-04-18,155.0
2020-04-19,157.0
2020-04-20,164.0
2020-04-21,171.0
2020-04-22,175.0
2020-04-23,183.0
2020-04-24,207.0
2020-04-25,243.0
2020-04-26,251.0
2020-04-27,281.0
2020-04-28,300.0
2020-04-29,330.0
2020-04-30,364.0
2020-05-01,412.0
2020-05-02,423.0
2020-05-03,438.0
2020-05-04,444.0
2020-05-05,476.0
2020-05-06,494.0
2020-05-07,526.0
2020-05-08,556.0
2020-05-09,586.0
2020-05-10,614.0
2020-05-11,619.0
2020-05-12,640.0
2020-05-13,684.0
2020-05-14,751.0
2020-05-15,818.0
2020-05-16,856.0
2020-05-17,866.0
2020-05-18,871.0
2020-05-19,908.0
2020-05-20,961.0
2020-05-21,1025.0
2020-05-22,1078.0
2020-05-23,1152.0
2020-05-24,1173.0
2020-05-25,1178.0
2020-05-26,1191.0
2020-05-27,1233.0
2020-05-28,1336.0
2020-05-29,1412.0
2020-05-30,1481.0
2020-05-31,1509.0
2020-06-01,1538.0
2020-06-02,1606.0
2020-06-03,1666.0
2020-06-04,1775.0
2020-06-05,1827.0
2020-06-06,1891.0
2020-06-07,1904.0
2020-06-08,1909.0
2020-06-09,2001.0
2020-06-10,2082.0
2020-06-11,2159.0
2020-06-12,2224.0
2020-06-13,2281.0
2020-06-14,2325.0
2020-06-15,2341.0
2020-06-16,2452.0
2020-06-17,2460.0
2020-06-18,2473.0
